Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
3.8499999999999996,"1.79924666
",sample name,100.0,1299.6085339185354,0.08
3.3,"1.80041284
",sample name,100.0,1299.6085339185354,0.08
2.75,"1.79973814
",sample name,100.0,1299.6085339185354,0.08
2.2,"1.80053184
",sample name,100.0,1299.6085339185354,0.08
1.6500000000000001,"1.80088899
",sample name,100.0,1299.6085339185354,0.08
1.1,"1.80146351
",sample name,100.0,1299.6085339185354,0.08
0.55,"1.80126723
",sample name,100.0,1299.6085339185354,0.08
0.0,"1.80076119
",sample name,100.0,1299.6085339185354,0.08
-0.55,"1.8014677
",sample name,100.0,1299.6085339185354,0.08
-1.1,"1.80273569
",sample name,100.0,1299.6085339185354,0.08
-1.6500000000000001,"1.80243909
",sample name,100.0,1299.6085339185354,0.08
-2.2,"1.8024282
",sample name,100.0,1299.6085339185354,0.08
-2.75,"1.80442186
",sample name,100.0,1299.6085339185354,0.08
-3.3,"1.80659243
",sample name,100.0,1299.6085339185354,0.08
-3.8499999999999996,"1.8301316
",sample name,100.0,1299.6085339185354,0.08
-4.3999999999999995,"1.84674894
",sample name,100.0,1299.6085339185354,0.08
-4.949999999999999,"1.87876447
",sample name,100.0,1299.6085339185354,0.08
-5.499999999999999,"1.91075348
",sample name,100.0,1299.6085339185354,0.08
-6.049999999999999,"1.93767612
",sample name,100.0,1299.6085339185354,0.08
-6.599999999999999,"1.95201058
",sample name,100.0,1299.6085339185354,0.08
-7.149999999999999,"1.96293454
",sample name,100.0,1299.6085339185354,0.08
-7.699999999999998,"1.96612748
",sample name,100.0,1299.6085339185354,0.08
-8.249999999999998,"1.96889065
",sample name,100.0,1299.6085339185354,0.08
-8.799999999999999,"1.97715291
",sample name,100.0,1299.6085339185354,0.08
-9.35,"1.97990807
",sample name,100.0,1299.6085339185354,0.08
-9.9,"1.97979351
",sample name,100.0,1299.6085339185354,0.08
-10.450000000000001,"1.98184843
",sample name,100.0,1299.6085339185354,0.08
-11.000000000000002,"1.98062659
",sample name,100.0,1299.6085339185354,0.08
-10.450000000000001,"1.98225505
",sample name,100.0,1299.6085339185354,0.08
-9.9,"1.98186425
",sample name,100.0,1299.6085339185354,0.08
-9.35,"1.98267981
",sample name,100.0,1299.6085339185354,0.08
-8.799999999999999,"1.98214788
",sample name,100.0,1299.6085339185354,0.08
-8.249999999999998,"1.98288096
",sample name,100.0,1299.6085339185354,0.08
-7.699999999999998,"1.98225937
",sample name,100.0,1299.6085339185354,0.08
-7.149999999999999,"1.98149819
",sample name,100.0,1299.6085339185354,0.08
-6.599999999999999,"1.98250907
",sample name,100.0,1299.6085339185354,0.08
-6.049999999999999,"1.98207989
",sample name,100.0,1299.6085339185354,0.08
-5.499999999999999,"1.98431879
",sample name,100.0,1299.6085339185354,0.08
-4.949999999999999,"1.9840723
",sample name,100.0,1299.6085339185354,0.08
-4.3999999999999995,"1.98307393
",sample name,100.0,1299.6085339185354,0.08
-3.8499999999999996,"1.9840431
",sample name,100.0,1299.6085339185354,0.08
-3.3,"1.98424056
",sample name,100.0,1299.6085339185354,0.08
-2.75,"1.98401825
",sample name,100.0,1299.6085339185354,0.08
-2.2,"1.9848532
",sample name,100.0,1299.6085339185354,0.08
-1.6500000000000001,"1.98321558
",sample name,100.0,1299.6085339185354,0.08
-1.1,"1.98373321
",sample name,100.0,1299.6085339185354,0.08
-0.55,"1.9852506
",sample name,100.0,1299.6085339185354,0.08
0.0,"1.98527756
",sample name,100.0,1299.6085339185354,0.08
