Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
5.499999999999999,"1.79619002
",sample name,100.0,1254.3956958067392,0.09
4.949999999999999,"1.79691405
",sample name,100.0,1254.3956958067392,0.09
4.3999999999999995,"1.79779135
",sample name,100.0,1254.3956958067392,0.09
3.8499999999999996,"1.79764647
",sample name,100.0,1254.3956958067392,0.09
3.3,"1.79809212
",sample name,100.0,1254.3956958067392,0.09
2.75,"1.79894095
",sample name,100.0,1254.3956958067392,0.09
2.2,"1.79865067
",sample name,100.0,1254.3956958067392,0.09
1.6500000000000001,"1.79998957
",sample name,100.0,1254.3956958067392,0.09
1.1,"1.79971576
",sample name,100.0,1254.3956958067392,0.09
0.55,"1.80056792
",sample name,100.0,1254.3956958067392,0.09
0.0,"1.80069625
",sample name,100.0,1254.3956958067392,0.09
-0.55,"1.80060877
",sample name,100.0,1254.3956958067392,0.09
-1.1,"1.80193626
",sample name,100.0,1254.3956958067392,0.09
-1.6500000000000001,"1.80112105
",sample name,100.0,1254.3956958067392,0.09
-2.2,"1.8025032
",sample name,100.0,1254.3956958067392,0.09
-2.75,"1.80552454
",sample name,100.0,1254.3956958067392,0.09
-3.3,"1.8104506
",sample name,100.0,1254.3956958067392,0.09
-3.8499999999999996,"1.82968863
",sample name,100.0,1254.3956958067392,0.09
-4.3999999999999995,"1.86379216
",sample name,100.0,1254.3956958067392,0.09
-4.949999999999999,"1.90124781
",sample name,100.0,1254.3956958067392,0.09
-5.499999999999999,"1.92682814
",sample name,100.0,1254.3956958067392,0.09
-6.049999999999999,"1.94407271
",sample name,100.0,1254.3956958067392,0.09
-6.599999999999999,"1.95677479
",sample name,100.0,1254.3956958067392,0.09
-7.149999999999999,"1.9614457
",sample name,100.0,1254.3956958067392,0.09
-7.699999999999998,"1.9691005
",sample name,100.0,1254.3956958067392,0.09
-8.249999999999998,"1.9733168
",sample name,100.0,1254.3956958067392,0.09
-8.799999999999999,"1.97517657
",sample name,100.0,1254.3956958067392,0.09
-9.35,"1.97752971
",sample name,100.0,1254.3956958067392,0.09
-9.9,"1.97932096
",sample name,100.0,1254.3956958067392,0.09
-10.450000000000001,"1.97991295
",sample name,100.0,1254.3956958067392,0.09
-11.000000000000002,"1.98049242
",sample name,100.0,1254.3956958067392,0.09
-10.450000000000001,"1.98092304
",sample name,100.0,1254.3956958067392,0.09
-9.9,"1.98005397
",sample name,100.0,1254.3956958067392,0.09
-9.35,"1.98130113
",sample name,100.0,1254.3956958067392,0.09
-8.799999999999999,"1.98016139
",sample name,100.0,1254.3956958067392,0.09
-8.249999999999998,"1.98000772
",sample name,100.0,1254.3956958067392,0.09
-7.699999999999998,"1.98118654
",sample name,100.0,1254.3956958067392,0.09
-7.149999999999999,"1.98183347
",sample name,100.0,1254.3956958067392,0.09
-6.599999999999999,"1.98201379
",sample name,100.0,1254.3956958067392,0.09
-6.049999999999999,"1.98093569
",sample name,100.0,1254.3956958067392,0.09
-5.499999999999999,"1.98160859
",sample name,100.0,1254.3956958067392,0.09
-4.949999999999999,"1.98123209
",sample name,100.0,1254.3956958067392,0.09
-4.3999999999999995,"1.98240858
",sample name,100.0,1254.3956958067392,0.09
-3.8499999999999996,"1.98282661
",sample name,100.0,1254.3956958067392,0.09
-3.3,"1.98290114
",sample name,100.0,1254.3956958067392,0.09
-2.75,"1.98340682
",sample name,100.0,1254.3956958067392,0.09
-2.2,"1.98283144
",sample name,100.0,1254.3956958067392,0.09
-1.6500000000000001,"1.98403796
",sample name,100.0,1254.3956958067392,0.09
-1.1,"1.98419141
",sample name,100.0,1254.3956958067392,0.09
-0.55,"1.9839825
",sample name,100.0,1254.3956958067392,0.09
0.0,"1.98453684
",sample name,100.0,1254.3956958067392,0.09
