Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
0,"1.98076198
",sample name,100.0,1338.7779583577076,0.35
0.55,"1.98088389
",sample name,100.0,1338.7779583577076,0.35
1.1,"1.9818668
",sample name,100.0,1338.7779583577076,0.35
1.6500000000000001,"1.98299746
",sample name,100.0,1338.7779583577076,0.35
2.2,"1.98202649
",sample name,100.0,1338.7779583577076,0.35
2.75,"1.97906787
",sample name,100.0,1338.7779583577076,0.35
3.3,"1.95940525
",sample name,100.0,1338.7779583577076,0.35
3.8499999999999996,"1.92457408
",sample name,100.0,1338.7779583577076,0.35
4.3999999999999995,"1.89019034
",sample name,100.0,1338.7779583577076,0.35
4.949999999999999,"1.86516381
",sample name,100.0,1338.7779583577076,0.35
5.499999999999999,"1.84973297
",sample name,100.0,1338.7779583577076,0.35
6.049999999999999,"1.830279
",sample name,100.0,1338.7779583577076,0.35
6.599999999999999,"1.82154868
",sample name,100.0,1338.7779583577076,0.35
7.149999999999999,"1.80786992
",sample name,100.0,1338.7779583577076,0.35
7.699999999999998,"1.80002592
",sample name,100.0,1338.7779583577076,0.35
8.249999999999998,"1.79427092
",sample name,100.0,1338.7779583577076,0.35
8.799999999999999,"1.79172355
",sample name,100.0,1338.7779583577076,0.35
9.35,"1.78975599
",sample name,100.0,1338.7779583577076,0.35
9.9,"1.78563947
",sample name,100.0,1338.7779583577076,0.35
10.450000000000001,"1.78196914
",sample name,100.0,1338.7779583577076,0.35
11.000000000000002,"1.77753421
",sample name,100.0,1338.7779583577076,0.35
10.450000000000001,"1.77782995
",sample name,100.0,1338.7779583577076,0.35
9.9,"1.77714656
",sample name,100.0,1338.7779583577076,0.35
9.35,"1.77687404
",sample name,100.0,1338.7779583577076,0.35
8.799999999999999,"1.77827532
",sample name,100.0,1338.7779583577076,0.35
8.249999999999998,"1.77747311
",sample name,100.0,1338.7779583577076,0.35
7.699999999999998,"1.77971625
",sample name,100.0,1338.7779583577076,0.35
7.149999999999999,"1.77925329
",sample name,100.0,1338.7779583577076,0.35
6.599999999999999,"1.77940054
",sample name,100.0,1338.7779583577076,0.35
6.049999999999999,"1.77976343
",sample name,100.0,1338.7779583577076,0.35
5.499999999999999,"1.78185363
",sample name,100.0,1338.7779583577076,0.35
4.949999999999999,"1.78245308
",sample name,100.0,1338.7779583577076,0.35
4.3999999999999995,"1.78194598
",sample name,100.0,1338.7779583577076,0.35
3.8499999999999996,"1.78303854
",sample name,100.0,1338.7779583577076,0.35
