Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
0,"1.97589964
",sample name,100.0,1252.847742961937,0.49999999999999994
0.55,"1.97707504
",sample name,100.0,1252.847742961937,0.49999999999999994
1.1,"1.97821812
",sample name,100.0,1252.847742961937,0.49999999999999994
1.6500000000000001,"1.97734154
",sample name,100.0,1252.847742961937,0.49999999999999994
2.2,"1.97698376
",sample name,100.0,1252.847742961937,0.49999999999999994
2.75,"1.96430702
",sample name,100.0,1252.847742961937,0.49999999999999994
3.3,"1.9453379
",sample name,100.0,1252.847742961937,0.49999999999999994
3.8499999999999996,"1.90962159
",sample name,100.0,1252.847742961937,0.49999999999999994
4.3999999999999995,"1.86969209
",sample name,100.0,1252.847742961937,0.49999999999999994
4.949999999999999,"1.85346419
",sample name,100.0,1252.847742961937,0.49999999999999994
5.499999999999999,"1.83425724
",sample name,100.0,1252.847742961937,0.49999999999999994
6.049999999999999,"1.82103599
",sample name,100.0,1252.847742961937,0.49999999999999994
6.599999999999999,"1.80884769
",sample name,100.0,1252.847742961937,0.49999999999999994
7.149999999999999,"1.80049188
",sample name,100.0,1252.847742961937,0.49999999999999994
7.699999999999998,"1.79466094
",sample name,100.0,1252.847742961937,0.49999999999999994
8.249999999999998,"1.79093359
",sample name,100.0,1252.847742961937,0.49999999999999994
8.799999999999999,"1.78670168
",sample name,100.0,1252.847742961937,0.49999999999999994
9.35,"1.78201807
",sample name,100.0,1252.847742961937,0.49999999999999994
9.9,"1.78077231
",sample name,100.0,1252.847742961937,0.49999999999999994
10.450000000000001,"1.77609056
",sample name,100.0,1252.847742961937,0.49999999999999994
11.000000000000002,"1.77314063
",sample name,100.0,1252.847742961937,0.49999999999999994
10.450000000000001,"1.77067419
",sample name,100.0,1252.847742961937,0.49999999999999994
9.9,"1.77176167
",sample name,100.0,1252.847742961937,0.49999999999999994
9.35,"1.76793379
",sample name,100.0,1252.847742961937,0.49999999999999994
8.799999999999999,"1.76806525
",sample name,100.0,1252.847742961937,0.49999999999999994
8.249999999999998,"1.76982511
",sample name,100.0,1252.847742961937,0.49999999999999994
7.699999999999998,"1.77237306
",sample name,100.0,1252.847742961937,0.49999999999999994
7.149999999999999,"1.77252013
",sample name,100.0,1252.847742961937,0.49999999999999994
6.599999999999999,"1.77415886
",sample name,100.0,1252.847742961937,0.49999999999999994
6.049999999999999,"1.77661662
",sample name,100.0,1252.847742961937,0.49999999999999994
5.499999999999999,"1.77698755
",sample name,100.0,1252.847742961937,0.49999999999999994
4.949999999999999,"1.77808911
",sample name,100.0,1252.847742961937,0.49999999999999994
4.3999999999999995,"1.77809482
",sample name,100.0,1252.847742961937,0.49999999999999994
3.8499999999999996,"1.78116214
",sample name,100.0,1252.847742961937,0.49999999999999994
3.3,"1.78029421
",sample name,100.0,1252.847742961937,0.49999999999999994
2.75,"1.78159487
",sample name,100.0,1252.847742961937,0.49999999999999994
2.2,"1.7825251
",sample name,100.0,1252.847742961937,0.49999999999999994
1.6500000000000001,"1.78216952
",sample name,100.0,1252.847742961937,0.49999999999999994
1.1,"1.7830857
",sample name,100.0,1252.847742961937,0.49999999999999994
0.55,"1.78528425
",sample name,100.0,1252.847742961937,0.49999999999999994
0.0,"1.78628676
",sample name,100.0,1252.847742961937,0.49999999999999994
-0.55,"1.7878488
",sample name,100.0,1252.847742961937,0.49999999999999994
-1.1,"1.78931423
",sample name,100.0,1252.847742961937,0.49999999999999994
-1.6500000000000001,"1.79004923
",sample name,100.0,1252.847742961937,0.49999999999999994
-2.2,"1.79242811
",sample name,100.0,1252.847742961937,0.49999999999999994
-2.75,"1.79460394
",sample name,100.0,1252.847742961937,0.49999999999999994
-3.3,"1.85097393
",sample name,100.0,1252.847742961937,0.49999999999999994
-3.8499999999999996,"1.89872515
",sample name,100.0,1252.847742961937,0.49999999999999994
-4.3999999999999995,"1.9266258
",sample name,100.0,1252.847742961937,0.49999999999999994
-4.949999999999999,"1.93709883
",sample name,100.0,1252.847742961937,0.49999999999999994
-5.499999999999999,"1.94807078
",sample name,100.0,1252.847742961937,0.49999999999999994
-6.049999999999999,"1.95464366
",sample name,100.0,1252.847742961937,0.49999999999999994
-6.599999999999999,"1.96124068
",sample name,100.0,1252.847742961937,0.49999999999999994
-7.149999999999999,"1.96213587
",sample name,100.0,1252.847742961937,0.49999999999999994
-7.699999999999998,"1.96460814
",sample name,100.0,1252.847742961937,0.49999999999999994
-8.249999999999998,"1.96407281
",sample name,100.0,1252.847742961937,0.49999999999999994
-8.799999999999999,"1.96638246
",sample name,100.0,1252.847742961937,0.49999999999999994
-9.35,"1.96822425
",sample name,100.0,1252.847742961937,0.49999999999999994
-9.9,"1.96693205
",sample name,100.0,1252.847742961937,0.49999999999999994
-10.450000000000001,"1.96568859
",sample name,100.0,1252.847742961937,0.49999999999999994
-11.000000000000002,"1.96331704
",sample name,100.0,1252.847742961937,0.49999999999999994
-10.450000000000001,"1.96026285
",sample name,100.0,1252.847742961937,0.49999999999999994
-9.9,"1.95959575
",sample name,100.0,1252.847742961937,0.49999999999999994
-9.35,"1.95964149
",sample name,100.0,1252.847742961937,0.49999999999999994
-8.799999999999999,"1.96204023
",sample name,100.0,1252.847742961937,0.49999999999999994
-8.249999999999998,"1.96067093
",sample name,100.0,1252.847742961937,0.49999999999999994
-7.699999999999998,"1.96238167
",sample name,100.0,1252.847742961937,0.49999999999999994
-7.149999999999999,"1.96294551
",sample name,100.0,1252.847742961937,0.49999999999999994
-6.599999999999999,"1.9640795
",sample name,100.0,1252.847742961937,0.49999999999999994
-6.049999999999999,"1.96300172
",sample name,100.0,1252.847742961937,0.49999999999999994
-5.499999999999999,"1.96443719
",sample name,100.0,1252.847742961937,0.49999999999999994
-4.949999999999999,"1.96493065
",sample name,100.0,1252.847742961937,0.49999999999999994
-4.3999999999999995,"1.9669335
",sample name,100.0,1252.847742961937,0.49999999999999994
-3.8499999999999996,"1.96771502
",sample name,100.0,1252.847742961937,0.49999999999999994
-3.3,"1.96850308
",sample name,100.0,1252.847742961937,0.49999999999999994
-2.75,"1.96974911
",sample name,100.0,1252.847742961937,0.49999999999999994
-2.2,"1.96996503
",sample name,100.0,1252.847742961937,0.49999999999999994
-1.6500000000000001,"1.97120832
",sample name,100.0,1252.847742961937,0.49999999999999994
-1.1,"1.97341763
",sample name,100.0,1252.847742961937,0.49999999999999994
-0.55,"1.97331725
",sample name,100.0,1252.847742961937,0.49999999999999994
0.0,"1.97415247
",sample name,100.0,1252.847742961937,0.49999999999999994
