Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
-3.8499999999999996,"1.89103462
",sample name,100.0,1276.0778347901057,0.3
-4.3999999999999995,"1.91654938
",sample name,100.0,1276.0778347901057,0.3
-4.949999999999999,"1.93608109
",sample name,100.0,1276.0778347901057,0.3
-5.499999999999999,"1.94827331
",sample name,100.0,1276.0778347901057,0.3
-6.049999999999999,"1.9577401
",sample name,100.0,1276.0778347901057,0.3
-6.599999999999999,"1.96202912
",sample name,100.0,1276.0778347901057,0.3
-7.149999999999999,"1.9657836
",sample name,100.0,1276.0778347901057,0.3
-7.699999999999998,"1.96790682
",sample name,100.0,1276.0778347901057,0.3
-8.249999999999998,"1.97334753
",sample name,100.0,1276.0778347901057,0.3
-8.799999999999999,"1.97418442
",sample name,100.0,1276.0778347901057,0.3
-9.35,"1.9749216
",sample name,100.0,1276.0778347901057,0.3
-9.9,"1.97270868
",sample name,100.0,1276.0778347901057,0.3
-10.450000000000001,"1.97132334
",sample name,100.0,1276.0778347901057,0.3
-11.000000000000002,"1.97025291
",sample name,100.0,1276.0778347901057,0.3
-10.450000000000001,"1.96830688
",sample name,100.0,1276.0778347901057,0.3
-9.9,"1.96874072
",sample name,100.0,1276.0778347901057,0.3
-9.35,"1.96820868
",sample name,100.0,1276.0778347901057,0.3
-8.799999999999999,"1.96771959
",sample name,100.0,1276.0778347901057,0.3
-8.249999999999998,"1.97070366
",sample name,100.0,1276.0778347901057,0.3
-7.699999999999998,"1.97012366
",sample name,100.0,1276.0778347901057,0.3
-7.149999999999999,"1.96949504
",sample name,100.0,1276.0778347901057,0.3
-6.599999999999999,"1.97062711
",sample name,100.0,1276.0778347901057,0.3
-6.049999999999999,"1.97214251
",sample name,100.0,1276.0778347901057,0.3
-5.499999999999999,"1.97266127
",sample name,100.0,1276.0778347901057,0.3
-4.949999999999999,"1.97352226
",sample name,100.0,1276.0778347901057,0.3
-4.3999999999999995,"1.97395508
",sample name,100.0,1276.0778347901057,0.3
-3.8499999999999996,"1.97474578
",sample name,100.0,1276.0778347901057,0.3
-3.3,"1.97471582
",sample name,100.0,1276.0778347901057,0.3
-2.75,"1.97555896
",sample name,100.0,1276.0778347901057,0.3
-2.2,"1.97689431
",sample name,100.0,1276.0778347901057,0.3
-1.6500000000000001,"1.97834405
",sample name,100.0,1276.0778347901057,0.3
-1.1,"1.97771602
",sample name,100.0,1276.0778347901057,0.3
-0.55,"1.97840997
",sample name,100.0,1276.0778347901057,0.3
0.0,"1.97889437
",sample name,100.0,1276.0778347901057,0.3
