Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
0,"1.98408584
",sample name,100.0,1302.4930951441245,0.060000000000000005
0.55,"1.98393772
",sample name,100.0,1302.4930951441245,0.060000000000000005
1.1,"1.98533939
",sample name,100.0,1302.4930951441245,0.060000000000000005
1.6500000000000001,"1.98491001
",sample name,100.0,1302.4930951441245,0.060000000000000005
2.2,"1.98509179
",sample name,100.0,1302.4930951441245,0.060000000000000005
2.75,"1.98435732
",sample name,100.0,1302.4930951441245,0.060000000000000005
3.3,"1.98416217
",sample name,100.0,1302.4930951441245,0.060000000000000005
3.8499999999999996,"1.9812781
",sample name,100.0,1302.4930951441245,0.060000000000000005
4.3999999999999995,"1.96747562
",sample name,100.0,1302.4930951441245,0.060000000000000005
4.949999999999999,"1.94130744
",sample name,100.0,1302.4930951441245,0.060000000000000005
5.499999999999999,"1.91549202
",sample name,100.0,1302.4930951441245,0.060000000000000005
6.049999999999999,"1.88942048
",sample name,100.0,1302.4930951441245,0.060000000000000005
6.599999999999999,"1.86745726
",sample name,100.0,1302.4930951441245,0.060000000000000005
7.149999999999999,"1.84559785
",sample name,100.0,1302.4930951441245,0.060000000000000005
7.699999999999998,"1.83293598
",sample name,100.0,1302.4930951441245,0.060000000000000005
8.249999999999998,"1.8228475
",sample name,100.0,1302.4930951441245,0.060000000000000005
8.799999999999999,"1.81905881
",sample name,100.0,1302.4930951441245,0.060000000000000005
9.35,"1.81263001
",sample name,100.0,1302.4930951441245,0.060000000000000005
9.9,"1.8084587
",sample name,100.0,1302.4930951441245,0.060000000000000005
10.450000000000001,"1.80509611
",sample name,100.0,1302.4930951441245,0.060000000000000005
11.000000000000002,"1.7988092
",sample name,100.0,1302.4930951441245,0.060000000000000005
10.450000000000001,"1.79882954
",sample name,100.0,1302.4930951441245,0.060000000000000005
9.9,"1.79778642
",sample name,100.0,1302.4930951441245,0.060000000000000005
9.35,"1.79715975
",sample name,100.0,1302.4930951441245,0.060000000000000005
8.799999999999999,"1.79825842
",sample name,100.0,1302.4930951441245,0.060000000000000005
8.249999999999998,"1.79764667
",sample name,100.0,1302.4930951441245,0.060000000000000005
7.699999999999998,"1.79848326
",sample name,100.0,1302.4930951441245,0.060000000000000005
7.149999999999999,"1.79855171
",sample name,100.0,1302.4930951441245,0.060000000000000005
6.599999999999999,"1.79973787
",sample name,100.0,1302.4930951441245,0.060000000000000005
6.049999999999999,"1.79921122
",sample name,100.0,1302.4930951441245,0.060000000000000005
5.499999999999999,"1.79981523
",sample name,100.0,1302.4930951441245,0.060000000000000005
4.949999999999999,"1.79989058
",sample name,100.0,1302.4930951441245,0.060000000000000005
4.3999999999999995,"1.80110935
",sample name,100.0,1302.4930951441245,0.060000000000000005
3.8499999999999996,"1.80249606
",sample name,100.0,1302.4930951441245,0.060000000000000005
3.3,"1.80225109
",sample name,100.0,1302.4930951441245,0.060000000000000005
2.75,"1.80202761
",sample name,100.0,1302.4930951441245,0.060000000000000005
2.2,"1.80338054
",sample name,100.0,1302.4930951441245,0.060000000000000005
1.6500000000000001,"1.80339607
",sample name,100.0,1302.4930951441245,0.060000000000000005
1.1,"1.80363257
",sample name,100.0,1302.4930951441245,0.060000000000000005
0.55,"1.8029262
",sample name,100.0,1302.4930951441245,0.060000000000000005
0.0,"1.80414616
",sample name,100.0,1302.4930951441245,0.060000000000000005
-0.55,"1.80480546
",sample name,100.0,1302.4930951441245,0.060000000000000005
-1.1,"1.80531201
",sample name,100.0,1302.4930951441245,0.060000000000000005
-1.6500000000000001,"1.80589812
",sample name,100.0,1302.4930951441245,0.060000000000000005
-2.2,"1.80669998
",sample name,100.0,1302.4930951441245,0.060000000000000005
-2.75,"1.80738368
",sample name,100.0,1302.4930951441245,0.060000000000000005
-3.3,"1.81012615
",sample name,100.0,1302.4930951441245,0.060000000000000005
-3.8499999999999996,"1.81968954
",sample name,100.0,1302.4930951441245,0.060000000000000005
-4.3999999999999995,"1.8321978
",sample name,100.0,1302.4930951441245,0.060000000000000005
-4.949999999999999,"1.87119414
",sample name,100.0,1302.4930951441245,0.060000000000000005
-5.499999999999999,"1.9121658
",sample name,100.0,1302.4930951441245,0.060000000000000005
-6.049999999999999,"1.9360829
",sample name,100.0,1302.4930951441245,0.060000000000000005
-6.599999999999999,"1.94911702
",sample name,100.0,1302.4930951441245,0.060000000000000005
-7.149999999999999,"1.95752689
",sample name,100.0,1302.4930951441245,0.060000000000000005
-7.699999999999998,"1.96349104
",sample name,100.0,1302.4930951441245,0.060000000000000005
-8.249999999999998,"1.97153729
",sample name,100.0,1302.4930951441245,0.060000000000000005
-8.799999999999999,"1.97485305
",sample name,100.0,1302.4930951441245,0.060000000000000005
-9.35,"1.97702191
",sample name,100.0,1302.4930951441245,0.060000000000000005
-9.9,"1.97890096
",sample name,100.0,1302.4930951441245,0.060000000000000005
-10.450000000000001,"1.98219693
",sample name,100.0,1302.4930951441245,0.060000000000000005
-11.000000000000002,"1.98167804
",sample name,100.0,1302.4930951441245,0.060000000000000005
-10.450000000000001,"1.98343596
",sample name,100.0,1302.4930951441245,0.060000000000000005
-9.9,"1.98271636
",sample name,100.0,1302.4930951441245,0.060000000000000005
-9.35,"1.98186181
",sample name,100.0,1302.4930951441245,0.060000000000000005
-8.799999999999999,"1.98322857
",sample name,100.0,1302.4930951441245,0.060000000000000005
-8.249999999999998,"1.98348766
",sample name,100.0,1302.4930951441245,0.060000000000000005
-7.699999999999998,"1.98295469
",sample name,100.0,1302.4930951441245,0.060000000000000005
-7.149999999999999,"1.98405981
",sample name,100.0,1302.4930951441245,0.060000000000000005
-6.599999999999999,"1.98323053
",sample name,100.0,1302.4930951441245,0.060000000000000005
-6.049999999999999,"1.98350557
",sample name,100.0,1302.4930951441245,0.060000000000000005
-5.499999999999999,"1.98381704
",sample name,100.0,1302.4930951441245,0.060000000000000005
-4.949999999999999,"1.9831836
",sample name,100.0,1302.4930951441245,0.060000000000000005
-4.3999999999999995,"1.98271997
",sample name,100.0,1302.4930951441245,0.060000000000000005
-3.8499999999999996,"1.98405241
",sample name,100.0,1302.4930951441245,0.060000000000000005
-3.3,"1.98455782
",sample name,100.0,1302.4930951441245,0.060000000000000005
-2.75,"1.98537985
",sample name,100.0,1302.4930951441245,0.060000000000000005
-2.2,"1.98473455
",sample name,100.0,1302.4930951441245,0.060000000000000005
-1.6500000000000001,"1.98530781
",sample name,100.0,1302.4930951441245,0.060000000000000005
-1.1,"1.98432785
",sample name,100.0,1302.4930951441245,0.060000000000000005
-0.55,"1.9845908
",sample name,100.0,1302.4930951441245,0.060000000000000005
0.0,"1.98489405
",sample name,100.0,1302.4930951441245,0.060000000000000005
