Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
0,"1.98453384
",sample name,100.0,1495.4313000317018,0.09999999999999999
0.55,"1.98578214
",sample name,100.0,1495.4313000317018,0.09999999999999999
1.1,"1.98535203
",sample name,100.0,1495.4313000317018,0.09999999999999999
1.6500000000000001,"1.98581673
",sample name,100.0,1495.4313000317018,0.09999999999999999
2.2,"1.98473486
",sample name,100.0,1495.4313000317018,0.09999999999999999
2.75,"1.98450541
",sample name,100.0,1495.4313000317018,0.09999999999999999
3.3,"1.98483844
",sample name,100.0,1495.4313000317018,0.09999999999999999
3.8499999999999996,"1.98087741
",sample name,100.0,1495.4313000317018,0.09999999999999999
4.3999999999999995,"1.96104536
",sample name,100.0,1495.4313000317018,0.09999999999999999
4.949999999999999,"1.93313869
",sample name,100.0,1495.4313000317018,0.09999999999999999
5.499999999999999,"1.90259609
",sample name,100.0,1495.4313000317018,0.09999999999999999
6.049999999999999,"1.87684741
",sample name,100.0,1495.4313000317018,0.09999999999999999
6.599999999999999,"1.85109792
",sample name,100.0,1495.4313000317018,0.09999999999999999
7.149999999999999,"1.83792129
",sample name,100.0,1495.4313000317018,0.09999999999999999
7.699999999999998,"1.82515704
",sample name,100.0,1495.4313000317018,0.09999999999999999
8.249999999999998,"1.81651832
",sample name,100.0,1495.4313000317018,0.09999999999999999
8.799999999999999,"1.81204249
",sample name,100.0,1495.4313000317018,0.09999999999999999
9.35,"1.80674667
",sample name,100.0,1495.4313000317018,0.09999999999999999
9.9,"1.80417233
",sample name,100.0,1495.4313000317018,0.09999999999999999
10.450000000000001,"1.80042952
",sample name,100.0,1495.4313000317018,0.09999999999999999
11.000000000000002,"1.79551768
",sample name,100.0,1495.4313000317018,0.09999999999999999
10.450000000000001,"1.79559279
",sample name,100.0,1495.4313000317018,0.09999999999999999
9.9,"1.79447415
",sample name,100.0,1495.4313000317018,0.09999999999999999
9.35,"1.79493778
",sample name,100.0,1495.4313000317018,0.09999999999999999
8.799999999999999,"1.79400796
",sample name,100.0,1495.4313000317018,0.09999999999999999
8.249999999999998,"1.79395814
",sample name,100.0,1495.4313000317018,0.09999999999999999
7.699999999999998,"1.79329227
",sample name,100.0,1495.4313000317018,0.09999999999999999
7.149999999999999,"1.79525415
",sample name,100.0,1495.4313000317018,0.09999999999999999
6.599999999999999,"1.79576042
",sample name,100.0,1495.4313000317018,0.09999999999999999
6.049999999999999,"1.79500115
",sample name,100.0,1495.4313000317018,0.09999999999999999
5.499999999999999,"1.79614686
",sample name,100.0,1495.4313000317018,0.09999999999999999
4.949999999999999,"1.79620131
",sample name,100.0,1495.4313000317018,0.09999999999999999
4.3999999999999995,"1.79623542
",sample name,100.0,1495.4313000317018,0.09999999999999999
3.8499999999999996,"1.79735418
",sample name,100.0,1495.4313000317018,0.09999999999999999
3.3,"1.79684204
",sample name,100.0,1495.4313000317018,0.09999999999999999
2.75,"1.79758916
",sample name,100.0,1495.4313000317018,0.09999999999999999
2.2,"1.79715674
",sample name,100.0,1495.4313000317018,0.09999999999999999
1.6500000000000001,"1.79832187
",sample name,100.0,1495.4313000317018,0.09999999999999999
