Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
2.2,"1.78508763
",sample name,100.0,1336.3970424473293,0.39999999999999997
1.6500000000000001,"1.7871348
",sample name,100.0,1336.3970424473293,0.39999999999999997
1.1,"1.78809006
",sample name,100.0,1336.3970424473293,0.39999999999999997
0.55,"1.78847492
",sample name,100.0,1336.3970424473293,0.39999999999999997
0.0,"1.78753069
",sample name,100.0,1336.3970424473293,0.39999999999999997
-0.55,"1.7886628
",sample name,100.0,1336.3970424473293,0.39999999999999997
-1.1,"1.79028068
",sample name,100.0,1336.3970424473293,0.39999999999999997
-1.6500000000000001,"1.79142855
",sample name,100.0,1336.3970424473293,0.39999999999999997
-2.2,"1.79255454
",sample name,100.0,1336.3970424473293,0.39999999999999997
-2.75,"1.82744932
",sample name,100.0,1336.3970424473293,0.39999999999999997
-3.3,"1.86413026
",sample name,100.0,1336.3970424473293,0.39999999999999997
-3.8499999999999996,"1.9049405
",sample name,100.0,1336.3970424473293,0.39999999999999997
-4.3999999999999995,"1.92160227
",sample name,100.0,1336.3970424473293,0.39999999999999997
-4.949999999999999,"1.93502654
",sample name,100.0,1336.3970424473293,0.39999999999999997
-5.499999999999999,"1.94602388
",sample name,100.0,1336.3970424473293,0.39999999999999997
-6.049999999999999,"1.95457844
",sample name,100.0,1336.3970424473293,0.39999999999999997
-6.599999999999999,"1.95579949
",sample name,100.0,1336.3970424473293,0.39999999999999997
-7.149999999999999,"1.95915053
",sample name,100.0,1336.3970424473293,0.39999999999999997
-7.699999999999998,"1.96489148
",sample name,100.0,1336.3970424473293,0.39999999999999997
-8.249999999999998,"1.96741232
",sample name,100.0,1336.3970424473293,0.39999999999999997
-8.799999999999999,"1.96832931
",sample name,100.0,1336.3970424473293,0.39999999999999997
-9.35,"1.96901717
",sample name,100.0,1336.3970424473293,0.39999999999999997
-9.9,"1.96640792
",sample name,100.0,1336.3970424473293,0.39999999999999997
-10.450000000000001,"1.96454343
",sample name,100.0,1336.3970424473293,0.39999999999999997
-11.000000000000002,"1.96377181
",sample name,100.0,1336.3970424473293,0.39999999999999997
-10.450000000000001,"1.96259439
",sample name,100.0,1336.3970424473293,0.39999999999999997
-9.9,"1.96281544
",sample name,100.0,1336.3970424473293,0.39999999999999997
-9.35,"1.962658
",sample name,100.0,1336.3970424473293,0.39999999999999997
-8.799999999999999,"1.96256539
",sample name,100.0,1336.3970424473293,0.39999999999999997
-8.249999999999998,"1.9639425
",sample name,100.0,1336.3970424473293,0.39999999999999997
-7.699999999999998,"1.96383468
",sample name,100.0,1336.3970424473293,0.39999999999999997
-7.149999999999999,"1.96387915
",sample name,100.0,1336.3970424473293,0.39999999999999997
-6.599999999999999,"1.96483271
",sample name,100.0,1336.3970424473293,0.39999999999999997
-6.049999999999999,"1.96481021
",sample name,100.0,1336.3970424473293,0.39999999999999997
-5.499999999999999,"1.96763071
",sample name,100.0,1336.3970424473293,0.39999999999999997
-4.949999999999999,"1.96942282
",sample name,100.0,1336.3970424473293,0.39999999999999997
-4.3999999999999995,"1.97062439
",sample name,100.0,1336.3970424473293,0.39999999999999997
-3.8499999999999996,"1.97015213
",sample name,100.0,1336.3970424473293,0.39999999999999997
-3.3,"1.97103685
",sample name,100.0,1336.3970424473293,0.39999999999999997
-2.75,"1.97157088
",sample name,100.0,1336.3970424473293,0.39999999999999997
-2.2,"1.9742107
",sample name,100.0,1336.3970424473293,0.39999999999999997
-1.6500000000000001,"1.97426557
",sample name,100.0,1336.3970424473293,0.39999999999999997
-1.1,"1.97534429
",sample name,100.0,1336.3970424473293,0.39999999999999997
-0.55,"1.97639423
",sample name,100.0,1336.3970424473293,0.39999999999999997
0.0,"1.97725773
",sample name,100.0,1336.3970424473293,0.39999999999999997
