Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
0,"1.98361951
",sample name,100.0,1315.5160279775548,0.04
0.55,"1.98423129
",sample name,100.0,1315.5160279775548,0.04
1.1,"1.98271605
",sample name,100.0,1315.5160279775548,0.04
1.6500000000000001,"1.98348329
",sample name,100.0,1315.5160279775548,0.04
2.2,"1.98497408
",sample name,100.0,1315.5160279775548,0.04
2.75,"1.98439483
",sample name,100.0,1315.5160279775548,0.04
3.3,"1.98356623
",sample name,100.0,1315.5160279775548,0.04
3.8499999999999996,"1.9836405
",sample name,100.0,1315.5160279775548,0.04
4.3999999999999995,"1.9794235
",sample name,100.0,1315.5160279775548,0.04
4.949999999999999,"1.95771178
",sample name,100.0,1315.5160279775548,0.04
5.499999999999999,"1.92690224
",sample name,100.0,1315.5160279775548,0.04
6.049999999999999,"1.90644942
",sample name,100.0,1315.5160279775548,0.04
6.599999999999999,"1.88591108
",sample name,100.0,1315.5160279775548,0.04
7.149999999999999,"1.85212852
",sample name,100.0,1315.5160279775548,0.04
7.699999999999998,"1.83697884
",sample name,100.0,1315.5160279775548,0.04
8.249999999999998,"1.82817682
",sample name,100.0,1315.5160279775548,0.04
8.799999999999999,"1.82256176
",sample name,100.0,1315.5160279775548,0.04
9.35,"1.81412591
",sample name,100.0,1315.5160279775548,0.04
9.9,"1.81065544
",sample name,100.0,1315.5160279775548,0.04
10.450000000000001,"1.80682107
",sample name,100.0,1315.5160279775548,0.04
11.000000000000002,"1.80479218
",sample name,100.0,1315.5160279775548,0.04
10.450000000000001,"1.80253463
",sample name,100.0,1315.5160279775548,0.04
9.9,"1.80171118
",sample name,100.0,1315.5160279775548,0.04
9.35,"1.80107626
",sample name,100.0,1315.5160279775548,0.04
8.799999999999999,"1.80150068
",sample name,100.0,1315.5160279775548,0.04
8.249999999999998,"1.8022956
",sample name,100.0,1315.5160279775548,0.04
7.699999999999998,"1.80243843
",sample name,100.0,1315.5160279775548,0.04
7.149999999999999,"1.80285505
",sample name,100.0,1315.5160279775548,0.04
6.599999999999999,"1.80321233
",sample name,100.0,1315.5160279775548,0.04
6.049999999999999,"1.8028174
",sample name,100.0,1315.5160279775548,0.04
5.499999999999999,"1.80385523
",sample name,100.0,1315.5160279775548,0.04
4.949999999999999,"1.8028158
",sample name,100.0,1315.5160279775548,0.04
4.3999999999999995,"1.80296592
",sample name,100.0,1315.5160279775548,0.04
3.8499999999999996,"1.80337852
",sample name,100.0,1315.5160279775548,0.04
3.3,"1.80517132
",sample name,100.0,1315.5160279775548,0.04
2.75,"1.80538708
",sample name,100.0,1315.5160279775548,0.04
2.2,"1.80400096
",sample name,100.0,1315.5160279775548,0.04
1.6500000000000001,"1.80458144
",sample name,100.0,1315.5160279775548,0.04
1.1,"1.80453478
",sample name,100.0,1315.5160279775548,0.04
0.55,"1.80537551
",sample name,100.0,1315.5160279775548,0.04
0.0,"1.80673547
",sample name,100.0,1315.5160279775548,0.04
-0.55,"1.80598263
",sample name,100.0,1315.5160279775548,0.04
-1.1,"1.80639272
",sample name,100.0,1315.5160279775548,0.04
-1.6500000000000001,"1.80776069
",sample name,100.0,1315.5160279775548,0.04
-2.2,"1.8080697
",sample name,100.0,1315.5160279775548,0.04
-2.75,"1.80804274
",sample name,100.0,1315.5160279775548,0.04
-3.3,"1.81211169
",sample name,100.0,1315.5160279775548,0.04
-3.8499999999999996,"1.81635768
",sample name,100.0,1315.5160279775548,0.04
-4.3999999999999995,"1.83018568
",sample name,100.0,1315.5160279775548,0.04
-4.949999999999999,"1.86553089
",sample name,100.0,1315.5160279775548,0.04
