Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"281.89172762478483
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-193.333333333,"283.25683089500865
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-186.666666667,"281.5797117039587
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-180.0,"282.7330034423408
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-173.333333333,"282.28388554216866
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-166.666666667,"283.76129518072287
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-160.0,"281.988328313253
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-153.333333333,"282.7988382099828
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-146.666666667,"281.59111445783134
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-140.0,"283.3712887263339
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-133.333333333,"283.54152323580035
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-126.666666667,"282.647913080895
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-120.0,"282.4901570567986
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-113.333333333,"282.53345524956967
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-106.666666667,"282.1167168674699
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-100.0,"283.165824010327
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-93.3333333333,"282.08288511187607
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-86.6666666667,"282.17625860585196
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-80.0,"281.74510542168673
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-73.3333333333,"281.7668889845095
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-66.6666666667,"282.11580249569704
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-60.0,"282.4104991394148
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-53.3333333333,"282.0521729776248
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-46.6666666667,"282.3870481927711
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-40.0,"282.10902538726333
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-33.3333333333,"281.85321643717725
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-26.6666666667,"281.41082185886404
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-20.0,"282.0779367469879
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-13.3333333333,"281.9302925989673
",sample name,-750.0,-0.2999999999999998,2888.656106216725
-6.66666666667,"282.0264629948365
",sample name,-750.0,-0.2999999999999998,2888.656106216725
0.0,"282.27339716006884
",sample name,-750.0,-0.2999999999999998,2888.656106216725
6.66666666667,"282.5553463855422
",sample name,-750.0,-0.2999999999999998,2888.656106216725
13.3333333333,"282.02861445783134
",sample name,-750.0,-0.2999999999999998,2888.656106216725
20.0,"282.7311209122203
",sample name,-750.0,-0.2999999999999998,2888.656106216725
26.6666666667,"282.0740641135973
",sample name,-750.0,-0.2999999999999998,2888.656106216725
33.3333333333,"281.7663511187608
",sample name,-750.0,-0.2999999999999998,2888.656106216725
40.0,"282.4369083476764
",sample name,-750.0,-0.2999999999999998,2888.656106216725
46.6666666667,"282.51613597246126
",sample name,-750.0,-0.2999999999999998,2888.656106216725
53.3333333333,"281.81701807228916
",sample name,-750.0,-0.2999999999999998,2888.656106216725
60.0,"282.27043889845095
",sample name,-750.0,-0.2999999999999998,2888.656106216725
66.6666666667,"281.832078313253
",sample name,-750.0,-0.2999999999999998,2888.656106216725
73.3333333333,"286.64597676419965
",sample name,-750.0,-0.2999999999999998,2888.656106216725
80.0,"286.5201699655766
",sample name,-750.0,-0.2999999999999998,2888.656106216725
86.6666666667,"286.6913726333907
",sample name,-750.0,-0.2999999999999998,2888.656106216725
93.3333333333,"286.59122203098104
",sample name,-750.0,-0.2999999999999998,2888.656106216725
100.0,"286.58880163511185
",sample name,-750.0,-0.2999999999999998,2888.656106216725
106.666666667,"286.9880055938038
",sample name,-750.0,-0.2999999999999998,2888.656106216725
113.333333333,"286.93126075731493
",sample name,-750.0,-0.2999999999999998,2888.656106216725
120.0,"286.81513554216866
",sample name,-750.0,-0.2999999999999998,2888.656106216725
126.666666667,"286.2300451807229
",sample name,-750.0,-0.2999999999999998,2888.656106216725
133.333333333,"286.5181798623064
",sample name,-750.0,-0.2999999999999998,2888.656106216725
140.0,"286.92373063683306
",sample name,-750.0,-0.2999999999999998,2888.656106216725
146.666666667,"286.9596600688468
",sample name,-750.0,-0.2999999999999998,2888.656106216725
153.333333333,"286.84929001721173
",sample name,-750.0,-0.2999999999999998,2888.656106216725
160.0,"286.78092728055077
",sample name,-750.0,-0.2999999999999998,2888.656106216725
166.666666667,"286.2394040447505
",sample name,-750.0,-0.2999999999999998,2888.656106216725
173.333333333,"286.97859294320136
",sample name,-750.0,-0.2999999999999998,2888.656106216725
180.0,"286.97100903614455
",sample name,-750.0,-0.2999999999999998,2888.656106216725
