Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"280.25978915662654
",sample name,-400.0,1.3000000000000003,2844.814429040244
-193.333333333,"282.2177818416523
",sample name,-400.0,1.3000000000000003,2844.814429040244
-186.666666667,"280.27361230636836
",sample name,-400.0,1.3000000000000003,2844.814429040244
-180.0,"280.64968803786576
",sample name,-400.0,1.3000000000000003,2844.814429040244
-173.333333333,"280.43491824440616
",sample name,-400.0,1.3000000000000003,2844.814429040244
-166.666666667,"280.38677925989674
",sample name,-400.0,1.3000000000000003,2844.814429040244
-160.0,"280.6693201376936
",sample name,-400.0,1.3000000000000003,2844.814429040244
-153.333333333,"280.76662005163513
",sample name,-400.0,1.3000000000000003,2844.814429040244
-146.666666667,"280.5617469879518
",sample name,-400.0,1.3000000000000003,2844.814429040244
-140.0,"280.34331970740106
",sample name,-400.0,1.3000000000000003,2844.814429040244
-133.333333333,"280.570836919105
",sample name,-400.0,1.3000000000000003,2844.814429040244
-126.666666667,"280.2523666092943
",sample name,-400.0,1.3000000000000003,2844.814429040244
-120.0,"280.0193093803787
",sample name,-400.0,1.3000000000000003,2844.814429040244
-113.333333333,"279.96858864027536
",sample name,-400.0,1.3000000000000003,2844.814429040244
-106.666666667,"280.18830679862305
",sample name,-400.0,1.3000000000000003,2844.814429040244
-100.0,"280.02764629948365
",sample name,-400.0,1.3000000000000003,2844.814429040244
-93.3333333333,"280.22181583476765
",sample name,-400.0,1.3000000000000003,2844.814429040244
-86.6666666667,"280.1995481927711
",sample name,-400.0,1.3000000000000003,2844.814429040244
-80.0,"280.6453313253012
",sample name,-400.0,1.3000000000000003,2844.814429040244
-73.3333333333,"280.3304647160069
",sample name,-400.0,1.3000000000000003,2844.814429040244
-66.6666666667,"280.5419535283993
",sample name,-400.0,1.3000000000000003,2844.814429040244
-60.0,"280.7171364027539
",sample name,-400.0,1.3000000000000003,2844.814429040244
-53.3333333333,"280.26861015490533
",sample name,-400.0,1.3000000000000003,2844.814429040244
-46.6666666667,"280.6847030981067
",sample name,-400.0,1.3000000000000003,2844.814429040244
-40.0,"279.81992254733217
",sample name,-400.0,1.3000000000000003,2844.814429040244
-33.3333333333,"280.4260434595525
",sample name,-400.0,1.3000000000000003,2844.814429040244
-26.6666666667,"280.72552710843377
",sample name,-400.0,1.3000000000000003,2844.814429040244
-20.0,"280.927495697074
",sample name,-400.0,1.3000000000000003,2844.814429040244
-13.3333333333,"280.76376936316694
",sample name,-400.0,1.3000000000000003,2844.814429040244
-6.66666666667,"280.263339070568
",sample name,-400.0,1.3000000000000003,2844.814429040244
0.0,"281.008336919105
",sample name,-400.0,1.3000000000000003,2844.814429040244
6.66666666667,"280.6682981927711
",sample name,-400.0,1.3000000000000003,2844.814429040244
13.3333333333,"280.76263984509467
",sample name,-400.0,1.3000000000000003,2844.814429040244
20.0,"280.6842190189329
",sample name,-400.0,1.3000000000000003,2844.814429040244
26.6666666667,"280.75785283993116
",sample name,-400.0,1.3000000000000003,2844.814429040244
33.3333333333,"280.9286252151463
",sample name,-400.0,1.3000000000000003,2844.814429040244
40.0,"280.9286252151463
",sample name,-400.0,1.3000000000000003,2844.814429040244
46.6666666667,"281.0130163511188
",sample name,-400.0,1.3000000000000003,2844.814429040244
53.3333333333,"280.5782056798623
",sample name,-400.0,1.3000000000000003,2844.814429040244
60.0,"280.8639199655766
",sample name,-400.0,1.3000000000000003,2844.814429040244
66.6666666667,"281.74478270223756
",sample name,-400.0,1.3000000000000003,2844.814429040244
73.3333333333,"284.67609724612737
",sample name,-400.0,1.3000000000000003,2844.814429040244
80.0,"285.70869191049917
",sample name,-400.0,1.3000000000000003,2844.814429040244
86.6666666667,"285.36252151463
",sample name,-400.0,1.3000000000000003,2844.814429040244
