Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-26.6666666667,"281.5903614457832
",sample name,-400.0,-1.5,2867.2289780215674
-20.0,"281.208745697074
",sample name,-400.0,-1.5,2867.2289780215674
-13.3333333333,"281.3221815834768
",sample name,-400.0,-1.5,2867.2289780215674
-6.66666666667,"280.9602517211704
",sample name,-400.0,-1.5,2867.2289780215674
0.0,"280.7093373493976
",sample name,-400.0,-1.5,2867.2289780215674
6.66666666667,"280.6623816695353
",sample name,-400.0,-1.5,2867.2289780215674
13.3333333333,"281.44696643717725
",sample name,-400.0,-1.5,2867.2289780215674
20.0,"281.07847461273667
",sample name,-400.0,-1.5,2867.2289780215674
26.6666666667,"281.3566049913942
",sample name,-400.0,-1.5,2867.2289780215674
33.3333333333,"281.7291308089501
",sample name,-400.0,-1.5,2867.2289780215674
40.0,"280.8292814113597
",sample name,-400.0,-1.5,2867.2289780215674
46.6666666667,"281.0496987951807
",sample name,-400.0,-1.5,2867.2289780215674
53.3333333333,"280.763339070568
",sample name,-400.0,-1.5,2867.2289780215674
60.0,"281.10552925989674
",sample name,-400.0,-1.5,2867.2289780215674
66.6666666667,"286.11714716006884
",sample name,-400.0,-1.5,2867.2289780215674
73.3333333333,"286.44868760757316
",sample name,-400.0,-1.5,2867.2289780215674
80.0,"286.41555507745267
",sample name,-400.0,-1.5,2867.2289780215674
86.6666666667,"286.14947289156623
",sample name,-400.0,-1.5,2867.2289780215674
93.3333333333,"286.40834767641996
",sample name,-400.0,-1.5,2867.2289780215674
100.0,"286.14780550774526
",sample name,-400.0,-1.5,2867.2289780215674
106.666666667,"285.90985370051635
",sample name,-400.0,-1.5,2867.2289780215674
113.333333333,"286.08401462994834
",sample name,-400.0,-1.5,2867.2289780215674
120.0,"285.3964608433735
",sample name,-400.0,-1.5,2867.2289780215674
126.666666667,"285.4434165232358
",sample name,-400.0,-1.5,2867.2289780215674
133.333333333,"286.7867900172117
",sample name,-400.0,-1.5,2867.2289780215674
140.0,"285.85472246127364
",sample name,-400.0,-1.5,2867.2289780215674
146.666666667,"286.17287005163513
",sample name,-400.0,-1.5,2867.2289780215674
153.333333333,"285.7869513769363
",sample name,-400.0,-1.5,2867.2289780215674
160.0,"286.0039264199656
",sample name,-400.0,-1.5,2867.2289780215674
166.666666667,"285.81959982788294
",sample name,-400.0,-1.5,2867.2289780215674
173.333333333,"286.06604991394147
",sample name,-400.0,-1.5,2867.2289780215674
180.0,"285.7992147160069
",sample name,-400.0,-1.5,2867.2289780215674
186.666666667,"285.72020223752156
",sample name,-400.0,-1.5,2867.2289780215674
193.333333333,"286.03469234079176
",sample name,-400.0,-1.5,2867.2289780215674
200.0,"287.30260327022376
",sample name,-400.0,-1.5,2867.2289780215674
193.333333333,"286.42668889845095
",sample name,-400.0,-1.5,2867.2289780215674
186.666666667,"286.0614780550775
",sample name,-400.0,-1.5,2867.2289780215674
180.0,"285.9706863166954
",sample name,-400.0,-1.5,2867.2289780215674
173.333333333,"285.7419858003442
",sample name,-400.0,-1.5,2867.2289780215674
166.666666667,"285.6275817555938
",sample name,-400.0,-1.5,2867.2289780215674
160.0,"285.8667168674699
",sample name,-400.0,-1.5,2867.2289780215674
153.333333333,"285.710413080895
",sample name,-400.0,-1.5,2867.2289780215674
146.666666667,"285.87623709122204
",sample name,-400.0,-1.5,2867.2289780215674
140.0,"286.1292491394148
",sample name,-400.0,-1.5,2867.2289780215674
133.333333333,"286.1893825301205
",sample name,-400.0,-1.5,2867.2289780215674
126.666666667,"286.13446643717725
",sample name,-400.0,-1.5,2867.2289780215674
120.0,"285.4236768502582
",sample name,-400.0,-1.5,2867.2289780215674
113.333333333,"286.0783132530121
",sample name,-400.0,-1.5,2867.2289780215674
106.666666667,"285.96885757314976
",sample name,-400.0,-1.5,2867.2289780215674
100.0,"286.13242254733217
",sample name,-400.0,-1.5,2867.2289780215674
93.3333333333,"285.8573042168675
",sample name,-400.0,-1.5,2867.2289780215674
86.6666666667,"285.33111015490533
",sample name,-400.0,-1.5,2867.2289780215674
80.0,"286.5567448364888
",sample name,-400.0,-1.5,2867.2289780215674
73.3333333333,"285.83401462994834
",sample name,-400.0,-1.5,2867.2289780215674
66.6666666667,"286.162919535284
",sample name,-400.0,-1.5,2867.2289780215674
60.0,"286.08003442340794
",sample name,-400.0,-1.5,2867.2289780215674
53.3333333333,"285.71380163511185
",sample name,-400.0,-1.5,2867.2289780215674
46.6666666667,"286.26064974182447
",sample name,-400.0,-1.5,2867.2289780215674
40.0,"286.25935886402755
",sample name,-400.0,-1.5,2867.2289780215674
33.3333333333,"286.2210090361446
",sample name,-400.0,-1.5,2867.2289780215674
26.6666666667,"285.983756454389
",sample name,-400.0,-1.5,2867.2289780215674
20.0,"285.6907809810671
",sample name,-400.0,-1.5,2867.2289780215674
13.3333333333,"286.12005163511185
",sample name,-400.0,-1.5,2867.2289780215674
6.66666666667,"286.21514629948365
",sample name,-400.0,-1.5,2867.2289780215674
0.0,"286.0921901893288
",sample name,-400.0,-1.5,2867.2289780215674
-6.66666666667,"285.75978915662654
",sample name,-400.0,-1.5,2867.2289780215674
-13.3333333333,"286.2072934595525
",sample name,-400.0,-1.5,2867.2289780215674
-20.0,"286.34063037865747
",sample name,-400.0,-1.5,2867.2289780215674
-26.6666666667,"285.63430507745267
",sample name,-400.0,-1.5,2867.2289780215674
-33.3333333333,"286.0225903614458
",sample name,-400.0,-1.5,2867.2289780215674
-40.0,"284.4485800344234
",sample name,-400.0,-1.5,2867.2289780215674
-46.6666666667,"281.7984079173838
",sample name,-400.0,-1.5,2867.2289780215674
-53.3333333333,"281.594180292599
",sample name,-400.0,-1.5,2867.2289780215674
-60.0,"281.36123063683306
",sample name,-400.0,-1.5,2867.2289780215674
-66.6666666667,"280.5933734939759
",sample name,-400.0,-1.5,2867.2289780215674
-73.3333333333,"280.93873709122204
",sample name,-400.0,-1.5,2867.2289780215674
-80.0,"280.92222461273667
",sample name,-400.0,-1.5,2867.2289780215674
-86.6666666667,"280.7384896729776
",sample name,-400.0,-1.5,2867.2289780215674
-93.3333333333,"281.22531196213424
",sample name,-400.0,-1.5,2867.2289780215674
-100.0,"281.28108864027536
",sample name,-400.0,-1.5,2867.2289780215674
-106.666666667,"281.36176850258175
",sample name,-400.0,-1.5,2867.2289780215674
-113.333333333,"280.44094234079176
",sample name,-400.0,-1.5,2867.2289780215674
-120.0,"280.8071751290878
",sample name,-400.0,-1.5,2867.2289780215674
-126.666666667,"281.1631346815835
",sample name,-400.0,-1.5,2867.2289780215674
-133.333333333,"281.5913296041308
",sample name,-400.0,-1.5,2867.2289780215674
-140.0,"281.23251936316694
",sample name,-400.0,-1.5,2867.2289780215674
-146.666666667,"281.0402861445783
",sample name,-400.0,-1.5,2867.2289780215674
-153.333333333,"280.50559380378655
",sample name,-400.0,-1.5,2867.2289780215674
-160.0,"280.85257099827885
",sample name,-400.0,-1.5,2867.2289780215674
-166.666666667,"281.73520869191054
",sample name,-400.0,-1.5,2867.2289780215674
-173.333333333,"281.22294535283993
",sample name,-400.0,-1.5,2867.2289780215674
-180.0,"281.1480206540447
",sample name,-400.0,-1.5,2867.2289780215674
-186.666666667,"281.05249569707405
",sample name,-400.0,-1.5,2867.2289780215674
-193.333333333,"280.9797224612737
",sample name,-400.0,-1.5,2867.2289780215674
-200.0,"281.2839931153184
",sample name,-400.0,-1.5,2867.2289780215674
