Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"281.70390490533566
",sample name,-750.0,2.1,2797.97972585054
-193.333333333,"280.8467620481928
",sample name,-750.0,2.1,2797.97972585054
-186.666666667,"281.7179432013769
",sample name,-750.0,2.1,2797.97972585054
-180.0,"280.7584982788296
",sample name,-750.0,2.1,2797.97972585054
-173.333333333,"280.90280765920824
",sample name,-750.0,2.1,2797.97972585054
-166.666666667,"281.3133067986231
",sample name,-750.0,2.1,2797.97972585054
-160.0,"281.3133067986231
",sample name,-750.0,2.1,2797.97972585054
-153.333333333,"281.3646191910499
",sample name,-750.0,2.1,2797.97972585054
-146.666666667,"281.05970309810675
",sample name,-750.0,2.1,2797.97972585054
-140.0,"281.4912865748709
",sample name,-750.0,2.1,2797.97972585054
-133.333333333,"281.48106712564544
",sample name,-750.0,2.1,2797.97972585054
-126.666666667,"281.0449655765921
",sample name,-750.0,2.1,2797.97972585054
-120.0,"280.93341222030983
",sample name,-750.0,2.1,2797.97972585054
-113.333333333,"280.3587026678141
",sample name,-750.0,2.1,2797.97972585054
-106.666666667,"281.1322611876076
",sample name,-750.0,2.1,2797.97972585054
-100.0,"281.590845524957
",sample name,-750.0,2.1,2797.97972585054
-93.3333333333,"280.97805507745267
",sample name,-750.0,2.1,2797.97972585054
-86.6666666667,"280.88430507745267
",sample name,-750.0,2.1,2797.97972585054
-80.0,"280.7630163511188
",sample name,-750.0,2.1,2797.97972585054
-73.3333333333,"280.7780228055077
",sample name,-750.0,2.1,2797.97972585054
-66.6666666667,"280.94486876075734
",sample name,-750.0,2.1,2797.97972585054
-60.0,"280.6698580034423
",sample name,-750.0,2.1,2797.97972585054
-53.3333333333,"281.1057981927711
",sample name,-750.0,2.1,2797.97972585054
-46.6666666667,"281.0094126506024
",sample name,-750.0,2.1,2797.97972585054
-40.0,"281.0919212564544
",sample name,-750.0,2.1,2797.97972585054
-33.3333333333,"280.9883820998279
",sample name,-750.0,2.1,2797.97972585054
-26.6666666667,"281.12241824440616
",sample name,-750.0,2.1,2797.97972585054
-20.0,"280.71428571428567
",sample name,-750.0,2.1,2797.97972585054
-13.3333333333,"281.2012155765921
",sample name,-750.0,2.1,2797.97972585054
-6.66666666667,"280.9277646299484
",sample name,-750.0,2.1,2797.97972585054
0.0,"281.1551742685026
",sample name,-750.0,2.1,2797.97972585054
6.66666666667,"281.0181798623064
",sample name,-750.0,2.1,2797.97972585054
13.3333333333,"280.77135327022376
",sample name,-750.0,2.1,2797.97972585054
20.0,"281.0047870051635
",sample name,-750.0,2.1,2797.97972585054
26.6666666667,"281.00360370051635
",sample name,-750.0,2.1,2797.97972585054
33.3333333333,"280.70939113597245
",sample name,-750.0,2.1,2797.97972585054
40.0,"280.84880593803786
",sample name,-750.0,2.1,2797.97972585054
46.6666666667,"281.18013123924266
",sample name,-750.0,2.1,2797.97972585054
53.3333333333,"280.8092190189329
",sample name,-750.0,2.1,2797.97972585054
60.0,"280.7326269363167
",sample name,-750.0,2.1,2797.97972585054
66.6666666667,"281.6971277969019
",sample name,-750.0,2.1,2797.97972585054
73.3333333333,"279.67184810671256
",sample name,-750.0,2.1,2797.97972585054
80.0,"279.2726979345955
",sample name,-750.0,2.1,2797.97972585054
86.6666666667,"281.9911252151463
",sample name,-750.0,2.1,2797.97972585054
93.3333333333,"284.08051850258175
",sample name,-750.0,2.1,2797.97972585054
100.0,"285.91501721170397
",sample name,-750.0,2.1,2797.97972585054
106.666666667,"286.0626075731497
",sample name,-750.0,2.1,2797.97972585054
113.333333333,"286.32089070567986
",sample name,-750.0,2.1,2797.97972585054
120.0,"286.08681153184165
",sample name,-750.0,2.1,2797.97972585054
126.666666667,"286.40356067125646
",sample name,-750.0,2.1,2797.97972585054
133.333333333,"286.6725473321859
",sample name,-750.0,2.1,2797.97972585054
140.0,"285.9890813253012
",sample name,-750.0,2.1,2797.97972585054
146.666666667,"286.03996342512914
",sample name,-750.0,2.1,2797.97972585054
153.333333333,"286.1238704819277
",sample name,-750.0,2.1,2797.97972585054
160.0,"284.73988812392423
",sample name,-750.0,2.1,2797.97972585054
166.666666667,"285.88763984509467
",sample name,-750.0,2.1,2797.97972585054
173.333333333,"286.04652538726333
",sample name,-750.0,2.1,2797.97972585054
180.0,"286.15506669535284
",sample name,-750.0,2.1,2797.97972585054
186.666666667,"285.840415232358
",sample name,-750.0,2.1,2797.97972585054
193.333333333,"286.3443416523236
",sample name,-750.0,2.1,2797.97972585054
200.0,"286.2160068846816
",sample name,-750.0,2.1,2797.97972585054
193.333333333,"286.04926850258175
",sample name,-750.0,2.1,2797.97972585054
186.666666667,"286.29727839931155
",sample name,-750.0,2.1,2797.97972585054
180.0,"286.14140490533566
",sample name,-750.0,2.1,2797.97972585054
173.333333333,"285.73773666092944
",sample name,-750.0,2.1,2797.97972585054
166.666666667,"285.9167383820998
",sample name,-750.0,2.1,2797.97972585054
160.0,"286.0352302065404
",sample name,-750.0,2.1,2797.97972585054
153.333333333,"286.1625430292599
",sample name,-750.0,2.1,2797.97972585054
146.666666667,"286.2766243545611
",sample name,-750.0,2.1,2797.97972585054
140.0,"285.7642534423408
",sample name,-750.0,2.1,2797.97972585054
133.333333333,"285.6090791738382
",sample name,-750.0,2.1,2797.97972585054
126.666666667,"285.90318416523235
",sample name,-750.0,2.1,2797.97972585054
120.0,"285.98655335628223
",sample name,-750.0,2.1,2797.97972585054
113.333333333,"285.86322074010326
",sample name,-750.0,2.1,2797.97972585054
106.666666667,"285.70831540447506
",sample name,-750.0,2.1,2797.97972585054
100.0,"285.9946213425129
",sample name,-750.0,2.1,2797.97972585054
93.3333333333,"285.85192555938033
",sample name,-750.0,2.1,2797.97972585054
86.6666666667,"285.7813037865749
",sample name,-750.0,2.1,2797.97972585054
80.0,"286.0519040447504
",sample name,-750.0,2.1,2797.97972585054
73.3333333333,"285.6672762478485
",sample name,-750.0,2.1,2797.97972585054
66.6666666667,"285.59407271944923
",sample name,-750.0,2.1,2797.97972585054
60.0,"285.4312069707401
",sample name,-750.0,2.1,2797.97972585054
53.3333333333,"285.6553356282272
",sample name,-750.0,2.1,2797.97972585054
46.6666666667,"285.77813037865747
",sample name,-750.0,2.1,2797.97972585054
40.0,"285.6957831325301
",sample name,-750.0,2.1,2797.97972585054
33.3333333333,"285.4240533562823
",sample name,-750.0,2.1,2797.97972585054
26.6666666667,"285.5985370051635
",sample name,-750.0,2.1,2797.97972585054
20.0,"285.64172762478483
",sample name,-750.0,2.1,2797.97972585054
13.3333333333,"285.409584767642
",sample name,-750.0,2.1,2797.97972585054
6.66666666667,"285.7644685886403
",sample name,-750.0,2.1,2797.97972585054
0.0,"285.61365103270225
",sample name,-750.0,2.1,2797.97972585054
-6.66666666667,"280.62145008605853
",sample name,-750.0,2.1,2797.97972585054
-13.3333333333,"280.34391135972464
",sample name,-750.0,2.1,2797.97972585054
-20.0,"280.7289694492255
",sample name,-750.0,2.1,2797.97972585054
-26.6666666667,"280.6706648020654
",sample name,-750.0,2.1,2797.97972585054
-33.3333333333,"280.924591222031
",sample name,-750.0,2.1,2797.97972585054
-40.0,"281.0197396729776
",sample name,-750.0,2.1,2797.97972585054
-46.6666666667,"281.29964500860586
",sample name,-750.0,2.1,2797.97972585054
-53.3333333333,"280.81024096385545
",sample name,-750.0,2.1,2797.97972585054
-60.0,"281.1114995697074
",sample name,-750.0,2.1,2797.97972585054
-66.6666666667,"281.09885972461274
",sample name,-750.0,2.1,2797.97972585054
-73.3333333333,"281.04448149741825
",sample name,-750.0,2.1,2797.97972585054
-80.0,"280.7894793459553
",sample name,-750.0,2.1,2797.97972585054
-86.6666666667,"281.3620374354561
",sample name,-750.0,2.1,2797.97972585054
-93.3333333333,"281.38629518072287
",sample name,-750.0,2.1,2797.97972585054
-100.0,"280.8836596385542
",sample name,-750.0,2.1,2797.97972585054
-106.666666667,"280.88785499139414
",sample name,-750.0,2.1,2797.97972585054
-113.333333333,"281.10504518072287
",sample name,-750.0,2.1,2797.97972585054
-120.0,"281.4292706540447
",sample name,-750.0,2.1,2797.97972585054
-126.666666667,"281.1787865748709
",sample name,-750.0,2.1,2797.97972585054
-133.333333333,"281.011241394148
",sample name,-750.0,2.1,2797.97972585054
-140.0,"280.97100903614455
",sample name,-750.0,2.1,2797.97972585054
-146.666666667,"281.26220955249573
",sample name,-750.0,2.1,2797.97972585054
-153.333333333,"280.78388554216866
",sample name,-750.0,2.1,2797.97972585054
-160.0,"280.5081755593804
",sample name,-750.0,2.1,2797.97972585054
-166.666666667,"280.58820998278827
",sample name,-750.0,2.1,2797.97972585054
-173.333333333,"281.4284638554217
",sample name,-750.0,2.1,2797.97972585054
-180.0,"280.99026462994834
",sample name,-750.0,2.1,2797.97972585054
-186.666666667,"280.82890490533566
",sample name,-750.0,2.1,2797.97972585054
-193.333333333,"281.1070352839931
",sample name,-750.0,2.1,2797.97972585054
-200.0,"281.0635757314974
",sample name,-750.0,2.1,2797.97972585054
