Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"283.6476441480207
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-193.333333333,"280.87510757314976
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-186.666666667,"281.36897590361446
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-180.0,"281.77232142857144
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-173.333333333,"281.37392426850255
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-166.666666667,"281.1442018072289
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-160.0,"281.8644040447504
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-153.333333333,"281.81266135972464
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-146.666666667,"280.96955679862305
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-140.0,"281.39140490533566
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-133.333333333,"282.05410929432014
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-126.666666667,"281.3904367469879
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-120.0,"282.1473752151463
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-113.333333333,"281.8952775387263
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-106.666666667,"282.0582508605852
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-100.0,"281.9271191910499
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-93.3333333333,"281.4331970740103
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-86.6666666667,"281.86418889845095
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-80.0,"281.61994406196214
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-73.3333333333,"282.0784208261618
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-66.6666666667,"281.2688253012048
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-60.0,"281.8955464716007
",sample name,-750.0,0.5000000000000002,2885.3891277182606
-53.3333333333,"281.77705464716007
",sample name,-750.0,0.5000000000000002,2885.3891277182606
