Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"281.3457401032702
",sample name,400.0,-0.6999999999999998,2750.05058291262
-193.333333333,"281.00989672977624
",sample name,400.0,-0.6999999999999998,2750.05058291262
-186.666666667,"281.260004302926
",sample name,400.0,-0.6999999999999998,2750.05058291262
-180.0,"281.42625860585196
",sample name,400.0,-0.6999999999999998,2750.05058291262
-173.333333333,"281.5652431153184
",sample name,400.0,-0.6999999999999998,2750.05058291262
-166.666666667,"281.1042383820998
",sample name,400.0,-0.6999999999999998,2750.05058291262
-160.0,"281.04792383820995
",sample name,400.0,-0.6999999999999998,2750.05058291262
-153.333333333,"281.1759358864027
",sample name,400.0,-0.6999999999999998,2750.05058291262
-146.666666667,"281.0310886402754
",sample name,400.0,-0.6999999999999998,2750.05058291262
-140.0,"281.41652323580035
",sample name,400.0,-0.6999999999999998,2750.05058291262
-133.333333333,"281.205841222031
",sample name,400.0,-0.6999999999999998,2750.05058291262
-126.666666667,"281.29206110154905
",sample name,400.0,-0.6999999999999998,2750.05058291262
-120.0,"281.70788511187607
",sample name,400.0,-0.6999999999999998,2750.05058291262
-113.333333333,"281.0613704819277
",sample name,400.0,-0.6999999999999998,2750.05058291262
-106.666666667,"280.97364457831327
",sample name,400.0,-0.6999999999999998,2750.05058291262
-100.0,"280.8013661790017
",sample name,400.0,-0.6999999999999998,2750.05058291262
-93.3333333333,"281.47999139414804
",sample name,400.0,-0.6999999999999998,2750.05058291262
-86.6666666667,"281.5620159208262
",sample name,400.0,-0.6999999999999998,2750.05058291262
-80.0,"281.4327129948365
",sample name,400.0,-0.6999999999999998,2750.05058291262
-73.3333333333,"281.7408562822719
",sample name,400.0,-0.6999999999999998,2750.05058291262
-66.6666666667,"281.65345309810675
",sample name,400.0,-0.6999999999999998,2750.05058291262
-60.0,"281.1398988812392
",sample name,400.0,-0.6999999999999998,2750.05058291262
-53.3333333333,"281.40598106712565
",sample name,400.0,-0.6999999999999998,2750.05058291262
-46.6666666667,"281.4580464716007
",sample name,400.0,-0.6999999999999998,2750.05058291262
-40.0,"281.41222030981066
",sample name,400.0,-0.6999999999999998,2750.05058291262
-33.3333333333,"281.5311962134251
",sample name,400.0,-0.6999999999999998,2750.05058291262
