Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"281.3822611876076
",sample name,400.0,-1.0999999999999999,2815.348180012574
-193.333333333,"281.6810456110155
",sample name,400.0,-1.0999999999999999,2815.348180012574
-186.666666667,"281.60859509466434
",sample name,400.0,-1.0999999999999999,2815.348180012574
-180.0,"281.31260757314976
",sample name,400.0,-1.0999999999999999,2815.348180012574
-173.333333333,"281.19271729776244
",sample name,400.0,-1.0999999999999999,2815.348180012574
-166.666666667,"281.17243975903614
",sample name,400.0,-1.0999999999999999,2815.348180012574
-160.0,"281.7121342512909
",sample name,400.0,-1.0999999999999999,2815.348180012574
-153.333333333,"281.7518287435456
",sample name,400.0,-1.0999999999999999,2815.348180012574
-146.666666667,"281.3634358864027
",sample name,400.0,-1.0999999999999999,2815.348180012574
-140.0,"281.39915017211706
",sample name,400.0,-1.0999999999999999,2815.348180012574
-133.333333333,"281.79071643717725
",sample name,400.0,-1.0999999999999999,2815.348180012574
-126.666666667,"281.30835843373495
",sample name,400.0,-1.0999999999999999,2815.348180012574
-120.0,"281.2553786574871
",sample name,400.0,-1.0999999999999999,2815.348180012574
-113.333333333,"281.62166523235805
",sample name,400.0,-1.0999999999999999,2815.348180012574
-106.666666667,"281.45057013769366
",sample name,400.0,-1.0999999999999999,2815.348180012574
-100.0,"281.218319707401
",sample name,400.0,-1.0999999999999999,2815.348180012574
-93.3333333333,"281.8692448364888
",sample name,400.0,-1.0999999999999999,2815.348180012574
-86.6666666667,"281.29636402753874
",sample name,400.0,-1.0999999999999999,2815.348180012574
-80.0,"281.48918889845095
",sample name,400.0,-1.0999999999999999,2815.348180012574
-73.3333333333,"280.85310886402755
",sample name,400.0,-1.0999999999999999,2815.348180012574
-66.6666666667,"280.8145438898451
",sample name,400.0,-1.0999999999999999,2815.348180012574
-60.0,"281.1831432874354
",sample name,400.0,-1.0999999999999999,2815.348180012574
-53.3333333333,"281.32250430292595
",sample name,400.0,-1.0999999999999999,2815.348180012574
-46.6666666667,"281.1092405335628
",sample name,400.0,-1.0999999999999999,2815.348180012574
-40.0,"281.0907379518072
",sample name,400.0,-1.0999999999999999,2815.348180012574
-33.3333333333,"281.19917168674704
",sample name,400.0,-1.0999999999999999,2815.348180012574
-26.6666666667,"280.9568093803787
",sample name,400.0,-1.0999999999999999,2815.348180012574
-20.0,"280.9937069707401
",sample name,400.0,-1.0999999999999999,2815.348180012574
-13.3333333333,"281.4876290877797
",sample name,400.0,-1.0999999999999999,2815.348180012574
-6.66666666667,"281.09826807228916
",sample name,400.0,-1.0999999999999999,2815.348180012574
0.0,"281.35348537005166
",sample name,400.0,-1.0999999999999999,2815.348180012574
6.66666666667,"281.29555722891564
",sample name,400.0,-1.0999999999999999,2815.348180012574
13.3333333333,"281.0130163511187
",sample name,400.0,-1.0999999999999999,2815.348180012574
20.0,"281.2772160068847
",sample name,400.0,-1.0999999999999999,2815.348180012574
26.6666666667,"281.14393287435456
",sample name,400.0,-1.0999999999999999,2815.348180012574
33.3333333333,"281.0702452667814
",sample name,400.0,-1.0999999999999999,2815.348180012574
40.0,"281.2601118760757
",sample name,400.0,-1.0999999999999999,2815.348180012574
46.6666666667,"281.14882745266783
",sample name,400.0,-1.0999999999999999,2815.348180012574
53.3333333333,"283.0422224612737
",sample name,400.0,-1.0999999999999999,2815.348180012574
60.0,"285.6865856282272
",sample name,400.0,-1.0999999999999999,2815.348180012574
66.6666666667,"285.90598106712565
",sample name,400.0,-1.0999999999999999,2815.348180012574
73.3333333333,"285.9500860585198
",sample name,400.0,-1.0999999999999999,2815.348180012574
80.0,"285.5007530120482
",sample name,400.0,-1.0999999999999999,2815.348180012574
86.6666666667,"285.7827022375215
",sample name,400.0,-1.0999999999999999,2815.348180012574
93.3333333333,"285.993330464716
",sample name,400.0,-1.0999999999999999,2815.348180012574
100.0,"285.7505378657487
",sample name,400.0,-1.0999999999999999,2815.348180012574
106.666666667,"285.8049160929432
",sample name,400.0,-1.0999999999999999,2815.348180012574
113.333333333,"286.181260757315
",sample name,400.0,-1.0999999999999999,2815.348180012574
120.0,"286.02237521514627
",sample name,400.0,-1.0999999999999999,2815.348180012574
126.666666667,"285.91372633390705
",sample name,400.0,-1.0999999999999999,2815.348180012574
133.333333333,"285.8582185886403
",sample name,400.0,-1.0999999999999999,2815.348180012574
140.0,"285.9825731497418
",sample name,400.0,-1.0999999999999999,2815.348180012574
146.666666667,"286.0033885542168
",sample name,400.0,-1.0999999999999999,2815.348180012574
153.333333333,"285.64839716006884
",sample name,400.0,-1.0999999999999999,2815.348180012574
160.0,"285.96805077452666
",sample name,400.0,-1.0999999999999999,2815.348180012574
166.666666667,"285.92534423407915
",sample name,400.0,-1.0999999999999999,2815.348180012574
173.333333333,"286.1861015490533
",sample name,400.0,-1.0999999999999999,2815.348180012574
180.0,"285.7946966437177
",sample name,400.0,-1.0999999999999999,2815.348180012574
186.666666667,"286.1723321858864
",sample name,400.0,-1.0999999999999999,2815.348180012574
193.333333333,"285.61348967297766
",sample name,400.0,-1.0999999999999999,2815.348180012574
200.0,"286.35934810671256
",sample name,400.0,-1.0999999999999999,2815.348180012574
193.333333333,"286.11214500860586
",sample name,400.0,-1.0999999999999999,2815.348180012574
186.666666667,"286.19250215146303
",sample name,400.0,-1.0999999999999999,2815.348180012574
180.0,"286.3961381239243
",sample name,400.0,-1.0999999999999999,2815.348180012574
173.333333333,"285.93733864027536
",sample name,400.0,-1.0999999999999999,2815.348180012574
166.666666667,"286.37569922547334
",sample name,400.0,-1.0999999999999999,2815.348180012574
160.0,"286.6202129948365
",sample name,400.0,-1.0999999999999999,2815.348180012574
153.333333333,"286.24688037865747
",sample name,400.0,-1.0999999999999999,2815.348180012574
146.666666667,"286.0148988812392
",sample name,400.0,-1.0999999999999999,2815.348180012574
140.0,"285.79609509466434
",sample name,400.0,-1.0999999999999999,2815.348180012574
133.333333333,"286.15506669535284
",sample name,400.0,-1.0999999999999999,2815.348180012574
126.666666667,"286.02468803786576
",sample name,400.0,-1.0999999999999999,2815.348180012574
120.0,"286.42706540447506
",sample name,400.0,-1.0999999999999999,2815.348180012574
113.333333333,"286.0533562822719
",sample name,400.0,-1.0999999999999999,2815.348180012574
106.666666667,"285.95476549053353
",sample name,400.0,-1.0999999999999999,2815.348180012574
100.0,"286.71073580034425
",sample name,400.0,-1.0999999999999999,2815.348180012574
93.3333333333,"286.2721062822719
",sample name,400.0,-1.0999999999999999,2815.348180012574
86.6666666667,"286.2003012048193
",sample name,400.0,-1.0999999999999999,2815.348180012574
80.0,"286.3867792598967
",sample name,400.0,-1.0999999999999999,2815.348180012574
