Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"282.7846923407917
",sample name,750.0,-0.2999999999999998,2775.201339979686
-193.333333333,"282.71907271944923
",sample name,750.0,-0.2999999999999998,2775.201339979686
-186.666666667,"282.82239672977624
",sample name,750.0,-0.2999999999999998,2775.201339979686
-180.0,"283.2909853700516
",sample name,750.0,-0.2999999999999998,2775.201339979686
-173.333333333,"283.47859294320136
",sample name,750.0,-0.2999999999999998,2775.201339979686
-166.666666667,"283.1292491394148
",sample name,750.0,-0.2999999999999998,2775.201339979686
-160.0,"282.9264199655766
",sample name,750.0,-0.2999999999999998,2775.201339979686
-153.333333333,"282.7655443201377
",sample name,750.0,-0.2999999999999998,2775.201339979686
-146.666666667,"282.7760864888124
",sample name,750.0,-0.2999999999999998,2775.201339979686
-140.0,"283.02092297762476
",sample name,750.0,-0.2999999999999998,2775.201339979686
-133.333333333,"283.17851764199656
",sample name,750.0,-0.2999999999999998,2775.201339979686
-126.666666667,"282.7508605851979
",sample name,750.0,-0.2999999999999998,2775.201339979686
-120.0,"283.25016135972464
",sample name,750.0,-0.2999999999999998,2775.201339979686
-113.333333333,"282.988758605852
",sample name,750.0,-0.2999999999999998,2775.201339979686
-106.666666667,"282.56459767641996
",sample name,750.0,-0.2999999999999998,2775.201339979686
-100.0,"283.2105744406196
",sample name,750.0,-0.2999999999999998,2775.201339979686
-93.3333333333,"283.180830464716
",sample name,750.0,-0.2999999999999998,2775.201339979686
-86.6666666667,"283.3868330464716
",sample name,750.0,-0.2999999999999998,2775.201339979686
-80.0,"283.26914802065403
",sample name,750.0,-0.2999999999999998,2775.201339979686
-73.3333333333,"283.09477194492257
",sample name,750.0,-0.2999999999999998,2775.201339979686
-66.6666666667,"283.18959767641996
",sample name,750.0,-0.2999999999999998,2775.201339979686
-60.0,"283.71901893287435
",sample name,750.0,-0.2999999999999998,2775.201339979686
-53.3333333333,"283.1169858003442
",sample name,750.0,-0.2999999999999998,2775.201339979686
-46.6666666667,"283.2889952667814
",sample name,750.0,-0.2999999999999998,2775.201339979686
-40.0,"282.6814221170396
",sample name,750.0,-0.2999999999999998,2775.201339979686
-33.3333333333,"282.7145008605852
",sample name,750.0,-0.2999999999999998,2775.201339979686
-26.6666666667,"282.91905120481925
",sample name,750.0,-0.2999999999999998,2775.201339979686
-20.0,"283.10273235800344
",sample name,750.0,-0.2999999999999998,2775.201339979686
-13.3333333333,"282.9552495697074
",sample name,750.0,-0.2999999999999998,2775.201339979686
-6.66666666667,"282.8470309810671
",sample name,750.0,-0.2999999999999998,2775.201339979686
0.0,"282.7673192771084
",sample name,750.0,-0.2999999999999998,2775.201339979686
6.66666666667,"282.94148020654046
",sample name,750.0,-0.2999999999999998,2775.201339979686
13.3333333333,"283.3581648020654
",sample name,750.0,-0.2999999999999998,2775.201339979686
20.0,"282.3455787435456
",sample name,750.0,-0.2999999999999998,2775.201339979686
26.6666666667,"283.8006669535284
",sample name,750.0,-0.2999999999999998,2775.201339979686
33.3333333333,"284.7960950946644
",sample name,750.0,-0.2999999999999998,2775.201339979686
40.0,"286.26172547332186
",sample name,750.0,-0.2999999999999998,2775.201339979686
46.6666666667,"286.88973752151463
",sample name,750.0,-0.2999999999999998,2775.201339979686
