Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"281.2202560240964
",sample name,400.0,0.1000000000000002,2752.4668851522956
-193.333333333,"281.1316157487091
",sample name,400.0,0.1000000000000002,2752.4668851522956
-186.666666667,"280.9121665232358
",sample name,400.0,0.1000000000000002,2752.4668851522956
-180.0,"281.0983756454389
",sample name,400.0,0.1000000000000002,2752.4668851522956
-173.333333333,"281.38968373493975
",sample name,400.0,0.1000000000000002,2752.4668851522956
-166.666666667,"281.1969126506024
",sample name,400.0,0.1000000000000002,2752.4668851522956
-160.0,"280.8407379518072
",sample name,400.0,0.1000000000000002,2752.4668851522956
-153.333333333,"280.8957078313253
",sample name,400.0,0.1000000000000002,2752.4668851522956
-146.666666667,"280.8957078313253
",sample name,400.0,0.1000000000000002,2752.4668851522956
-140.0,"281.0900387263339
",sample name,400.0,0.1000000000000002,2752.4668851522956
-133.333333333,"281.08955464716007
",sample name,400.0,0.1000000000000002,2752.4668851522956
-126.666666667,"280.82723752151463
",sample name,400.0,0.1000000000000002,2752.4668851522956
-120.0,"280.82723752151463
",sample name,400.0,0.1000000000000002,2752.4668851522956
-113.333333333,"281.0980529259897
",sample name,400.0,0.1000000000000002,2752.4668851522956
-106.666666667,"281.13688683304645
",sample name,400.0,0.1000000000000002,2752.4668851522956
-100.0,"280.7540339931153
",sample name,400.0,0.1000000000000002,2752.4668851522956
-93.3333333333,"281.41996557659206
",sample name,400.0,0.1000000000000002,2752.4668851522956
-86.6666666667,"281.2620481927711
",sample name,400.0,0.1000000000000002,2752.4668851522956
-80.0,"281.03802710843377
",sample name,400.0,0.1000000000000002,2752.4668851522956
-73.3333333333,"280.9422332185886
",sample name,400.0,0.1000000000000002,2752.4668851522956
-66.6666666667,"281.53673623063685
",sample name,400.0,0.1000000000000002,2752.4668851522956
-60.0,"281.0151678141136
",sample name,400.0,0.1000000000000002,2752.4668851522956
-53.3333333333,"281.56852409638554
",sample name,400.0,0.1000000000000002,2752.4668851522956
-46.6666666667,"281.23149741824443
",sample name,400.0,0.1000000000000002,2752.4668851522956
-40.0,"281.1879840791738
",sample name,400.0,0.1000000000000002,2752.4668851522956
-33.3333333333,"280.74919320137695
",sample name,400.0,0.1000000000000002,2752.4668851522956
-26.6666666667,"280.9753657487091
",sample name,400.0,0.1000000000000002,2752.4668851522956
-20.0,"280.9753657487091
",sample name,400.0,0.1000000000000002,2752.4668851522956
-13.3333333333,"280.97918459552494
",sample name,400.0,0.1000000000000002,2752.4668851522956
-6.66666666667,"281.13156196213424
",sample name,400.0,0.1000000000000002,2752.4668851522956
0.0,"281.3690834767642
",sample name,400.0,0.1000000000000002,2752.4668851522956
6.66666666667,"280.9919320137694
",sample name,400.0,0.1000000000000002,2752.4668851522956
13.3333333333,"280.77092297762476
",sample name,400.0,0.1000000000000002,2752.4668851522956
20.0,"280.8683842512909
",sample name,400.0,0.1000000000000002,2752.4668851522956
26.6666666667,"281.11746987951807
",sample name,400.0,0.1000000000000002,2752.4668851522956
33.3333333333,"281.3481067125645
",sample name,400.0,0.1000000000000002,2752.4668851522956
40.0,"281.33105636833045
",sample name,400.0,0.1000000000000002,2752.4668851522956
46.6666666667,"281.6173085197935
",sample name,400.0,0.1000000000000002,2752.4668851522956
53.3333333333,"285.0716975043029
",sample name,400.0,0.1000000000000002,2752.4668851522956
60.0,"285.57126721170397
",sample name,400.0,0.1000000000000002,2752.4668851522956
66.6666666667,"285.89888123924266
",sample name,400.0,0.1000000000000002,2752.4668851522956
73.3333333333,"285.89452452667814
",sample name,400.0,0.1000000000000002,2752.4668851522956
80.0,"286.0014522375215
",sample name,400.0,0.1000000000000002,2752.4668851522956
86.6666666667,"285.9422870051635
",sample name,400.0,0.1000000000000002,2752.4668851522956
93.3333333333,"285.8173407917384
",sample name,400.0,0.1000000000000002,2752.4668851522956
100.0,"285.87354776247844
",sample name,400.0,0.1000000000000002,2752.4668851522956
106.666666667,"286.1610907917384
",sample name,400.0,0.1000000000000002,2752.4668851522956
113.333333333,"286.2273020654045
",sample name,400.0,0.1000000000000002,2752.4668851522956
120.0,"286.128334767642
",sample name,400.0,0.1000000000000002,2752.4668851522956
126.666666667,"286.0111338209983
",sample name,400.0,0.1000000000000002,2752.4668851522956
133.333333333,"286.0972461273666
",sample name,400.0,0.1000000000000002,2752.4668851522956
140.0,"285.3971600688468
",sample name,400.0,0.1000000000000002,2752.4668851522956
146.666666667,"285.60698149741825
",sample name,400.0,0.1000000000000002,2752.4668851522956
153.333333333,"286.13489672977624
",sample name,400.0,0.1000000000000002,2752.4668851522956
160.0,"286.1850258175559
",sample name,400.0,0.1000000000000002,2752.4668851522956
166.666666667,"286.1227947504303
",sample name,400.0,0.1000000000000002,2752.4668851522956
173.333333333,"286.2557551635112
",sample name,400.0,0.1000000000000002,2752.4668851522956
180.0,"285.9422332185886
",sample name,400.0,0.1000000000000002,2752.4668851522956
186.666666667,"286.08100258175557
",sample name,400.0,0.1000000000000002,2752.4668851522956
193.333333333,"286.30873493975906
",sample name,400.0,0.1000000000000002,2752.4668851522956
200.0,"286.287489242685
",sample name,400.0,0.1000000000000002,2752.4668851522956
193.333333333,"284.42238597246126
",sample name,400.0,0.1000000000000002,2752.4668851522956
