Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"281.1034315834768
",sample name,-400.0,0.5000000000000002,2881.86596225593
-193.333333333,"281.37397805507743
",sample name,-400.0,0.5000000000000002,2881.86596225593
-186.666666667,"281.04819277108436
",sample name,-400.0,0.5000000000000002,2881.86596225593
-180.0,"280.83638123924266
",sample name,-400.0,0.5000000000000002,2881.86596225593
-173.333333333,"280.99876290877796
",sample name,-400.0,0.5000000000000002,2881.86596225593
-166.666666667,"280.8255163511187
",sample name,-400.0,0.5000000000000002,2881.86596225593
-160.0,"280.82497848537
",sample name,-400.0,0.5000000000000002,2881.86596225593
-153.333333333,"281.2559165232358
",sample name,-400.0,0.5000000000000002,2881.86596225593
-146.666666667,"281.0878334767642
",sample name,-400.0,0.5000000000000002,2881.86596225593
-140.0,"281.015436746988
",sample name,-400.0,0.5000000000000002,2881.86596225593
-133.333333333,"281.52371987951807
",sample name,-400.0,0.5000000000000002,2881.86596225593
-126.666666667,"281.36510327022376
",sample name,-400.0,0.5000000000000002,2881.86596225593
-120.0,"281.0193093803787
",sample name,-400.0,0.5000000000000002,2881.86596225593
-113.333333333,"281.257906626506
",sample name,-400.0,0.5000000000000002,2881.86596225593
-106.666666667,"281.32777538726333
",sample name,-400.0,0.5000000000000002,2881.86596225593
-100.0,"281.611660929432
",sample name,-400.0,0.5000000000000002,2881.86596225593
-93.3333333333,"281.611660929432
",sample name,-400.0,0.5000000000000002,2881.86596225593
-86.6666666667,"281.0336703958692
",sample name,-400.0,0.5000000000000002,2881.86596225593
-80.0,"280.6367792598967
",sample name,-400.0,0.5000000000000002,2881.86596225593
-73.3333333333,"280.6471600688468
",sample name,-400.0,0.5000000000000002,2881.86596225593
-66.6666666667,"281.6202667814114
",sample name,-400.0,0.5000000000000002,2881.86596225593
-60.0,"281.07368760757316
",sample name,-400.0,0.5000000000000002,2881.86596225593
-53.3333333333,"281.2725365748709
",sample name,-400.0,0.5000000000000002,2881.86596225593
-46.6666666667,"280.5773988812392
",sample name,-400.0,0.5000000000000002,2881.86596225593
-40.0,"281.08584337349396
",sample name,-400.0,0.5000000000000002,2881.86596225593
-33.3333333333,"281.4948364888124
",sample name,-400.0,0.5000000000000002,2881.86596225593
-26.6666666667,"280.97369836488815
",sample name,-400.0,0.5000000000000002,2881.86596225593
-20.0,"281.04781626506025
",sample name,-400.0,0.5000000000000002,2881.86596225593
-13.3333333333,"280.74456755593803
",sample name,-400.0,0.5000000000000002,2881.86596225593
-6.66666666667,"280.78436962134253
",sample name,-400.0,0.5000000000000002,2881.86596225593
0.0,"281.0801957831325
",sample name,-400.0,0.5000000000000002,2881.86596225593
6.66666666667,"281.60644363166955
",sample name,-400.0,0.5000000000000002,2881.86596225593
13.3333333333,"281.05851979345954
",sample name,-400.0,0.5000000000000002,2881.86596225593
20.0,"281.23106712564544
",sample name,-400.0,0.5000000000000002,2881.86596225593
26.6666666667,"280.9659530981067
",sample name,-400.0,0.5000000000000002,2881.86596225593
33.3333333333,"281.3832293459552
",sample name,-400.0,0.5000000000000002,2881.86596225593
40.0,"280.8191157487091
",sample name,-400.0,0.5000000000000002,2881.86596225593
46.6666666667,"281.38505808950083
",sample name,-400.0,0.5000000000000002,2881.86596225593
53.3333333333,"281.23891996557654
",sample name,-400.0,0.5000000000000002,2881.86596225593
60.0,"280.6987951807229
",sample name,-400.0,0.5000000000000002,2881.86596225593
66.6666666667,"283.99343803786576
",sample name,-400.0,0.5000000000000002,2881.86596225593
73.3333333333,"285.7964716006885
",sample name,-400.0,0.5000000000000002,2881.86596225593
80.0,"286.11128442340794
",sample name,-400.0,0.5000000000000002,2881.86596225593
86.6666666667,"286.4465361445783
",sample name,-400.0,0.5000000000000002,2881.86596225593
93.3333333333,"285.6014952667814
",sample name,-400.0,0.5000000000000002,2881.86596225593
100.0,"285.5934272805508
",sample name,-400.0,0.5000000000000002,2881.86596225593
106.666666667,"285.85456110154905
",sample name,-400.0,0.5000000000000002,2881.86596225593
113.333333333,"286.1311316695353
",sample name,-400.0,0.5000000000000002,2881.86596225593
120.0,"286.09455679862305
",sample name,-400.0,0.5000000000000002,2881.86596225593
126.666666667,"285.7307444061962
",sample name,-400.0,0.5000000000000002,2881.86596225593
