Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"281.9073795180723
",sample name,750.0,1.3000000000000003,2740.928640717324
-193.333333333,"282.17093373493975
",sample name,750.0,1.3000000000000003,2740.928640717324
-186.666666667,"281.9236230636833
",sample name,750.0,1.3000000000000003,2740.928640717324
-180.0,"282.4942986230637
",sample name,750.0,1.3000000000000003,2740.928640717324
-173.333333333,"282.3293889845095
",sample name,750.0,1.3000000000000003,2740.928640717324
-166.666666667,"282.1725473321859
",sample name,750.0,1.3000000000000003,2740.928640717324
-160.0,"282.36902969018934
",sample name,750.0,1.3000000000000003,2740.928640717324
-153.333333333,"282.66092943201375
",sample name,750.0,1.3000000000000003,2740.928640717324
-146.666666667,"282.14597676419965
",sample name,750.0,1.3000000000000003,2740.928640717324
-140.0,"282.14597676419965
",sample name,750.0,1.3000000000000003,2740.928640717324
-133.333333333,"282.350419535284
",sample name,750.0,1.3000000000000003,2740.928640717324
-126.666666667,"282.39248063683306
",sample name,750.0,1.3000000000000003,2740.928640717324
-120.0,"281.81739457831327
",sample name,750.0,1.3000000000000003,2740.928640717324
-113.333333333,"281.6936854561102
",sample name,750.0,1.3000000000000003,2740.928640717324
-106.666666667,"282.1465684165232
",sample name,750.0,1.3000000000000003,2740.928640717324
-100.0,"282.77506454388987
",sample name,750.0,1.3000000000000003,2740.928640717324
-93.3333333333,"282.0822934595525
",sample name,750.0,1.3000000000000003,2740.928640717324
-86.6666666667,"282.08519793459556
",sample name,750.0,1.3000000000000003,2740.928640717324
-80.0,"282.2672654905336
",sample name,750.0,1.3000000000000003,2740.928640717324
-73.3333333333,"282.37720524956967
",sample name,750.0,1.3000000000000003,2740.928640717324
-66.6666666667,"282.2161682444062
",sample name,750.0,1.3000000000000003,2740.928640717324
-60.0,"282.34778399311534
",sample name,750.0,1.3000000000000003,2740.928640717324
-53.3333333333,"282.37618330464716
",sample name,750.0,1.3000000000000003,2740.928640717324
-46.6666666667,"282.01909423407915
",sample name,750.0,1.3000000000000003,2740.928640717324
-40.0,"282.284584767642
",sample name,750.0,1.3000000000000003,2740.928640717324
-33.3333333333,"282.433734939759
",sample name,750.0,1.3000000000000003,2740.928640717324
-26.6666666667,"282.4591222030981
",sample name,750.0,1.3000000000000003,2740.928640717324
-20.0,"282.3005593803787
",sample name,750.0,1.3000000000000003,2740.928640717324
-13.3333333333,"282.3005593803787
",sample name,750.0,1.3000000000000003,2740.928640717324
-6.66666666667,"281.98235800344236
",sample name,750.0,1.3000000000000003,2740.928640717324
0.0,"282.37048192771084
",sample name,750.0,1.3000000000000003,2740.928640717324
6.66666666667,"282.3398235800344
",sample name,750.0,1.3000000000000003,2740.928640717324
13.3333333333,"282.4001721170396
",sample name,750.0,1.3000000000000003,2740.928640717324
20.0,"283.8385864888124
",sample name,750.0,1.3000000000000003,2740.928640717324
26.6666666667,"286.76140275387263
",sample name,750.0,1.3000000000000003,2740.928640717324
33.3333333333,"286.8340684165232
",sample name,750.0,1.3000000000000003,2740.928640717324
40.0,"287.0980529259897
",sample name,750.0,1.3000000000000003,2740.928640717324
46.6666666667,"286.75753012048193
",sample name,750.0,1.3000000000000003,2740.928640717324
53.3333333333,"286.9214178141136
",sample name,750.0,1.3000000000000003,2740.928640717324
60.0,"286.3782809810671
",sample name,750.0,1.3000000000000003,2740.928640717324
66.6666666667,"287.02232142857144
",sample name,750.0,1.3000000000000003,2740.928640717324
73.3333333333,"287.1798085197935
",sample name,750.0,1.3000000000000003,2740.928640717324
80.0,"287.3028184165232
",sample name,750.0,1.3000000000000003,2740.928640717324
86.6666666667,"286.5924053356282
",sample name,750.0,1.3000000000000003,2740.928640717324
93.3333333333,"287.1586703958692
",sample name,750.0,1.3000000000000003,2740.928640717324
100.0,"286.5201161790017
",sample name,750.0,1.3000000000000003,2740.928640717324
106.666666667,"287.18927495697073
",sample name,750.0,1.3000000000000003,2740.928640717324
113.333333333,"286.74080249569704
",sample name,750.0,1.3000000000000003,2740.928640717324
120.0,"286.8244944061962
",sample name,750.0,1.3000000000000003,2740.928640717324
126.666666667,"287.0531411359725
",sample name,750.0,1.3000000000000003,2740.928640717324
