Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"281.8865641135973
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-193.333333333,"282.1860477624785
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-186.666666667,"282.777915232358
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-180.0,"282.0777753872634
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-173.333333333,"282.17281626506025
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-166.666666667,"281.70734724612737
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-160.0,"282.4702022375215
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-153.333333333,"282.0293674698795
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-146.666666667,"282.2627474182444
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-140.0,"282.03544535283993
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-133.333333333,"281.9606820137694
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-126.666666667,"282.0837994836489
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-120.0,"281.849989242685
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-113.333333333,"281.99026462994834
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-106.666666667,"282.2313360585198
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-100.0,"281.95390490533566
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-93.3333333333,"281.84251290877796
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-86.6666666667,"282.21622203098104
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-80.0,"282.13683304647157
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-73.3333333333,"282.1404905335628
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-66.6666666667,"282.097084767642
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-60.0,"281.81518932874354
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-53.3333333333,"281.6941157487091
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-46.6666666667,"282.0165662650602
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-40.0,"281.7157379518072
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-33.3333333333,"281.03523020654046
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-26.6666666667,"281.36214500860586
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-20.0,"281.417921686747
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-13.3333333333,"281.8661790017212
",sample name,-750.0,-0.6999999999999998,2912.478697389832
-6.66666666667,"281.71643717728057
",sample name,-750.0,-0.6999999999999998,2912.478697389832
0.0,"281.8672547332186
",sample name,-750.0,-0.6999999999999998,2912.478697389832
6.66666666667,"281.8557444061962
",sample name,-750.0,-0.6999999999999998,2912.478697389832
13.3333333333,"282.57282702237524
",sample name,-750.0,-0.6999999999999998,2912.478697389832
20.0,"282.30131239242684
",sample name,-750.0,-0.6999999999999998,2912.478697389832
26.6666666667,"281.7503765060241
",sample name,-750.0,-0.6999999999999998,2912.478697389832
