Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"282.2771622203098
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-193.333333333,"282.4459982788296
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-186.666666667,"281.90689543889846
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-180.0,"282.06094018932873
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-173.333333333,"281.54528829604135
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-166.666666667,"281.89866609294324
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-160.0,"282.1337134251291
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-153.333333333,"282.1212887263339
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-146.666666667,"282.1744298623064
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-140.0,"282.4084552495697
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-133.333333333,"282.1269363166954
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-126.666666667,"282.06906196213424
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-120.0,"282.3283670395869
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-113.333333333,"281.99451376936315
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-106.666666667,"282.09918244406197
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-100.0,"281.5686854561102
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-93.3333333333,"282.31943846815835
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-86.6666666667,"281.8587026678141
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-80.0,"281.7790447504303
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-73.3333333333,"281.9968265920826
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-66.6666666667,"281.8793567125646
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-60.0,"282.39231927710847
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-53.3333333333,"282.2211703958692
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-46.6666666667,"282.0304969879518
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-40.0,"281.84875215146303
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-33.3333333333,"282.042921686747
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-26.6666666667,"281.88242254733217
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-20.0,"281.900441049914
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-13.3333333333,"281.33342297762476
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
-6.66666666667,"281.94696643717725
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
0.0,"281.886241394148
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
6.66666666667,"281.9295395869191
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
13.3333333333,"281.91421041308087
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
20.0,"282.0471708261618
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
26.6666666667,"281.88382099827885
",sample name,-750.0,-1.0999999999999999,2903.5895205723727
