Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"281.7671579173838
",sample name,-750.0,-1.5,2896.9040811385653
-193.333333333,"281.7637155765921
",sample name,-750.0,-1.5,2896.9040811385653
-186.666666667,"281.922063253012
",sample name,-750.0,-1.5,2896.9040811385653
-180.0,"282.03700516351114
",sample name,-750.0,-1.5,2896.9040811385653
-173.333333333,"281.68685456110154
",sample name,-750.0,-1.5,2896.9040811385653
-166.666666667,"281.82390275387263
",sample name,-750.0,-1.5,2896.9040811385653
-160.0,"281.8835520654045
",sample name,-750.0,-1.5,2896.9040811385653
-153.333333333,"281.7484939759036
",sample name,-750.0,-1.5,2896.9040811385653
-146.666666667,"281.64210413080895
",sample name,-750.0,-1.5,2896.9040811385653
-140.0,"281.47617254733217
",sample name,-750.0,-1.5,2896.9040811385653
-133.333333333,"281.3986660929432
",sample name,-750.0,-1.5,2896.9040811385653
-126.666666667,"281.77151462994834
",sample name,-750.0,-1.5,2896.9040811385653
-120.0,"281.4803141135973
",sample name,-750.0,-1.5,2896.9040811385653
-113.333333333,"281.57809810671256
",sample name,-750.0,-1.5,2896.9040811385653
-106.666666667,"281.66421041308087
",sample name,-750.0,-1.5,2896.9040811385653
-100.0,"281.65877796901896
",sample name,-750.0,-1.5,2896.9040811385653
-93.3333333333,"282.0423838209983
",sample name,-750.0,-1.5,2896.9040811385653
-86.6666666667,"281.61096170395865
",sample name,-750.0,-1.5,2896.9040811385653
-80.0,"281.53926419965575
",sample name,-750.0,-1.5,2896.9040811385653
-73.3333333333,"283.0812177280551
",sample name,-750.0,-1.5,2896.9040811385653
-66.6666666667,"282.0471170395869
",sample name,-750.0,-1.5,2896.9040811385653
-60.0,"282.0471170395869
",sample name,-750.0,-1.5,2896.9040811385653
-53.3333333333,"281.4274419104991
",sample name,-750.0,-1.5,2896.9040811385653
-46.6666666667,"281.86074655765924
",sample name,-750.0,-1.5,2896.9040811385653
-40.0,"281.6043997418244
",sample name,-750.0,-1.5,2896.9040811385653
-33.3333333333,"281.95202237521517
",sample name,-750.0,-1.5,2896.9040811385653
-26.6666666667,"281.45600258175557
",sample name,-750.0,-1.5,2896.9040811385653
-20.0,"281.53582185886404
",sample name,-750.0,-1.5,2896.9040811385653
-13.3333333333,"282.13747848537
",sample name,-750.0,-1.5,2896.9040811385653
-6.66666666667,"281.8422977624785
",sample name,-750.0,-1.5,2896.9040811385653
0.0,"281.5304969879518
",sample name,-750.0,-1.5,2896.9040811385653
6.66666666667,"281.5509896729776
",sample name,-750.0,-1.5,2896.9040811385653
13.3333333333,"281.9823042168675
",sample name,-750.0,-1.5,2896.9040811385653
20.0,"281.5181798623064
",sample name,-750.0,-1.5,2896.9040811385653
26.6666666667,"281.8104561101549
",sample name,-750.0,-1.5,2896.9040811385653
33.3333333333,"281.6457616179002
",sample name,-750.0,-1.5,2896.9040811385653
40.0,"281.8456863166954
",sample name,-750.0,-1.5,2896.9040811385653
46.6666666667,"281.43766135972464
",sample name,-750.0,-1.5,2896.9040811385653
53.3333333333,"281.4765490533563
",sample name,-750.0,-1.5,2896.9040811385653
60.0,"281.7342405335628
",sample name,-750.0,-1.5,2896.9040811385653
66.6666666667,"285.4144793459553
",sample name,-750.0,-1.5,2896.9040811385653
73.3333333333,"286.24790232358004
",sample name,-750.0,-1.5,2896.9040811385653
80.0,"286.8509574010327
",sample name,-750.0,-1.5,2896.9040811385653
86.6666666667,"286.86219879518075
",sample name,-750.0,-1.5,2896.9040811385653
93.3333333333,"287.16033777969017
",sample name,-750.0,-1.5,2896.9040811385653
100.0,"286.89264199655764
",sample name,-750.0,-1.5,2896.9040811385653
106.666666667,"286.6943308950086
",sample name,-750.0,-1.5,2896.9040811385653
113.333333333,"286.4917706540448
",sample name,-750.0,-1.5,2896.9040811385653
120.0,"286.9542814113597
",sample name,-750.0,-1.5,2896.9040811385653
126.666666667,"287.3066910499139
",sample name,-750.0,-1.5,2896.9040811385653
133.333333333,"286.51602839931155
",sample name,-750.0,-1.5,2896.9040811385653
140.0,"286.06142426850255
",sample name,-750.0,-1.5,2896.9040811385653
146.666666667,"286.1410283993115
",sample name,-750.0,-1.5,2896.9040811385653
153.333333333,"286.1410283993115
",sample name,-750.0,-1.5,2896.9040811385653
160.0,"286.26839500860586
",sample name,-750.0,-1.5,2896.9040811385653
166.666666667,"286.44836488812393
",sample name,-750.0,-1.5,2896.9040811385653
173.333333333,"285.92373063683306
",sample name,-750.0,-1.5,2896.9040811385653
180.0,"286.05964931153187
",sample name,-750.0,-1.5,2896.9040811385653
186.666666667,"286.20557228915663
",sample name,-750.0,-1.5,2896.9040811385653
193.333333333,"285.9407271944923
",sample name,-750.0,-1.5,2896.9040811385653
200.0,"286.1518395008606
",sample name,-750.0,-1.5,2896.9040811385653
193.333333333,"286.26855636833045
",sample name,-750.0,-1.5,2896.9040811385653
186.666666667,"286.2913618760757
",sample name,-750.0,-1.5,2896.9040811385653
180.0,"286.07126721170397
",sample name,-750.0,-1.5,2896.9040811385653
173.333333333,"286.43970524956967
",sample name,-750.0,-1.5,2896.9040811385653
166.666666667,"285.91733003442346
",sample name,-750.0,-1.5,2896.9040811385653
160.0,"286.3410068846816
",sample name,-750.0,-1.5,2896.9040811385653
153.333333333,"286.3298192771084
",sample name,-750.0,-1.5,2896.9040811385653
146.666666667,"286.09783777969017
",sample name,-750.0,-1.5,2896.9040811385653
140.0,"286.05125860585196
",sample name,-750.0,-1.5,2896.9040811385653
133.333333333,"286.34783777969017
",sample name,-750.0,-1.5,2896.9040811385653
126.666666667,"286.6697504302926
",sample name,-750.0,-1.5,2896.9040811385653
120.0,"286.0991286574871
",sample name,-750.0,-1.5,2896.9040811385653
113.333333333,"286.24537435456114
",sample name,-750.0,-1.5,2896.9040811385653
106.666666667,"285.9877904475043
",sample name,-750.0,-1.5,2896.9040811385653
