Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"282.8605851979346
",sample name,750.0,-1.0999999999999999,2806.868674738256
-193.333333333,"282.84918244406197
",sample name,750.0,-1.0999999999999999,2806.868674738256
-186.666666667,"282.2611338209983
",sample name,750.0,-1.0999999999999999,2806.868674738256
-180.0,"282.72138554216866
",sample name,750.0,-1.0999999999999999,2806.868674738256
-173.333333333,"282.7013231497418
",sample name,750.0,-1.0999999999999999,2806.868674738256
-166.666666667,"282.6831970740103
",sample name,750.0,-1.0999999999999999,2806.868674738256
-160.0,"282.7638769363167
",sample name,750.0,-1.0999999999999999,2806.868674738256
-153.333333333,"283.0038726333907
",sample name,750.0,-1.0999999999999999,2806.868674738256
-146.666666667,"283.15856282271943
",sample name,750.0,-1.0999999999999999,2806.868674738256
-140.0,"282.3405765920826
",sample name,750.0,-1.0999999999999999,2806.868674738256
-133.333333333,"283.19271729776244
",sample name,750.0,-1.0999999999999999,2806.868674738256
-126.666666667,"283.21756669535284
",sample name,750.0,-1.0999999999999999,2806.868674738256
-120.0,"282.6101011187608
",sample name,750.0,-1.0999999999999999,2806.868674738256
-113.333333333,"282.87580679862305
",sample name,750.0,-1.0999999999999999,2806.868674738256
-106.666666667,"282.56793244406197
",sample name,750.0,-1.0999999999999999,2806.868674738256
-100.0,"282.56793244406197
",sample name,750.0,-1.0999999999999999,2806.868674738256
-93.3333333333,"282.4722461273666
",sample name,750.0,-1.0999999999999999,2806.868674738256
-86.6666666667,"282.4722461273666
",sample name,750.0,-1.0999999999999999,2806.868674738256
-80.0,"282.76662005163513
",sample name,750.0,-1.0999999999999999,2806.868674738256
-73.3333333333,"282.4700408777969
",sample name,750.0,-1.0999999999999999,2806.868674738256
-66.6666666667,"282.82126721170397
",sample name,750.0,-1.0999999999999999,2806.868674738256
-60.0,"282.62435456110154
",sample name,750.0,-1.0999999999999999,2806.868674738256
-53.3333333333,"282.17023450946647
",sample name,750.0,-1.0999999999999999,2806.868674738256
-46.6666666667,"282.17023450946647
",sample name,750.0,-1.0999999999999999,2806.868674738256
-40.0,"282.7043889845095
",sample name,750.0,-1.0999999999999999,2806.868674738256
-33.3333333333,"282.5043567125645
",sample name,750.0,-1.0999999999999999,2806.868674738256
-26.6666666667,"282.7250430292599
",sample name,750.0,-1.0999999999999999,2806.868674738256
-20.0,"282.9034530981067
",sample name,750.0,-1.0999999999999999,2806.868674738256
-13.3333333333,"282.7885111876076
",sample name,750.0,-1.0999999999999999,2806.868674738256
-6.66666666667,"282.8291200516351
",sample name,750.0,-1.0999999999999999,2806.868674738256
0.0,"282.5240425989673
",sample name,750.0,-1.0999999999999999,2806.868674738256
6.66666666667,"282.296256454389
",sample name,750.0,-1.0999999999999999,2806.868674738256
13.3333333333,"282.46724397590367
",sample name,750.0,-1.0999999999999999,2806.868674738256
20.0,"282.3653722030981
",sample name,750.0,-1.0999999999999999,2806.868674738256
26.6666666667,"282.47385972461274
",sample name,750.0,-1.0999999999999999,2806.868674738256
33.3333333333,"282.13452022375213
",sample name,750.0,-1.0999999999999999,2806.868674738256
40.0,"285.53630593803786
",sample name,750.0,-1.0999999999999999,2806.868674738256
46.6666666667,"287.22143932874354
",sample name,750.0,-1.0999999999999999,2806.868674738256
53.3333333333,"286.7389737521514
",sample name,750.0,-1.0999999999999999,2806.868674738256
60.0,"287.44970955249573
",sample name,750.0,-1.0999999999999999,2806.868674738256
66.6666666667,"287.45745481927713
",sample name,750.0,-1.0999999999999999,2806.868674738256
73.3333333333,"287.42744191049917
",sample name,750.0,-1.0999999999999999,2806.868674738256
80.0,"287.3105098967298
",sample name,750.0,-1.0999999999999999,2806.868674738256
86.6666666667,"287.2509143717728
",sample name,750.0,-1.0999999999999999,2806.868674738256
93.3333333333,"288.0644363166953
",sample name,750.0,-1.0999999999999999,2806.868674738256
100.0,"287.375
",sample name,750.0,-1.0999999999999999,2806.868674738256
106.666666667,"286.9968265920826
",sample name,750.0,-1.0999999999999999,2806.868674738256
113.333333333,"287.1189221170396
",sample name,750.0,-1.0999999999999999,2806.868674738256
120.0,"287.77759251290877
",sample name,750.0,-1.0999999999999999,2806.868674738256
126.666666667,"287.36978270223756
",sample name,750.0,-1.0999999999999999,2806.868674738256
133.333333333,"287.3720417383821
",sample name,750.0,-1.0999999999999999,2806.868674738256
140.0,"287.4037758175559
",sample name,750.0,-1.0999999999999999,2806.868674738256
146.666666667,"287.48811316695355
",sample name,750.0,-1.0999999999999999,2806.868674738256
153.333333333,"287.46896514629947
",sample name,750.0,-1.0999999999999999,2806.868674738256
