Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"282.0204926850258
",sample name,750.0,-1.9,2784.5615442561802
-193.333333333,"282.1933627366609
",sample name,750.0,-1.9,2784.5615442561802
-186.666666667,"282.56900817555936
",sample name,750.0,-1.9,2784.5615442561802
-180.0,"282.73047547332186
",sample name,750.0,-1.9,2784.5615442561802
-173.333333333,"282.29851549053353
",sample name,750.0,-1.9,2784.5615442561802
-166.666666667,"282.4898881239243
",sample name,750.0,-1.9,2784.5615442561802
-160.0,"282.25559380378655
",sample name,750.0,-1.9,2784.5615442561802
-153.333333333,"282.8797332185886
",sample name,750.0,-1.9,2784.5615442561802
-146.666666667,"282.4665447504303
",sample name,750.0,-1.9,2784.5615442561802
-140.0,"282.32971170395865
",sample name,750.0,-1.9,2784.5615442561802
-133.333333333,"282.56927710843377
",sample name,750.0,-1.9,2784.5615442561802
-126.666666667,"282.25554001721173
",sample name,750.0,-1.9,2784.5615442561802
-120.0,"282.56610370051635
",sample name,750.0,-1.9,2784.5615442561802
-113.333333333,"282.11289802065403
",sample name,750.0,-1.9,2784.5615442561802
-106.666666667,"282.11289802065403
",sample name,750.0,-1.9,2784.5615442561802
-100.0,"282.2215469018933
",sample name,750.0,-1.9,2784.5615442561802
-93.3333333333,"282.3768825301205
",sample name,750.0,-1.9,2784.5615442561802
-86.6666666667,"282.123332616179
",sample name,750.0,-1.9,2784.5615442561802
-80.0,"282.25010757314976
",sample name,750.0,-1.9,2784.5615442561802
-73.3333333333,"282.07470955249573
",sample name,750.0,-1.9,2784.5615442561802
-66.6666666667,"282.16464070567986
",sample name,750.0,-1.9,2784.5615442561802
-60.0,"282.0225903614458
",sample name,750.0,-1.9,2784.5615442561802
-53.3333333333,"282.1190834767642
",sample name,750.0,-1.9,2784.5615442561802
-46.6666666667,"281.4249139414802
",sample name,750.0,-1.9,2784.5615442561802
-40.0,"282.0115103270224
",sample name,750.0,-1.9,2784.5615442561802
-33.3333333333,"282.2106282271945
",sample name,750.0,-1.9,2784.5615442561802
-26.6666666667,"281.57427925989674
",sample name,750.0,-1.9,2784.5615442561802
-20.0,"281.4684810671256
",sample name,750.0,-1.9,2784.5615442561802
-13.3333333333,"281.7590899311532
",sample name,750.0,-1.9,2784.5615442561802
-6.66666666667,"281.7864672977625
",sample name,750.0,-1.9,2784.5615442561802
0.0,"282.02339716006884
",sample name,750.0,-1.9,2784.5615442561802
6.66666666667,"281.962080464716
",sample name,750.0,-1.9,2784.5615442561802
13.3333333333,"282.44626721170397
",sample name,750.0,-1.9,2784.5615442561802
20.0,"282.05540017211706
",sample name,750.0,-1.9,2784.5615442561802
26.6666666667,"281.91168244406197
",sample name,750.0,-1.9,2784.5615442561802
33.3333333333,"281.83820998278827
",sample name,750.0,-1.9,2784.5615442561802
40.0,"282.1127904475043
",sample name,750.0,-1.9,2784.5615442561802
46.6666666667,"284.08519793459556
",sample name,750.0,-1.9,2784.5615442561802
53.3333333333,"285.9845094664372
",sample name,750.0,-1.9,2784.5615442561802
60.0,"286.5196320998279
",sample name,750.0,-1.9,2784.5615442561802
66.6666666667,"286.8942018072289
",sample name,750.0,-1.9,2784.5615442561802
73.3333333333,"286.32809810671256
",sample name,750.0,-1.9,2784.5615442561802
80.0,"286.9446536144578
",sample name,750.0,-1.9,2784.5615442561802
86.6666666667,"286.85439974182447
",sample name,750.0,-1.9,2784.5615442561802
93.3333333333,"286.7212241824441
",sample name,750.0,-1.9,2784.5615442561802
100.0,"286.71885757314976
",sample name,750.0,-1.9,2784.5615442561802
106.666666667,"286.55464716006884
",sample name,750.0,-1.9,2784.5615442561802
113.333333333,"286.3370266781411
",sample name,750.0,-1.9,2784.5615442561802
120.0,"286.79663296041304
",sample name,750.0,-1.9,2784.5615442561802
126.666666667,"286.4614350258176
",sample name,750.0,-1.9,2784.5615442561802
133.333333333,"286.11230636833045
",sample name,750.0,-1.9,2784.5615442561802
140.0,"286.5430830464716
",sample name,750.0,-1.9,2784.5615442561802
146.666666667,"286.70030120481925
",sample name,750.0,-1.9,2784.5615442561802
153.333333333,"286.4106067125646
",sample name,750.0,-1.9,2784.5615442561802
160.0,"286.3197611876076
",sample name,750.0,-1.9,2784.5615442561802
166.666666667,"286.49295395869194
",sample name,750.0,-1.9,2784.5615442561802
173.333333333,"286.8601549053356
",sample name,750.0,-1.9,2784.5615442561802
180.0,"286.4957508605852
",sample name,750.0,-1.9,2784.5615442561802
186.666666667,"286.3988812392427
",sample name,750.0,-1.9,2784.5615442561802
193.333333333,"286.9884358864027
",sample name,750.0,-1.9,2784.5615442561802
200.0,"286.7999139414802
",sample name,750.0,-1.9,2784.5615442561802
193.333333333,"286.6710950946644
",sample name,750.0,-1.9,2784.5615442561802
186.666666667,"286.5227517211704
",sample name,750.0,-1.9,2784.5615442561802
180.0,"286.80002151463
",sample name,750.0,-1.9,2784.5615442561802
173.333333333,"286.7004625645439
",sample name,750.0,-1.9,2784.5615442561802
166.666666667,"286.62967943201375
",sample name,750.0,-1.9,2784.5615442561802
160.0,"286.54077022375213
",sample name,750.0,-1.9,2784.5615442561802
153.333333333,"286.8689221170396
",sample name,750.0,-1.9,2784.5615442561802
146.666666667,"286.4813360585198
",sample name,750.0,-1.9,2784.5615442561802
140.0,"286.4813360585198
",sample name,750.0,-1.9,2784.5615442561802
133.333333333,"287.02872203098104
",sample name,750.0,-1.9,2784.5615442561802
126.666666667,"286.85698149741825
",sample name,750.0,-1.9,2784.5615442561802
120.0,"286.8811316695353
",sample name,750.0,-1.9,2784.5615442561802
113.333333333,"286.7448364888124
",sample name,750.0,-1.9,2784.5615442561802
106.666666667,"286.7546256454389
",sample name,750.0,-1.9,2784.5615442561802
100.0,"286.54986015490533
",sample name,750.0,-1.9,2784.5615442561802
93.3333333333,"286.10832616179005
",sample name,750.0,-1.9,2784.5615442561802
86.6666666667,"286.4092082616179
",sample name,750.0,-1.9,2784.5615442561802
80.0,"286.85606712564544
",sample name,750.0,-1.9,2784.5615442561802
73.3333333333,"287.1672762478486
",sample name,750.0,-1.9,2784.5615442561802
66.6666666667,"286.5207616179002
",sample name,750.0,-1.9,2784.5615442561802
