Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
120.0,"285.36655550774526
",sample name,400.0,-1.9,2822.653307026761
126.666666667,"285.1932013769363
",sample name,400.0,-1.9,2822.653307026761
133.333333333,"285.6068201376936
",sample name,400.0,-1.9,2822.653307026761
140.0,"285.3326161790017
",sample name,400.0,-1.9,2822.653307026761
146.666666667,"285.1651247848537
",sample name,400.0,-1.9,2822.653307026761
153.333333333,"285.22326807228916
",sample name,400.0,-1.9,2822.653307026761
160.0,"285.4014092082616
",sample name,400.0,-1.9,2822.653307026761
166.666666667,"285.0561531841652
",sample name,400.0,-1.9,2822.653307026761
173.333333333,"285.1765813253012
",sample name,400.0,-1.9,2822.653307026761
180.0,"284.81018717728057
",sample name,400.0,-1.9,2822.653307026761
186.666666667,"285.000860585198
",sample name,400.0,-1.9,2822.653307026761
193.333333333,"285.0590576592083
",sample name,400.0,-1.9,2822.653307026761
200.0,"285.3309487951807
",sample name,400.0,-1.9,2822.653307026761
193.333333333,"285.8125537865749
",sample name,400.0,-1.9,2822.653307026761
186.666666667,"285.2162758175559
",sample name,400.0,-1.9,2822.653307026761
180.0,"285.3923192771084
",sample name,400.0,-1.9,2822.653307026761
173.333333333,"285.2007852839931
",sample name,400.0,-1.9,2822.653307026761
166.666666667,"285.45648666092944
",sample name,400.0,-1.9,2822.653307026761
160.0,"285.1274741824441
",sample name,400.0,-1.9,2822.653307026761
153.333333333,"285.29302925989674
",sample name,400.0,-1.9,2822.653307026761
146.666666667,"285.2285391566265
",sample name,400.0,-1.9,2822.653307026761
140.0,"285.32239672977624
",sample name,400.0,-1.9,2822.653307026761
133.333333333,"285.57815189328744
",sample name,400.0,-1.9,2822.653307026761
126.666666667,"285.2820567986231
",sample name,400.0,-1.9,2822.653307026761
120.0,"285.82868975903614
",sample name,400.0,-1.9,2822.653307026761
113.333333333,"285.16275817555936
",sample name,400.0,-1.9,2822.653307026761
106.666666667,"285.6359186746988
",sample name,400.0,-1.9,2822.653307026761
100.0,"285.69680507745267
",sample name,400.0,-1.9,2822.653307026761
93.3333333333,"285.3915124784854
",sample name,400.0,-1.9,2822.653307026761
86.6666666667,"285.6348967297763
",sample name,400.0,-1.9,2822.653307026761
80.0,"285.722515060241
",sample name,400.0,-1.9,2822.653307026761
73.3333333333,"285.34439543889846
",sample name,400.0,-1.9,2822.653307026761
66.6666666667,"285.4327667814114
",sample name,400.0,-1.9,2822.653307026761
60.0,"285.2557013769363
",sample name,400.0,-1.9,2822.653307026761
53.3333333333,"285.0755701376936
",sample name,400.0,-1.9,2822.653307026761
46.6666666667,"285.21084337349396
",sample name,400.0,-1.9,2822.653307026761
40.0,"285.24510542168673
",sample name,400.0,-1.9,2822.653307026761
33.3333333333,"285.5909530981067
",sample name,400.0,-1.9,2822.653307026761
26.6666666667,"285.159154475043
",sample name,400.0,-1.9,2822.653307026761
20.0,"285.13973752151463
",sample name,400.0,-1.9,2822.653307026761
13.3333333333,"285.46466222030983
",sample name,400.0,-1.9,2822.653307026761
6.66666666667,"285.0898773666093
",sample name,400.0,-1.9,2822.653307026761
0.0,"285.5614780550775
",sample name,400.0,-1.9,2822.653307026761
-6.66666666667,"285.79098537005166
",sample name,400.0,-1.9,2822.653307026761
-13.3333333333,"285.1041308089501
",sample name,400.0,-1.9,2822.653307026761
-20.0,"284.5067771084337
",sample name,400.0,-1.9,2822.653307026761
-26.6666666667,"285.7810348537005
",sample name,400.0,-1.9,2822.653307026761
-33.3333333333,"285.5727194492255
",sample name,400.0,-1.9,2822.653307026761
-40.0,"285.6365641135973
",sample name,400.0,-1.9,2822.653307026761
-46.6666666667,"285.888339070568
",sample name,400.0,-1.9,2822.653307026761
-53.3333333333,"281.577936746988
",sample name,400.0,-1.9,2822.653307026761
-60.0,"281.0231820137694
",sample name,400.0,-1.9,2822.653307026761
-66.6666666667,"281.04340576592085
",sample name,400.0,-1.9,2822.653307026761
-73.3333333333,"280.95901462994834
",sample name,400.0,-1.9,2822.653307026761
-80.0,"280.62720524956967
",sample name,400.0,-1.9,2822.653307026761
-86.6666666667,"281.10025817555936
",sample name,400.0,-1.9,2822.653307026761
-93.3333333333,"280.8328313253012
",sample name,400.0,-1.9,2822.653307026761
-100.0,"280.5600796041308
",sample name,400.0,-1.9,2822.653307026761
-106.666666667,"280.92830249569704
",sample name,400.0,-1.9,2822.653307026761
-113.333333333,"280.65124784853697
",sample name,400.0,-1.9,2822.653307026761
-120.0,"280.7264952667814
",sample name,400.0,-1.9,2822.653307026761
-126.666666667,"280.6865856282272
",sample name,400.0,-1.9,2822.653307026761
-133.333333333,"280.7325731497418
",sample name,400.0,-1.9,2822.653307026761
-140.0,"280.8205679862306
",sample name,400.0,-1.9,2822.653307026761
-146.666666667,"280.43389629948365
",sample name,400.0,-1.9,2822.653307026761
-153.333333333,"282.2344556798623
",sample name,400.0,-1.9,2822.653307026761
-160.0,"280.4119513769363
",sample name,400.0,-1.9,2822.653307026761
-166.666666667,"281.53194922547334
",sample name,400.0,-1.9,2822.653307026761
-173.333333333,"279.45756239242684
",sample name,400.0,-1.9,2822.653307026761
-180.0,"279.93680077452666
",sample name,400.0,-1.9,2822.653307026761
-186.666666667,"279.8663941480206
",sample name,400.0,-1.9,2822.653307026761
-193.333333333,"279.9918782271945
",sample name,400.0,-1.9,2822.653307026761
-200.0,"280.3607465576592
",sample name,400.0,-1.9,2822.653307026761
