Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"283.1677065404475
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-193.333333333,"282.73773666092944
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-186.666666667,"282.9047439759036
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-180.0,"283.1086488812392
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-173.333333333,"282.8042168674699
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-166.666666667,"283.0350688468159
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-160.0,"282.686639414802
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-153.333333333,"283.1719556798623
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-146.666666667,"283.1159638554217
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-140.0,"282.8219664371773
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-133.333333333,"283.1514092082616
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-126.666666667,"282.5212994836489
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-120.0,"282.5140382960413
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-113.333333333,"282.7355314113597
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-106.666666667,"282.6730851979346
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-100.0,"282.68002366609295
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-93.3333333333,"282.88597246127364
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-86.6666666667,"282.5952022375215
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-80.0,"282.8825839070568
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-73.3333333333,"282.676258605852
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-66.6666666667,"282.9287865748709
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-60.0,"282.78297117039585
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-53.3333333333,"282.7289156626506
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-46.6666666667,"282.8335305507745
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-40.0,"282.8971600688468
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-33.3333333333,"282.78673623063685
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-26.6666666667,"282.5344234079174
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-20.0,"282.23493975903614
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-13.3333333333,"282.2340791738382
",sample name,750.0,-0.6999999999999998,2806.6382216422567
-6.66666666667,"281.70944492254733
",sample name,750.0,-0.6999999999999998,2806.6382216422567
0.0,"282.1712026678141
",sample name,750.0,-0.6999999999999998,2806.6382216422567
6.66666666667,"281.7202560240964
",sample name,750.0,-0.6999999999999998,2806.6382216422567
13.3333333333,"282.2125645438898
",sample name,750.0,-0.6999999999999998,2806.6382216422567
20.0,"282.98305722891564
",sample name,750.0,-0.6999999999999998,2806.6382216422567
26.6666666667,"282.50559380378655
",sample name,750.0,-0.6999999999999998,2806.6382216422567
33.3333333333,"285.8241179001721
",sample name,750.0,-0.6999999999999998,2806.6382216422567
40.0,"288.60606712564544
",sample name,750.0,-0.6999999999999998,2806.6382216422567
46.6666666667,"287.34697719449224
",sample name,750.0,-0.6999999999999998,2806.6382216422567
53.3333333333,"287.3173945783132
",sample name,750.0,-0.6999999999999998,2806.6382216422567
60.0,"287.2086381239243
",sample name,750.0,-0.6999999999999998,2806.6382216422567
66.6666666667,"287.33681153184165
",sample name,750.0,-0.6999999999999998,2806.6382216422567
73.3333333333,"287.25462564543886
",sample name,750.0,-0.6999999999999998,2806.6382216422567
80.0,"286.7889952667814
",sample name,750.0,-0.6999999999999998,2806.6382216422567
86.6666666667,"287.4802065404475
",sample name,750.0,-0.6999999999999998,2806.6382216422567
93.3333333333,"287.19755808950083
",sample name,750.0,-0.6999999999999998,2806.6382216422567
100.0,"286.80782056798625
",sample name,750.0,-0.6999999999999998,2806.6382216422567
106.666666667,"287.56018717728057
",sample name,750.0,-0.6999999999999998,2806.6382216422567
113.333333333,"287.0791200516351
",sample name,750.0,-0.6999999999999998,2806.6382216422567
120.0,"287.11935240963857
",sample name,750.0,-0.6999999999999998,2806.6382216422567
126.666666667,"287.2993760757315
",sample name,750.0,-0.6999999999999998,2806.6382216422567
133.333333333,"287.5105421686747
",sample name,750.0,-0.6999999999999998,2806.6382216422567
140.0,"289.37128872633394
",sample name,750.0,-0.6999999999999998,2806.6382216422567
146.666666667,"286.2359617039587
",sample name,750.0,-0.6999999999999998,2806.6382216422567
153.333333333,"287.72380593803786
",sample name,750.0,-0.6999999999999998,2806.6382216422567
160.0,"287.8582185886403
",sample name,750.0,-0.6999999999999998,2806.6382216422567
166.666666667,"287.88010972461274
",sample name,750.0,-0.6999999999999998,2806.6382216422567
173.333333333,"287.72364457831327
",sample name,750.0,-0.6999999999999998,2806.6382216422567
180.0,"287.8435348537005
",sample name,750.0,-0.6999999999999998,2806.6382216422567
186.666666667,"287.3561209122203
",sample name,750.0,-0.6999999999999998,2806.6382216422567
193.333333333,"288.1023558519793
",sample name,750.0,-0.6999999999999998,2806.6382216422567
200.0,"288.1852409638554
",sample name,750.0,-0.6999999999999998,2806.6382216422567
193.333333333,"288.0919212564544
",sample name,750.0,-0.6999999999999998,2806.6382216422567
186.666666667,"288.4014629948365
",sample name,750.0,-0.6999999999999998,2806.6382216422567
180.0,"286.0062930292599
",sample name,750.0,-0.6999999999999998,2806.6382216422567
173.333333333,"286.1922332185886
",sample name,750.0,-0.6999999999999998,2806.6382216422567
166.666666667,"287.52947504302927
",sample name,750.0,-0.6999999999999998,2806.6382216422567
160.0,"287.3722568846816
",sample name,750.0,-0.6999999999999998,2806.6382216422567
153.333333333,"287.8522482788296
",sample name,750.0,-0.6999999999999998,2806.6382216422567
146.666666667,"287.49800989672974
",sample name,750.0,-0.6999999999999998,2806.6382216422567
140.0,"287.95013984509467
",sample name,750.0,-0.6999999999999998,2806.6382216422567
133.333333333,"287.4620266781411
",sample name,750.0,-0.6999999999999998,2806.6382216422567
126.666666667,"287.50785283993116
",sample name,750.0,-0.6999999999999998,2806.6382216422567
120.0,"287.39059810671256
",sample name,750.0,-0.6999999999999998,2806.6382216422567
113.333333333,"287.79577237521517
",sample name,750.0,-0.6999999999999998,2806.6382216422567
106.666666667,"287.5203313253012
",sample name,750.0,-0.6999999999999998,2806.6382216422567
100.0,"287.87908777969017
",sample name,750.0,-0.6999999999999998,2806.6382216422567
93.3333333333,"287.3136295180723
",sample name,750.0,-0.6999999999999998,2806.6382216422567
86.6666666667,"287.33127151463
",sample name,750.0,-0.6999999999999998,2806.6382216422567
80.0,"287.2538188468158
",sample name,750.0,-0.6999999999999998,2806.6382216422567
73.3333333333,"287.4052280550775
",sample name,750.0,-0.6999999999999998,2806.6382216422567
66.6666666667,"287.47294535283993
",sample name,750.0,-0.6999999999999998,2806.6382216422567
60.0,"287.66179001721173
",sample name,750.0,-0.6999999999999998,2806.6382216422567
53.3333333333,"287.68916738382103
",sample name,750.0,-0.6999999999999998,2806.6382216422567
46.6666666667,"287.6793782271945
",sample name,750.0,-0.6999999999999998,2806.6382216422567
40.0,"287.20691695352843
",sample name,750.0,-0.6999999999999998,2806.6382216422567
33.3333333333,"287.4331432874355
",sample name,750.0,-0.6999999999999998,2806.6382216422567
26.6666666667,"287.8164264199656
",sample name,750.0,-0.6999999999999998,2806.6382216422567
20.0,"287.4385219449225
",sample name,750.0,-0.6999999999999998,2806.6382216422567
13.3333333333,"287.38586488812393
",sample name,750.0,-0.6999999999999998,2806.6382216422567
6.66666666667,"287.12010542168673
",sample name,750.0,-0.6999999999999998,2806.6382216422567
0.0,"287.6302710843373
",sample name,750.0,-0.6999999999999998,2806.6382216422567
