Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"281.4961811531842
",sample name,750.0,0.9000000000000002,2746.4726740188607
-193.333333333,"282.1268825301205
",sample name,750.0,0.9000000000000002,2746.4726740188607
-186.666666667,"281.7594664371773
",sample name,750.0,0.9000000000000002,2746.4726740188607
-180.0,"282.10456110154905
",sample name,750.0,0.9000000000000002,2746.4726740188607
-173.333333333,"282.2790447504303
",sample name,750.0,0.9000000000000002,2746.4726740188607
-166.666666667,"282.18534853700515
",sample name,750.0,0.9000000000000002,2746.4726740188607
-160.0,"282.43949010327026
",sample name,750.0,0.9000000000000002,2746.4726740188607
-153.333333333,"282.5013984509466
",sample name,750.0,0.9000000000000002,2746.4726740188607
-146.666666667,"282.4735907917384
",sample name,750.0,0.9000000000000002,2746.4726740188607
-140.0,"282.4735907917384
",sample name,750.0,0.9000000000000002,2746.4726740188607
-133.333333333,"282.76452237521517
",sample name,750.0,0.9000000000000002,2746.4726740188607
-126.666666667,"282.7609724612737
",sample name,750.0,0.9000000000000002,2746.4726740188607
-120.0,"283.0201161790017
",sample name,750.0,0.9000000000000002,2746.4726740188607
-113.333333333,"282.49542814113596
",sample name,750.0,0.9000000000000002,2746.4726740188607
-106.666666667,"282.0956325301205
",sample name,750.0,0.9000000000000002,2746.4726740188607
-100.0,"282.4371234939759
",sample name,750.0,0.9000000000000002,2746.4726740188607
-93.3333333333,"282.5282917383821
",sample name,750.0,0.9000000000000002,2746.4726740188607
-86.6666666667,"282.1068201376936
",sample name,750.0,0.9000000000000002,2746.4726740188607
-80.0,"282.52377366609295
",sample name,750.0,0.9000000000000002,2746.4726740188607
-73.3333333333,"282.64742900172115
",sample name,750.0,0.9000000000000002,2746.4726740188607
-66.6666666667,"282.51263984509467
",sample name,750.0,0.9000000000000002,2746.4726740188607
-60.0,"282.7980851979346
",sample name,750.0,0.9000000000000002,2746.4726740188607
-53.3333333333,"282.6086488812392
",sample name,750.0,0.9000000000000002,2746.4726740188607
-46.6666666667,"282.3936639414802
",sample name,750.0,0.9000000000000002,2746.4726740188607
-40.0,"282.52527969018934
",sample name,750.0,0.9000000000000002,2746.4726740188607
-33.3333333333,"281.4874139414802
",sample name,750.0,0.9000000000000002,2746.4726740188607
-26.6666666667,"282.80991824440616
",sample name,750.0,0.9000000000000002,2746.4726740188607
-20.0,"282.4068416523236
",sample name,750.0,0.9000000000000002,2746.4726740188607
-13.3333333333,"282.3312177280551
",sample name,750.0,0.9000000000000002,2746.4726740188607
-6.66666666667,"282.53334767641996
",sample name,750.0,0.9000000000000002,2746.4726740188607
0.0,"282.5120481927711
",sample name,750.0,0.9000000000000002,2746.4726740188607
6.66666666667,"282.5741179001721
",sample name,750.0,0.9000000000000002,2746.4726740188607
13.3333333333,"282.18045395869194
",sample name,750.0,0.9000000000000002,2746.4726740188607
