Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"287.33057228915663
",sample name,750.0,2.1,2793.352080384767
-193.333333333,"287.5455034423408
",sample name,750.0,2.1,2793.352080384767
-186.666666667,"286.9919858003442
",sample name,750.0,2.1,2793.352080384767
-180.0,"284.1414049053356
",sample name,750.0,2.1,2793.352080384767
-173.333333333,"282.8960843373494
",sample name,750.0,2.1,2793.352080384767
-166.666666667,"282.65318416523235
",sample name,750.0,2.1,2793.352080384767
-160.0,"282.75554001721173
",sample name,750.0,2.1,2793.352080384767
-153.333333333,"282.8028184165232
",sample name,750.0,2.1,2793.352080384767
-146.666666667,"282.80798192771084
",sample name,750.0,2.1,2793.352080384767
-140.0,"282.9826807228916
",sample name,750.0,2.1,2793.352080384767
-133.333333333,"282.9362091222031
",sample name,750.0,2.1,2793.352080384767
-126.666666667,"282.7500537865749
",sample name,750.0,2.1,2793.352080384767
-120.0,"282.9187822719449
",sample name,750.0,2.1,2793.352080384767
-113.333333333,"282.6608756454389
",sample name,750.0,2.1,2793.352080384767
-106.666666667,"282.63731712564544
",sample name,750.0,2.1,2793.352080384767
-100.0,"282.33869406196214
",sample name,750.0,2.1,2793.352080384767
-93.3333333333,"280.7130486230637
",sample name,750.0,2.1,2793.352080384767
-86.6666666667,"282.8642964716007
",sample name,750.0,2.1,2793.352080384767
-80.0,"283.2682874354561
",sample name,750.0,2.1,2793.352080384767
-73.3333333333,"281.7361230636833
",sample name,750.0,2.1,2793.352080384767
-66.6666666667,"282.26151032702234
",sample name,750.0,2.1,2793.352080384767
-60.0,"283.2380055938038
",sample name,750.0,2.1,2793.352080384767
-53.3333333333,"283.22240748709123
",sample name,750.0,2.1,2793.352080384767
-46.6666666667,"283.22240748709123
",sample name,750.0,2.1,2793.352080384767
-40.0,"282.93868330464716
",sample name,750.0,2.1,2793.352080384767
-33.3333333333,"282.3860800344234
",sample name,750.0,2.1,2793.352080384767
-26.6666666667,"282.7980314113597
",sample name,750.0,2.1,2793.352080384767
-20.0,"282.5855206540447
",sample name,750.0,2.1,2793.352080384767
-13.3333333333,"282.7721600688468
",sample name,750.0,2.1,2793.352080384767
-6.66666666667,"282.630808950086
",sample name,750.0,2.1,2793.352080384767
0.0,"282.6461381239243
",sample name,750.0,2.1,2793.352080384767
6.66666666667,"282.20476549053353
",sample name,750.0,2.1,2793.352080384767
13.3333333333,"282.3264307228916
",sample name,750.0,2.1,2793.352080384767
20.0,"286.4913941480207
",sample name,750.0,2.1,2793.352080384767
26.6666666667,"286.84009251290877
",sample name,750.0,2.1,2793.352080384767
33.3333333333,"286.79544965576594
",sample name,750.0,2.1,2793.352080384767
40.0,"287.1585090361446
",sample name,750.0,2.1,2793.352080384767
46.6666666667,"286.62376290877796
",sample name,750.0,2.1,2793.352080384767
53.3333333333,"287.0662112736661
",sample name,750.0,2.1,2793.352080384767
60.0,"286.926258605852
",sample name,750.0,2.1,2793.352080384767
66.6666666667,"287.1101011187608
",sample name,750.0,2.1,2793.352080384767
73.3333333333,"287.0155443201377
",sample name,750.0,2.1,2793.352080384767
80.0,"287.2539264199656
",sample name,750.0,2.1,2793.352080384767
86.6666666667,"286.71858864027536
",sample name,750.0,2.1,2793.352080384767
93.3333333333,"287.12241824440616
",sample name,750.0,2.1,2793.352080384767
100.0,"286.93040017211706
",sample name,750.0,2.1,2793.352080384767
106.666666667,"286.98251936316694
",sample name,750.0,2.1,2793.352080384767
113.333333333,"286.7945352839931
",sample name,750.0,2.1,2793.352080384767
