Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-80.0,"346.744612
",sample_name,0.0,5.0
-78.6666666667,"346.74842
",sample_name,0.0,5.0
-77.3333333333,"346.751882
",sample_name,0.0,5.0
-76.0,"346.752602
",sample_name,0.0,5.0
-74.6666666667,"346.751368
",sample_name,0.0,5.0
-73.3333333333,"346.751506
",sample_name,0.0,5.0
-72.0,"346.753562
",sample_name,0.0,5.0
-70.6666666667,"346.751642
",sample_name,0.0,5.0
-69.3333333333,"346.753152
",sample_name,0.0,5.0
-68.0,"346.754522
",sample_name,0.0,5.0
-66.6666666667,"346.754934
",sample_name,0.0,5.0
-65.3333333333,"346.75713
",sample_name,0.0,5.0
-64.0,"346.758056
",sample_name,0.0,5.0
-62.6666666667,"346.757096
",sample_name,0.0,5.0
-61.3333333333,"346.758056
",sample_name,0.0,5.0
-60.0,"346.756136
",sample_name,0.0,5.0
-58.6666666667,"346.758468
",sample_name,0.0,5.0
-57.3333333333,"346.756924
",sample_name,0.0,5.0
-56.0,"346.760354
",sample_name,0.0,5.0
-54.6666666667,"346.75953
",sample_name,0.0,5.0
-53.3333333333,"346.760216
",sample_name,0.0,5.0
-52.0,"346.759806
",sample_name,0.0,5.0
-50.6666666667,"346.75929
",sample_name,0.0,5.0
-49.3333333333,"346.761348
",sample_name,0.0,5.0
-48.0,"346.763132
",sample_name,0.0,5.0
-46.6666666667,"346.76464
",sample_name,0.0,5.0
-45.3333333333,"346.76464
",sample_name,0.0,5.0
-44.0,"346.762994
",sample_name,0.0,5.0
-42.6666666667,"346.76464
",sample_name,0.0,5.0
-41.3333333333,"346.764502
",sample_name,0.0,5.0
-40.0,"346.765978
",sample_name,0.0,5.0
-38.6666666667,"346.764606
",sample_name,0.0,5.0
-37.3333333333,"346.765018
",sample_name,0.0,5.0
-36.0,"346.76567
",sample_name,0.0,5.0
-34.6666666667,"346.768824
",sample_name,0.0,5.0
-33.3333333333,"346.764984
",sample_name,0.0,5.0
-32.0,"346.763612
",sample_name,0.0,5.0
-30.6666666667,"346.767454
",sample_name,0.0,5.0
-29.3333333333,"346.765532
",sample_name,0.0,5.0
-28.0,"346.763098
",sample_name,0.0,5.0
-26.6666666667,"346.76584
",sample_name,0.0,5.0
-25.3333333333,"346.763372
",sample_name,0.0,5.0
-24.0,"346.762548
",sample_name,0.0,5.0
-22.6666666667,"346.759806
",sample_name,0.0,5.0
-21.3333333333,"346.760902
",sample_name,0.0,5.0
-20.0,"346.762824
",sample_name,0.0,5.0
-18.6666666667,"346.763646
",sample_name,0.0,5.0
-17.3333333333,"346.761314
",sample_name,0.0,5.0
-16.0,"346.759668
",sample_name,0.0,5.0
-14.6666666667,"346.762686
",sample_name,0.0,5.0
-13.3333333333,"346.761314
",sample_name,0.0,5.0
-12.0,"346.765156
",sample_name,0.0,5.0
-10.6666666667,"346.762548
",sample_name,0.0,5.0
-9.33333333333,"346.765292
",sample_name,0.0,5.0
-8.0,"346.763646
",sample_name,0.0,5.0
-6.66666666667,"346.76543
",sample_name,0.0,5.0
-5.33333333333,"346.766116
",sample_name,0.0,5.0
-4.0,"346.767898
",sample_name,0.0,5.0
-2.66666666667,"346.768172
",sample_name,0.0,5.0
-1.33333333333,"346.768036
",sample_name,0.0,5.0
1.00100214576e-13,"346.770472
",sample_name,0.0,5.0
1.33333333333,"346.770334
",sample_name,0.0,5.0
2.66666666667,"346.771294
",sample_name,0.0,5.0
4.0,"346.771156
",sample_name,0.0,5.0
5.33333333333,"346.77486
",sample_name,0.0,5.0
6.66666666667,"346.777468
",sample_name,0.0,5.0
8.0,"346.779388
",sample_name,0.0,5.0
9.33333333333,"346.778564
",sample_name,0.0,5.0
10.6666666667,"346.782542
",sample_name,0.0,5.0
12.0,"346.784326
",sample_name,0.0,5.0
13.3333333333,"346.7846
",sample_name,0.0,5.0
14.6666666667,"346.790806
",sample_name,0.0,5.0
16.0,"346.789572
",sample_name,0.0,5.0
17.3333333333,"346.79547
",sample_name,0.0,5.0
18.6666666667,"346.79698
",sample_name,0.0,5.0
20.0,"346.799998
",sample_name,0.0,5.0
21.3333333333,"346.804662
",sample_name,0.0,5.0
22.6666666667,"346.809738
",sample_name,0.0,5.0
24.0,"346.812892
",sample_name,0.0,5.0
25.3333333333,"346.81512
",sample_name,0.0,5.0
26.6666666667,"346.823488
",sample_name,0.0,5.0
28.0,"346.829832
",sample_name,0.0,5.0
29.3333333333,"346.831034
",sample_name,0.0,5.0
30.6666666667,"346.829112
",sample_name,0.0,5.0
32.0,"346.821156
",sample_name,0.0,5.0
33.3333333333,"346.809496
",sample_name,0.0,5.0
34.6666666667,"346.803116
",sample_name,0.0,5.0
36.0,"346.799688
",sample_name,0.0,5.0
37.3333333333,"346.792692
",sample_name,0.0,5.0
38.6666666667,"346.783056
",sample_name,0.0,5.0
40.0,"346.778528
",sample_name,0.0,5.0
41.3333333333,"346.775922
",sample_name,0.0,5.0
42.6666666667,"346.77414
",sample_name,0.0,5.0
44.0,"346.7751
",sample_name,0.0,5.0
45.3333333333,"346.770846
",sample_name,0.0,5.0
46.6666666667,"346.771018
",sample_name,0.0,5.0
48.0,"346.768138
",sample_name,0.0,5.0
49.3333333333,"346.764708
",sample_name,0.0,5.0
50.6666666667,"346.764708
",sample_name,0.0,5.0
52.0,"346.764674
",sample_name,0.0,5.0
53.3333333333,"346.762754
",sample_name,0.0,5.0
54.6666666667,"346.762204
",sample_name,0.0,5.0
56.0,"346.761794
",sample_name,0.0,5.0
57.3333333333,"346.760834
",sample_name,0.0,5.0
58.6666666667,"346.757404
",sample_name,0.0,5.0
60.0,"346.75178
",sample_name,0.0,5.0
61.3333333333,"346.75082
",sample_name,0.0,5.0
62.6666666667,"346.749688
",sample_name,0.0,5.0
64.0,"346.74859
",sample_name,0.0,5.0
65.3333333333,"346.747938
",sample_name,0.0,5.0
66.6666666667,"346.74492
",sample_name,0.0,5.0
68.0,"346.743138
",sample_name,0.0,5.0
69.3333333333,"346.743034
",sample_name,0.0,5.0
70.6666666667,"346.7418
",sample_name,0.0,5.0
72.0,"346.738918
",sample_name,0.0,5.0
73.3333333333,"346.737548
",sample_name,0.0,5.0
74.6666666667,"346.740154
",sample_name,0.0,5.0
76.0,"346.740702
",sample_name,0.0,5.0
77.3333333333,"346.738232
",sample_name,0.0,5.0
78.6666666667,"346.738918
",sample_name,0.0,5.0
80.0,"346.73933
",sample_name,0.0,5.0
78.6666666667,"346.739056
",sample_name,0.0,5.0
77.3333333333,"346.73988
",sample_name,0.0,5.0
76.0,"346.741936
",sample_name,0.0,5.0
74.6666666667,"346.74125
",sample_name,0.0,5.0
73.3333333333,"346.74276
",sample_name,0.0,5.0
72.0,"346.741526
",sample_name,0.0,5.0
70.6666666667,"346.74293
",sample_name,0.0,5.0
69.3333333333,"346.741628
",sample_name,0.0,5.0
68.0,"346.742178
",sample_name,0.0,5.0
66.6666666667,"346.744646
",sample_name,0.0,5.0
65.3333333333,"346.746156
",sample_name,0.0,5.0
64.0,"346.745504
",sample_name,0.0,5.0
62.6666666667,"346.74756
",sample_name,0.0,5.0
61.3333333333,"346.742212
",sample_name,0.0,5.0
60.0,"346.745914
",sample_name,0.0,5.0
58.6666666667,"346.742074
",sample_name,0.0,5.0
