Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-16.0,"344.5194725
",sample_name,0.0,4.0
-17.3333333333,"344.519645
",sample_name,0.0,4.0
-18.6666666667,"344.5187875
",sample_name,0.0,4.0
-20.0,"344.5175875
",sample_name,0.0,4.0
-21.3333333333,"344.516045
",sample_name,0.0,4.0
-22.6666666667,"344.514605
",sample_name,0.0,4.0
-24.0,"344.51704
",sample_name,0.0,4.0
-25.3333333333,"344.5163525
",sample_name,0.0,4.0
-26.6666666667,"344.514605
",sample_name,0.0,4.0
-28.0,"344.5175525
",sample_name,0.0,4.0
-29.3333333333,"344.514295
",sample_name,0.0,4.0
-30.6666666667,"344.5134375
",sample_name,0.0,4.0
-32.0,"344.509495
",sample_name,0.0,4.0
-33.3333333333,"344.5117225
",sample_name,0.0,4.0
-34.6666666667,"344.5058925
",sample_name,0.0,4.0
-36.0,"344.5103525
",sample_name,0.0,4.0
-37.3333333333,"344.504555
",sample_name,0.0,4.0
-38.6666666667,"344.5050375
",sample_name,0.0,4.0
-40.0,"344.5004075
",sample_name,0.0,4.0
-41.3333333333,"344.5020875
",sample_name,0.0,4.0
-42.6666666667,"344.498795
",sample_name,0.0,4.0
-44.0,"344.49691
",sample_name,0.0,4.0
-45.3333333333,"344.49859
",sample_name,0.0,4.0
-46.6666666667,"344.4934475
",sample_name,0.0,4.0
-48.0,"344.4965675
",sample_name,0.0,4.0
-49.3333333333,"344.4984525
",sample_name,0.0,4.0
-50.6666666667,"344.49883
",sample_name,0.0,4.0
-52.0,"344.4971825
",sample_name,0.0,4.0
-53.3333333333,"344.4965625
",sample_name,0.0,4.0
-54.6666666667,"344.4973875
",sample_name,0.0,4.0
-56.0,"344.49996
",sample_name,0.0,4.0
-57.3333333333,"344.498555
",sample_name,0.0,4.0
-58.6666666667,"344.4959825
",sample_name,0.0,4.0
-60.0,"344.4945775
",sample_name,0.0,4.0
-61.3333333333,"344.493995
",sample_name,0.0,4.0
-62.6666666667,"344.4982825
",sample_name,0.0,4.0
-64.0,"344.5027075
",sample_name,0.0,4.0
-65.3333333333,"344.4967375
",sample_name,0.0,4.0
-66.6666666667,"344.498625
",sample_name,0.0,4.0
-68.0,"344.50754
",sample_name,0.0,4.0
-69.3333333333,"344.5084325
",sample_name,0.0,4.0
-70.6666666667,"344.5091175
",sample_name,0.0,4.0
-72.0,"344.5088425
",sample_name,0.0,4.0
-73.3333333333,"344.5073
",sample_name,0.0,4.0
-74.6666666667,"344.5060975
",sample_name,0.0,4.0
-76.0,"344.5027375
",sample_name,0.0,4.0
-77.3333333333,"344.50428
",sample_name,0.0,4.0
-78.6666666667,"344.4977975
",sample_name,0.0,4.0
-80.0,"344.50085
",sample_name,0.0,4.0
