Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-25.3333333333,"342.50375
",sample_name,0.0,3.0
-26.6666666667,"342.50718
",sample_name,0.0,3.0
-28.0,"342.504436667
",sample_name,0.0,3.0
-29.3333333333,"342.509203333
",sample_name,0.0,3.0
-30.6666666667,"342.50989
",sample_name,0.0,3.0
-32.0,"342.50646
",sample_name,0.0,3.0
-33.3333333333,"342.506003333
",sample_name,0.0,3.0
-34.6666666667,"342.508026667
",sample_name,0.0,3.0
-36.0,"342.50963
",sample_name,0.0,3.0
-37.3333333333,"342.513286667
",sample_name,0.0,3.0
-38.6666666667,"342.51077
",sample_name,0.0,3.0
-40.0,"342.51149
",sample_name,0.0,3.0
-41.3333333333,"342.513156667
",sample_name,0.0,3.0
-42.6666666667,"342.51198
",sample_name,0.0,3.0
-44.0,"342.51198
",sample_name,0.0,3.0
-45.3333333333,"342.50728
",sample_name,0.0,3.0
-46.6666666667,"342.51071
",sample_name,0.0,3.0
-48.0,"342.513876667
",sample_name,0.0,3.0
-49.3333333333,"342.510676667
",sample_name,0.0,3.0
-50.6666666667,"342.508163333
",sample_name,0.0,3.0
-52.0,"342.510413333
",sample_name,0.0,3.0
-53.3333333333,"342.506003333
",sample_name,0.0,3.0
-54.6666666667,"342.507146667
",sample_name,0.0,3.0
-56.0,"342.509433333
",sample_name,0.0,3.0
-57.3333333333,"342.505513333
",sample_name,0.0,3.0
-58.6666666667,"342.500483333
",sample_name,0.0,3.0
-60.0,"342.502346667
",sample_name,0.0,3.0
-61.3333333333,"342.500746667
",sample_name,0.0,3.0
-62.6666666667,"342.500286667
",sample_name,0.0,3.0
-64.0,"342.49872
",sample_name,0.0,3.0
-65.3333333333,"342.493266667
",sample_name,0.0,3.0
-66.6666666667,"342.494606667
",sample_name,0.0,3.0
-68.0,"342.497086667
",sample_name,0.0,3.0
-69.3333333333,"342.499603333
",sample_name,0.0,3.0
-70.6666666667,"342.499113333
",sample_name,0.0,3.0
-72.0,"342.498393333
",sample_name,0.0,3.0
-73.3333333333,"342.498393333
",sample_name,0.0,3.0
-74.6666666667,"342.49591
",sample_name,0.0,3.0
-76.0,"342.500746667
",sample_name,0.0,3.0
-77.3333333333,"342.496893333
",sample_name,0.0,3.0
-78.6666666667,"342.498036667
",sample_name,0.0,3.0
-80.0,"342.497416667
",sample_name,0.0,3.0
