Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
187.0,"-0.416353068
",sample name,-1200.0,0.5
198.0,"-0.415921786
",sample name,-1200.0,0.5
209.0,"-0.417619904
",sample name,-1200.0,0.5
220.0,"-0.416972714
",sample name,-1200.0,0.5
231.0,"-0.414735442
",sample name,-1200.0,0.5
242.0,"-0.417835536
",sample name,-1200.0,0.5
253.0,"-0.41427716
",sample name,-1200.0,0.5
264.0,"-0.417323058
",sample name,-1200.0,0.5
275.0,"-0.41721529
",sample name,-1200.0,0.5
286.0,"-0.415611464
",sample name,-1200.0,0.5
297.0,"-0.416123688
",sample name,-1200.0,0.5
308.0,"-0.417039972
",sample name,-1200.0,0.5
319.0,"-0.417390388
",sample name,-1200.0,0.5
330.0,"-0.417242082
",sample name,-1200.0,0.5
341.0,"-0.416945324
",sample name,-1200.0,0.5
352.0,"-0.418630014
",sample name,-1200.0,0.5
363.0,"-0.415530286
",sample name,-1200.0,0.5
374.0,"-0.41864334
",sample name,-1200.0,0.5
385.0,"-0.418535836
",sample name,-1200.0,0.5
396.0,"-0.416231106
",sample name,-1200.0,0.5
407.0,"-0.418185376
",sample name,-1200.0,0.5
418.0,"-0.454965532
",sample name,-1200.0,0.5
429.0,"-0.553122322
",sample name,-1200.0,0.5
440.0,"-0.617154066
",sample name,-1200.0,0.5
451.0,"-0.616196804
",sample name,-1200.0,0.5
462.0,"-0.6176389
",sample name,-1200.0,0.5
473.0,"-0.61701903
",sample name,-1200.0,0.5
484.0,"-0.616089436
",sample name,-1200.0,0.5
495.0,"-0.616507566
",sample name,-1200.0,0.5
506.0,"-0.614175952
",sample name,-1200.0,0.5
517.0,"-0.618582752
",sample name,-1200.0,0.5
528.0,"-0.618677094
",sample name,-1200.0,0.5
539.0,"-0.616197268
",sample name,-1200.0,0.5
550.0,"-0.617706714
",sample name,-1200.0,0.5
539.0,"-0.61219508
",sample name,-1200.0,0.5
528.0,"-0.611696414
",sample name,-1200.0,0.5
517.0,"-0.61173679
",sample name,-1200.0,0.5
506.0,"-0.612329802
",sample name,-1200.0,0.5
495.0,"-0.610645108
",sample name,-1200.0,0.5
484.0,"-0.611871528
",sample name,-1200.0,0.5
473.0,"-0.610551238
",sample name,-1200.0,0.5
462.0,"-0.608367912
",sample name,-1200.0,0.5
451.0,"-0.610430018
",sample name,-1200.0,0.5
440.0,"-0.610416502
",sample name,-1200.0,0.5
429.0,"-0.60971559
",sample name,-1200.0,0.5
418.0,"-0.610565066
",sample name,-1200.0,0.5
407.0,"-0.607356938
",sample name,-1200.0,0.5
396.0,"-0.611898436
",sample name,-1200.0,0.5
385.0,"-0.609526444
",sample name,-1200.0,0.5
374.0,"-0.610051784
",sample name,-1200.0,0.5
363.0,"-0.610995212
",sample name,-1200.0,0.5
352.0,"-0.609377826
",sample name,-1200.0,0.5
341.0,"-0.610280862
",sample name,-1200.0,0.5
330.0,"-0.610630926
",sample name,-1200.0,0.5
319.0,"-0.608541664
",sample name,-1200.0,0.5
308.0,"-0.609363888
",sample name,-1200.0,0.5
297.0,"-0.608528242
",sample name,-1200.0,0.5
286.0,"-0.60870302
",sample name,-1200.0,0.5
275.0,"-0.610375286
",sample name,-1200.0,0.5
264.0,"-0.606965468
",sample name,-1200.0,0.5
253.0,"-0.609836248
",sample name,-1200.0,0.5
242.0,"-0.610038126
",sample name,-1200.0,0.5
231.0,"-0.611993102
",sample name,-1200.0,0.5
220.0,"-0.611238278
",sample name,-1200.0,0.5
209.0,"-0.610658648
",sample name,-1200.0,0.5
198.0,"-0.609539582
",sample name,-1200.0,0.5
187.0,"-0.60840822
",sample name,-1200.0,0.5
176.0,"-0.60857002
",sample name,-1200.0,0.5
165.0,"-0.609661272
",sample name,-1200.0,0.5
154.0,"-0.612707238
",sample name,-1200.0,0.5
143.0,"-0.609917328
",sample name,-1200.0,0.5
132.0,"-0.61052385
",sample name,-1200.0,0.5
121.0,"-0.611278552
",sample name,-1200.0,0.5
110.0,"-0.6088256
",sample name,-1200.0,0.5
99.0,"-0.610685462
",sample name,-1200.0,0.5
88.0,"-0.61013216
",sample name,-1200.0,0.5
77.0,"-0.609956952
",sample name,-1200.0,0.5
66.0,"-0.610226542
",sample name,-1200.0,0.5
55.0,"-0.611210198
",sample name,-1200.0,0.5
44.0,"-0.608326492
",sample name,-1200.0,0.5
33.0,"-0.607976156
",sample name,-1200.0,0.5
22.0,"-0.609189134
",sample name,-1200.0,0.5
11.0,"-0.609742104
",sample name,-1200.0,0.5
6.77242983915e-13,"-0.609728224
",sample name,-1200.0,0.5
-11.0,"-0.610428636
",sample name,-1200.0,0.5
-22.0,"-0.609876018
",sample name,-1200.0,0.5
-33.0,"-0.611655484
",sample name,-1200.0,0.5
-44.0,"-0.610509972
",sample name,-1200.0,0.5
-55.0,"-0.609458802
",sample name,-1200.0,0.5
-66.0,"-0.60894702
",sample name,-1200.0,0.5
-77.0,"-0.610739284
",sample name,-1200.0,0.5
-88.0,"-0.609431868
",sample name,-1200.0,0.5
-99.0,"-0.609553144
",sample name,-1200.0,0.5
-110.0,"-0.609216244
",sample name,-1200.0,0.5
-121.0,"-0.609916724
",sample name,-1200.0,0.5
-132.0,"-0.609943758
",sample name,-1200.0,0.5
-143.0,"-0.61112978
",sample name,-1200.0,0.5
-154.0,"-0.609997344
",sample name,-1200.0,0.5
-165.0,"-0.609969916
",sample name,-1200.0,0.5
-176.0,"-0.608258702
",sample name,-1200.0,0.5
-187.0,"-0.61083291
",sample name,-1200.0,0.5
-198.0,"-0.60935042
",sample name,-1200.0,0.5
-209.0,"-0.608110204
",sample name,-1200.0,0.5
-220.0,"-0.60900045
",sample name,-1200.0,0.5
-231.0,"-0.609513016
",sample name,-1200.0,0.5
-242.0,"-0.60862313
",sample name,-1200.0,0.5
-253.0,"-0.609728328
",sample name,-1200.0,0.5
-264.0,"-0.608192584
",sample name,-1200.0,0.5
-275.0,"-0.607693874
",sample name,-1200.0,0.5
-286.0,"-0.608609838
",sample name,-1200.0,0.5
-297.0,"-0.610227534
",sample name,-1200.0,0.5
-308.0,"-0.60986364
",sample name,-1200.0,0.5
-319.0,"-0.610860598
",sample name,-1200.0,0.5
-330.0,"-0.609134964
",sample name,-1200.0,0.5
-341.0,"-0.60897322
",sample name,-1200.0,0.5
-352.0,"-0.609377546
",sample name,-1200.0,0.5
-363.0,"-0.608784394
",sample name,-1200.0,0.5
-374.0,"-0.609862478
",sample name,-1200.0,0.5
-385.0,"-0.609997594
",sample name,-1200.0,0.5
-396.0,"-0.610644786
",sample name,-1200.0,0.5
-407.0,"-0.609350906
",sample name,-1200.0,0.5
-418.0,"-0.610806872
",sample name,-1200.0,0.5
-429.0,"-0.609297092
",sample name,-1200.0,0.5
-440.0,"-0.448819774
",sample name,-1200.0,0.5
-451.0,"-0.415503422
",sample name,-1200.0,0.5
-462.0,"-0.412308814
",sample name,-1200.0,0.5
-473.0,"-0.408791038
",sample name,-1200.0,0.5
-484.0,"-0.411702278
",sample name,-1200.0,0.5
-495.0,"-0.411513466
",sample name,-1200.0,0.5
-506.0,"-0.410839386
",sample name,-1200.0,0.5
-517.0,"-0.410907038
",sample name,-1200.0,0.5
-528.0,"-0.409128468
",sample name,-1200.0,0.5
-539.0,"-0.40966778
",sample name,-1200.0,0.5
-550.0,"-0.411096362
",sample name,-1200.0,0.5
