Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-1000.0,"-17.5782761111
",2,200.0,0.9000000000000002
-975.0,"-17.5619727778
",2,200.0,0.9000000000000002
-950.0,"-17.5464847778
",2,200.0,0.9000000000000002
-925.0,"-17.5287508889
",2,200.0,0.9000000000000002
-900.0,"-17.5091497778
",2,200.0,0.9000000000000002
-875.0,"-17.4969451111
",2,200.0,0.9000000000000002
-850.0,"-17.4807678889
",2,200.0,0.9000000000000002
-825.0,"-17.4638911111
",2,200.0,0.9000000000000002
-800.0,"-17.4496348889
",2,200.0,0.9000000000000002
-775.0,"-17.4236596667
",2,200.0,0.9000000000000002
-750.0,"-17.3992204444
",2,200.0,0.9000000000000002
-725.0,"-17.3749385556
",2,200.0,0.9000000000000002
-700.0,"-17.3474691111
",2,200.0,0.9000000000000002
-675.0,"-17.3204691111
",2,200.0,0.9000000000000002
-650.0,"-17.292421
",2,200.0,0.9000000000000002
-625.0,"-17.2547346667
",2,200.0,0.9000000000000002
-600.0,"-17.219214
",2,200.0,0.9000000000000002
-575.0,"-17.1799108889
",2,200.0,0.9000000000000002
-550.0,"-17.1391788889
",2,200.0,0.9000000000000002
-525.0,"-17.0921948889
",2,200.0,0.9000000000000002
-500.0,"-17.0420842222
",2,200.0,0.9000000000000002
-475.0,"-16.9875377778
",2,200.0,0.9000000000000002
-450.0,"-16.9205021111
",2,200.0,0.9000000000000002
-425.0,"-16.8432657778
",2,200.0,0.9000000000000002
-400.0,"-16.7665863333
",2,200.0,0.9000000000000002
-375.0,"-16.664443
",2,200.0,0.9000000000000002
-350.0,"-16.5624557778
",2,200.0,0.9000000000000002
-325.0,"-16.443703
",2,200.0,0.9000000000000002
-300.0,"-16.3044728889
",2,200.0,0.9000000000000002
-275.0,"-16.1629688889
",2,200.0,0.9000000000000002
-250.0,"-15.9964468889
",2,200.0,0.9000000000000002
-225.0,"-15.7980655556
",2,200.0,0.9000000000000002
-200.0,"-15.5854132222
",2,200.0,0.9000000000000002
-175.0,"-15.3684778889
",2,200.0,0.9000000000000002
-150.0,"-15.1197346667
",2,200.0,0.9000000000000002
-125.0,"-14.8442021111
",2,200.0,0.9000000000000002
-100.0,"-14.5492318889
",2,200.0,0.9000000000000002
-75.0,"-14.2289838889
",2,200.0,0.9000000000000002
-50.0,"-13.9272681111
",2,200.0,0.9000000000000002
-25.0,"-13.6014195556
",2,200.0,0.9000000000000002
-8.22619750096e-13,"-13.2976235556
",2,200.0,0.9000000000000002
25.0,"-12.9724788889
",2,200.0,0.9000000000000002
50.0,"-12.6310787778
",2,200.0,0.9000000000000002
75.0,"-12.294301
",2,200.0,0.9000000000000002
100.0,"-11.9537617778
",2,200.0,0.9000000000000002
125.0,"-11.5917057778
",2,200.0,0.9000000000000002
150.0,"-11.243035
",2,200.0,0.9000000000000002
175.0,"-10.8771601
",2,200.0,0.9000000000000002
200.0,"-10.5372945444
",2,200.0,0.9000000000000002
225.0,"-10.2084823556
",2,200.0,0.9000000000000002
250.0,"-9.86056044444
",2,200.0,0.9000000000000002
275.0,"-9.57857268889
",2,200.0,0.9000000000000002
300.0,"-9.29684784444
",2,200.0,0.9000000000000002
325.0,"-9.06093278889
",2,200.0,0.9000000000000002
350.0,"-8.82853006667
",2,200.0,0.9000000000000002
375.0,"-8.62174026667
",2,200.0,0.9000000000000002
400.0,"-8.44583517778
",2,200.0,0.9000000000000002
425.0,"-8.27690205556
",2,200.0,0.9000000000000002
450.0,"-8.13434686667
",2,200.0,0.9000000000000002
475.0,"-8.01650848889
",2,200.0,0.9000000000000002
500.0,"-7.90422692222
",2,200.0,0.9000000000000002
525.0,"-7.81427201111
",2,200.0,0.9000000000000002
550.0,"-7.73476162222
",2,200.0,0.9000000000000002
575.0,"-7.66146642222
",2,200.0,0.9000000000000002
600.0,"-7.5872782
",2,200.0,0.9000000000000002
625.0,"-7.52537695556
",2,200.0,0.9000000000000002
650.0,"-7.46969987778
",2,200.0,0.9000000000000002
675.0,"-7.41995291111
",2,200.0,0.9000000000000002
700.0,"-7.37200532222
",2,200.0,0.9000000000000002
725.0,"-7.32752958889
",2,200.0,0.9000000000000002
750.0,"-7.28595851111
",2,200.0,0.9000000000000002
775.0,"-7.24593473333
",2,200.0,0.9000000000000002
800.0,"-7.20699223333
",2,200.0,0.9000000000000002
825.0,"-7.16981895556
",2,200.0,0.9000000000000002
850.0,"-7.13696382222
",2,200.0,0.9000000000000002
875.0,"-7.10448753333
",2,200.0,0.9000000000000002
900.0,"-7.07411074444
",2,200.0,0.9000000000000002
925.0,"-7.04326972222
",2,200.0,0.9000000000000002
950.0,"-7.01347972222
",2,200.0,0.9000000000000002
975.0,"-6.98966833333
",2,200.0,0.9000000000000002
1000.0,"-6.96423331111
",2,200.0,0.9000000000000002
975.0,"-6.9677529
",2,200.0,0.9000000000000002
950.0,"-6.98098935556
",2,200.0,0.9000000000000002
925.0,"-6.99610661111
",2,200.0,0.9000000000000002
900.0,"-7.01299886667
",2,200.0,0.9000000000000002
875.0,"-7.03377858889
",2,200.0,0.9000000000000002
850.0,"-7.06189363333
",2,200.0,0.9000000000000002
825.0,"-7.08507488889
",2,200.0,0.9000000000000002
800.0,"-7.11289045556
",2,200.0,0.9000000000000002
775.0,"-7.14533723333
",2,200.0,0.9000000000000002
750.0,"-7.17739297778
",2,200.0,0.9000000000000002
725.0,"-7.21202258889
",2,200.0,0.9000000000000002
700.0,"-7.24754322222
",2,200.0,0.9000000000000002
675.0,"-7.28647334444
",2,200.0,0.9000000000000002
650.0,"-7.32416487778
",2,200.0,0.9000000000000002
625.0,"-7.36550483333
",2,200.0,0.9000000000000002
600.0,"-7.4094489
",2,200.0,0.9000000000000002
575.0,"-7.4538936
",2,200.0,0.9000000000000002
550.0,"-7.50534012222
",2,200.0,0.9000000000000002
525.0,"-7.56091174444
",2,200.0,0.9000000000000002
500.0,"-7.62399251111
",2,200.0,0.9000000000000002
475.0,"-7.68959508889
",2,200.0,0.9000000000000002
450.0,"-7.76166973333
",2,200.0,0.9000000000000002
425.0,"-7.84272325556
",2,200.0,0.9000000000000002
400.0,"-7.93707146667
",2,200.0,0.9000000000000002
375.0,"-8.03751796667
",2,200.0,0.9000000000000002
350.0,"-8.16274617778
",2,200.0,0.9000000000000002
325.0,"-8.29535734444
",2,200.0,0.9000000000000002
300.0,"-8.45422543333
",2,200.0,0.9000000000000002
275.0,"-8.63278123333
",2,200.0,0.9000000000000002
250.0,"-8.84291934444
",2,200.0,0.9000000000000002
225.0,"-9.06365261111
",2,200.0,0.9000000000000002
200.0,"-9.31198925556
",2,200.0,0.9000000000000002
175.0,"-9.5960278
",2,200.0,0.9000000000000002
150.0,"-9.88491757778
",2,200.0,0.9000000000000002
125.0,"-10.2075191778
",2,200.0,0.9000000000000002
100.0,"-10.5485473222
",2,200.0,0.9000000000000002
75.0,"-10.8679651889
",2,200.0,0.9000000000000002
50.0,"-11.1916268889
",2,200.0,0.9000000000000002
25.0,"-11.5412637778
",2,200.0,0.9000000000000002
-7.65887353538e-13,"-11.8805578889
",2,200.0,0.9000000000000002
-25.0,"-12.2256472222
",2,200.0,0.9000000000000002
-50.0,"-12.5447484444
",2,200.0,0.9000000000000002
-75.0,"-12.9099438889
",2,200.0,0.9000000000000002
-100.0,"-13.2424032222
",2,200.0,0.9000000000000002
-125.0,"-13.5698571111
",2,200.0,0.9000000000000002
-150.0,"-13.8881646667
",2,200.0,0.9000000000000002
