Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-1000.0,"-17.6110895882
",2,200.0,1.7000000000000002
-975.0,"-17.5959088824
",2,200.0,1.7000000000000002
-950.0,"-17.5782952353
",2,200.0,1.7000000000000002
-925.0,"-17.561564
",2,200.0,1.7000000000000002
-900.0,"-17.5427889412
",2,200.0,1.7000000000000002
-875.0,"-17.5353485882
",2,200.0,1.7000000000000002
-850.0,"-17.5217565882
",2,200.0,1.7000000000000002
-825.0,"-17.5052981765
",2,200.0,1.7000000000000002
-800.0,"-17.4841424706
",2,200.0,1.7000000000000002
-775.0,"-17.4650662353
",2,200.0,1.7000000000000002
-750.0,"-17.4411198824
",2,200.0,1.7000000000000002
-725.0,"-17.4146445294
",2,200.0,1.7000000000000002
-700.0,"-17.3859818235
",2,200.0,1.7000000000000002
-675.0,"-17.3609294706
",2,200.0,1.7000000000000002
-650.0,"-17.3285517647
",2,200.0,1.7000000000000002
-625.0,"-17.2915810588
",2,200.0,1.7000000000000002
-600.0,"-17.2571817059
",2,200.0,1.7000000000000002
-575.0,"-17.2119848824
",2,200.0,1.7000000000000002
-550.0,"-17.1541187647
",2,200.0,1.7000000000000002
-525.0,"-17.1119198824
",2,200.0,1.7000000000000002
-500.0,"-17.0654660588
",2,200.0,1.7000000000000002
-475.0,"-17.005273
",2,200.0,1.7000000000000002
-450.0,"-16.9440671176
",2,200.0,1.7000000000000002
-425.0,"-16.868486
",2,200.0,1.7000000000000002
-400.0,"-16.7794352353
",2,200.0,1.7000000000000002
-375.0,"-16.6882948824
",2,200.0,1.7000000000000002
-350.0,"-16.5767684706
",2,200.0,1.7000000000000002
-325.0,"-16.4497831176
",2,200.0,1.7000000000000002
-300.0,"-16.3017365294
",2,200.0,1.7000000000000002
-275.0,"-16.1364171176
",2,200.0,1.7000000000000002
-250.0,"-15.968634
",2,200.0,1.7000000000000002
-225.0,"-15.7651777647
",2,200.0,1.7000000000000002
-200.0,"-15.5456488824
",2,200.0,1.7000000000000002
-175.0,"-15.2536757059
",2,200.0,1.7000000000000002
-150.0,"-15.0057844118
",2,200.0,1.7000000000000002
-125.0,"-14.7481892941
",2,200.0,1.7000000000000002
-100.0,"-14.4569721765
",2,200.0,1.7000000000000002
-75.0,"-14.1313792353
",2,200.0,1.7000000000000002
-50.0,"-13.7945181176
",2,200.0,1.7000000000000002
-25.0,"-13.4927128235
",2,200.0,1.7000000000000002
-8.22619750096e-13,"-13.1601562353
",2,200.0,1.7000000000000002
25.0,"-12.8174984118
",2,200.0,1.7000000000000002
50.0,"-12.4658762941
",2,200.0,1.7000000000000002
75.0,"-12.1320461176
",2,200.0,1.7000000000000002
100.0,"-11.7727474118
",2,200.0,1.7000000000000002
125.0,"-11.4220859412
",2,200.0,1.7000000000000002
150.0,"-11.0609873529
",2,200.0,1.7000000000000002
175.0,"-10.7017926471
",2,200.0,1.7000000000000002
200.0,"-10.3660201176
",2,200.0,1.7000000000000002
225.0,"-10.0434376471
",2,200.0,1.7000000000000002
250.0,"-9.72573294118
",2,200.0,1.7000000000000002
275.0,"-9.43639605882
",2,200.0,1.7000000000000002
300.0,"-9.18314976471
",2,200.0,1.7000000000000002
325.0,"-8.92798947059
",2,200.0,1.7000000000000002
350.0,"-8.716321
",2,200.0,1.7000000000000002
375.0,"-8.52024870588
",2,200.0,1.7000000000000002
400.0,"-8.36047276471
",2,200.0,1.7000000000000002
425.0,"-8.19554758824
",2,200.0,1.7000000000000002
450.0,"-8.07340711765
",2,200.0,1.7000000000000002
475.0,"-7.95876888235
",2,200.0,1.7000000000000002
