Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-1000.0,"-17.3393001
",2,200.0,0.1000000000000002
-975.0,"-17.3267836
",2,200.0,0.1000000000000002
-950.0,"-17.2883061
",2,200.0,0.1000000000000002
-925.0,"-17.2815021
",2,200.0,0.1000000000000002
-900.0,"-17.2764456
",2,200.0,0.1000000000000002
-875.0,"-17.1530601
",2,200.0,0.1000000000000002
-850.0,"-17.1555534
",2,200.0,0.1000000000000002
-825.0,"-17.092278
",2,200.0,0.1000000000000002
-800.0,"-17.0730726
",2,200.0,0.1000000000000002
-775.0,"-17.0531933
",2,200.0,0.1000000000000002
-750.0,"-17.0223316
",2,200.0,0.1000000000000002
-725.0,"-16.9962527
",2,200.0,0.1000000000000002
-700.0,"-16.986212
",2,200.0,0.1000000000000002
-675.0,"-16.9280637
",2,200.0,0.1000000000000002
-650.0,"-16.9132385
",2,200.0,0.1000000000000002
-625.0,"-16.8788698
",2,200.0,0.1000000000000002
-600.0,"-16.8291379
",2,200.0,0.1000000000000002
-575.0,"-16.8044742
",2,200.0,0.1000000000000002
-550.0,"-16.7749596
",2,200.0,0.1000000000000002
-525.0,"-16.7164674
",2,200.0,0.1000000000000002
-500.0,"-16.6719917
",2,200.0,0.1000000000000002
-475.0,"-16.6459905
",2,200.0,0.1000000000000002
-450.0,"-16.5586564
",2,200.0,0.1000000000000002
-425.0,"-16.4953827
",2,200.0,0.1000000000000002
-400.0,"-16.4127657
",2,200.0,0.1000000000000002
-375.0,"-16.3190407
",2,200.0,0.1000000000000002
-350.0,"-16.2389844
",2,200.0,0.1000000000000002
-325.0,"-16.1247627
",2,200.0,0.1000000000000002
-300.0,"-15.994512
",2,200.0,0.1000000000000002
-275.0,"-15.8594001
",2,200.0,0.1000000000000002
-250.0,"-15.6829796
",2,200.0,0.1000000000000002
-225.0,"-15.5159934
",2,200.0,0.1000000000000002
-200.0,"-15.3366079
",2,200.0,0.1000000000000002
-175.0,"-15.0992692
",2,200.0,0.1000000000000002
-150.0,"-14.8601129
",2,200.0,0.1000000000000002
-125.0,"-14.6388123
",2,200.0,0.1000000000000002
-100.0,"-14.3553131
",2,200.0,0.1000000000000002
-75.0,"-14.0575232
",2,200.0,0.1000000000000002
-50.0,"-13.7746979
",2,200.0,0.1000000000000002
-25.0,"-13.4124898
",2,200.0,0.1000000000000002
-8.22619750096e-13,"-13.0932753
",2,200.0,0.1000000000000002
25.0,"-12.7632814
",2,200.0,0.1000000000000002
50.0,"-12.5068046
",2,200.0,0.1000000000000002
75.0,"-12.1373202
",2,200.0,0.1000000000000002
100.0,"-11.8380523
",2,200.0,0.1000000000000002
125.0,"-11.4625017
",2,200.0,0.1000000000000002
150.0,"-11.1341224
",2,200.0,0.1000000000000002
175.0,"-10.7756966
",2,200.0,0.1000000000000002
200.0,"-10.431481
",2,200.0,0.1000000000000002
225.0,"-10.1059996
",2,200.0,0.1000000000000002
250.0,"-9.79588212
",2,200.0,0.1000000000000002
275.0,"-9.4802399
",2,200.0,0.1000000000000002
300.0,"-9.1931015
",2,200.0,0.1000000000000002
325.0,"-8.91606388
",2,200.0,0.1000000000000002
