Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-125.0,"-14.1818894
",2,200.0,-1.5
-150.0,"-14.5085901333
",2,200.0,-1.5
-175.0,"-14.8220184667
",2,200.0,-1.5
-200.0,"-15.1166999333
",2,200.0,-1.5
-225.0,"-15.3952834
",2,200.0,-1.5
-250.0,"-15.632072
",2,200.0,-1.5
-275.0,"-15.8518142
",2,200.0,-1.5
-300.0,"-16.0580015333
",2,200.0,-1.5
-325.0,"-16.2373264
",2,200.0,-1.5
-350.0,"-16.3907669333
",2,200.0,-1.5
-375.0,"-16.5350805333
",2,200.0,-1.5
-400.0,"-16.6583644
",2,200.0,-1.5
-425.0,"-16.7701942
",2,200.0,-1.5
-450.0,"-16.8668682
",2,200.0,-1.5
-475.0,"-16.9542497333
",2,200.0,-1.5
-500.0,"-17.0327422
",2,200.0,-1.5
-525.0,"-17.0967917333
",2,200.0,-1.5
-550.0,"-17.1581346667
",2,200.0,-1.5
-575.0,"-17.2104062
",2,200.0,-1.5
-600.0,"-17.2574162
",2,200.0,-1.5
-625.0,"-17.3036914667
",2,200.0,-1.5
-650.0,"-17.3420204
",2,200.0,-1.5
-675.0,"-17.3836646
",2,200.0,-1.5
-700.0,"-17.4139178
",2,200.0,-1.5
-725.0,"-17.4439521333
",2,200.0,-1.5
-750.0,"-17.4759988667
",2,200.0,-1.5
-775.0,"-17.5049807333
",2,200.0,-1.5
-800.0,"-17.5312137333
",2,200.0,-1.5
-825.0,"-17.5549156667
",2,200.0,-1.5
-850.0,"-17.5797342667
",2,200.0,-1.5
-875.0,"-17.6018664667
",2,200.0,-1.5
-900.0,"-17.6285496
",2,200.0,-1.5
-925.0,"-17.6451142667
",2,200.0,-1.5
-950.0,"-17.6612978667
",2,200.0,-1.5
-975.0,"-17.6763462667
",2,200.0,-1.5
-1000.0,"-17.6908214
",2,200.0,-1.5
