Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-33.0,"-0.612103118125
",sample name,-1200.0,-1.5999999999999999
-44.0,"-0.611572859375
",sample name,-1200.0,-1.5999999999999999
-55.0,"-0.611214315
",sample name,-1200.0,-1.5999999999999999
-66.0,"-0.611408096875
",sample name,-1200.0,-1.5999999999999999
-77.0,"-0.6117407825
",sample name,-1200.0,-1.5999999999999999
-88.0,"-0.611896879375
",sample name,-1200.0,-1.5999999999999999
-99.0,"-0.612039950625
",sample name,-1200.0,-1.5999999999999999
-110.0,"-0.61219153125
",sample name,-1200.0,-1.5999999999999999
-121.0,"-0.612069714375
",sample name,-1200.0,-1.5999999999999999
-132.0,"-0.61193076875
",sample name,-1200.0,-1.5999999999999999
-143.0,"-0.612057668125
",sample name,-1200.0,-1.5999999999999999
-154.0,"-0.612015676875
",sample name,-1200.0,-1.5999999999999999
-165.0,"-0.612120970625
",sample name,-1200.0,-1.5999999999999999
-176.0,"-0.61166492875
",sample name,-1200.0,-1.5999999999999999
-187.0,"-0.611559553125
",sample name,-1200.0,-1.5999999999999999
-198.0,"-0.612014014375
",sample name,-1200.0,-1.5999999999999999
-209.0,"-0.61182415625
",sample name,-1200.0,-1.5999999999999999
-220.0,"-0.612506048125
",sample name,-1200.0,-1.5999999999999999
-231.0,"-0.611811625625
",sample name,-1200.0,-1.5999999999999999
-242.0,"-0.6119294675
",sample name,-1200.0,-1.5999999999999999
-253.0,"-0.612468550625
",sample name,-1200.0,-1.5999999999999999
-264.0,"-0.61153797875
",sample name,-1200.0,-1.5999999999999999
-275.0,"-0.61223306125
",sample name,-1200.0,-1.5999999999999999
-286.0,"-0.611749668125
",sample name,-1200.0,-1.5999999999999999
-297.0,"-0.611611100625
",sample name,-1200.0,-1.5999999999999999
-308.0,"-0.61172031625
",sample name,-1200.0,-1.5999999999999999
-319.0,"-0.611808975
",sample name,-1200.0,-1.5999999999999999
-330.0,"-0.612327303125
",sample name,-1200.0,-1.5999999999999999
-341.0,"-0.61152711375
",sample name,-1200.0,-1.5999999999999999
-352.0,"-0.611779198125
",sample name,-1200.0,-1.5999999999999999
-363.0,"-0.6119353375
",sample name,-1200.0,-1.5999999999999999
-374.0,"-0.61188465
",sample name,-1200.0,-1.5999999999999999
-385.0,"-0.611543076875
",sample name,-1200.0,-1.5999999999999999
-396.0,"-0.611723900625
",sample name,-1200.0,-1.5999999999999999
-407.0,"-0.6114884025
",sample name,-1200.0,-1.5999999999999999
-418.0,"-0.61149645
",sample name,-1200.0,-1.5999999999999999
-429.0,"-0.611786811875
",sample name,-1200.0,-1.5999999999999999
-440.0,"-0.611449916875
",sample name,-1200.0,-1.5999999999999999
-451.0,"-0.45672342875
",sample name,-1200.0,-1.5999999999999999
-462.0,"-0.411599276875
",sample name,-1200.0,-1.5999999999999999
-473.0,"-0.4113168425
",sample name,-1200.0,-1.5999999999999999
-484.0,"-0.4108873075
",sample name,-1200.0,-1.5999999999999999
-495.0,"-0.411734171875
",sample name,-1200.0,-1.5999999999999999
-506.0,"-0.41088362625
",sample name,-1200.0,-1.5999999999999999
-517.0,"-0.411717835
",sample name,-1200.0,-1.5999999999999999
-528.0,"-0.41183580375
",sample name,-1200.0,-1.5999999999999999
-539.0,"-0.411641475
",sample name,-1200.0,-1.5999999999999999
-550.0,"-0.410845741875
",sample name,-1200.0,-1.5999999999999999
