Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-77.0,"-0.393601
",sample name,-1200.0,-0.19999999999999996
-66.0,"-0.3875023595
",sample name,-1200.0,-0.19999999999999996
-55.0,"-0.396970377
",sample name,-1200.0,-0.19999999999999996
-44.0,"-0.394039008
",sample name,-1200.0,-0.19999999999999996
-33.0,"-0.3904338245
",sample name,-1200.0,-0.19999999999999996
-22.0,"-0.3902654185
",sample name,-1200.0,-0.19999999999999996
-11.0,"-0.393163094
",sample name,-1200.0,-0.19999999999999996
6.84334533485e-13,"-0.3964652165
",sample name,-1200.0,-0.19999999999999996
11.0,"-0.3960612
",sample name,-1200.0,-0.19999999999999996
22.0,"-0.390400619
",sample name,-1200.0,-0.19999999999999996
33.0,"-0.39026553
",sample name,-1200.0,-0.19999999999999996
44.0,"-0.3971388235
",sample name,-1200.0,-0.19999999999999996
55.0,"-0.396700803
",sample name,-1200.0,-0.19999999999999996
66.0,"-0.3930281045
",sample name,-1200.0,-0.19999999999999996
77.0,"-0.391073883
",sample name,-1200.0,-0.19999999999999996
88.0,"-0.3931966315
",sample name,-1200.0,-0.19999999999999996
99.0,"-0.393567646
",sample name,-1200.0,-0.19999999999999996
110.0,"-0.3955892815
",sample name,-1200.0,-0.19999999999999996
121.0,"-0.392085439
",sample name,-1200.0,-0.19999999999999996
132.0,"-0.3911757345
",sample name,-1200.0,-0.19999999999999996
143.0,"-0.39521904
",sample name,-1200.0,-0.19999999999999996
154.0,"-0.3931297705
",sample name,-1200.0,-0.19999999999999996
165.0,"-0.3984872035
",sample name,-1200.0,-0.19999999999999996
176.0,"-0.3892213705
",sample name,-1200.0,-0.19999999999999996
187.0,"-0.3950838315
",sample name,-1200.0,-0.19999999999999996
198.0,"-0.3903329575
",sample name,-1200.0,-0.19999999999999996
209.0,"-0.3970381445
",sample name,-1200.0,-0.19999999999999996
220.0,"-0.392759048
",sample name,-1200.0,-0.19999999999999996
231.0,"-0.3942752745
",sample name,-1200.0,-0.19999999999999996
242.0,"-0.3955220155
",sample name,-1200.0,-0.19999999999999996
253.0,"-0.390467926
",sample name,-1200.0,-0.19999999999999996
264.0,"-0.393467066
",sample name,-1200.0,-0.19999999999999996
275.0,"-0.3942750725
",sample name,-1200.0,-0.19999999999999996
286.0,"-0.3904676925
",sample name,-1200.0,-0.19999999999999996
297.0,"-0.3942750725
",sample name,-1200.0,-0.19999999999999996
308.0,"-0.3920852205
",sample name,-1200.0,-0.19999999999999996
319.0,"-0.3938713395
",sample name,-1200.0,-0.19999999999999996
330.0,"-0.390636752
",sample name,-1200.0,-0.19999999999999996
341.0,"-0.391007322
",sample name,-1200.0,-0.19999999999999996
352.0,"-0.3915801315
",sample name,-1200.0,-0.19999999999999996
363.0,"-0.3896932705
",sample name,-1200.0,-0.19999999999999996
374.0,"-0.392893878
",sample name,-1200.0,-0.19999999999999996
385.0,"-0.389726955
",sample name,-1200.0,-0.19999999999999996
396.0,"-0.391714898
",sample name,-1200.0,-0.19999999999999996
407.0,"-0.592463455
",sample name,-1200.0,-0.19999999999999996
418.0,"-0.59003704
",sample name,-1200.0,-0.19999999999999996
429.0,"-0.592833635
",sample name,-1200.0,-0.19999999999999996
440.0,"-0.5947542
",sample name,-1200.0,-0.19999999999999996
451.0,"-0.5903739
",sample name,-1200.0,-0.19999999999999996
462.0,"-0.593372705
",sample name,-1200.0,-0.19999999999999996
473.0,"-0.59286742
",sample name,-1200.0,-0.19999999999999996
484.0,"-0.589936005
",sample name,-1200.0,-0.19999999999999996
495.0,"-0.59751709
",sample name,-1200.0,-0.19999999999999996
506.0,"-0.590441275
",sample name,-1200.0,-0.19999999999999996
517.0,"-0.594652565
",sample name,-1200.0,-0.19999999999999996
528.0,"-0.59792133
",sample name,-1200.0,-0.19999999999999996
539.0,"-0.594989955
",sample name,-1200.0,-0.19999999999999996
550.0,"-0.594652925
",sample name,-1200.0,-0.19999999999999996
539.0,"-0.61096078
",sample name,-1200.0,-0.19999999999999996
528.0,"-0.606513185
",sample name,-1200.0,-0.19999999999999996
517.0,"-0.60668161
",sample name,-1200.0,-0.19999999999999996
506.0,"-0.61082596
",sample name,-1200.0,-0.19999999999999996
495.0,"-0.6073214
",sample name,-1200.0,-0.19999999999999996
484.0,"-0.606040585
",sample name,-1200.0,-0.19999999999999996
473.0,"-0.608095845
",sample name,-1200.0,-0.19999999999999996
462.0,"-0.608904625
",sample name,-1200.0,-0.19999999999999996
451.0,"-0.60988261
",sample name,-1200.0,-0.19999999999999996
440.0,"-0.60695138
",sample name,-1200.0,-0.19999999999999996
429.0,"-0.61069145
",sample name,-1200.0,-0.19999999999999996
418.0,"-0.607591655
",sample name,-1200.0,-0.19999999999999996
407.0,"-0.612207295
",sample name,-1200.0,-0.19999999999999996
396.0,"-0.611331345
",sample name,-1200.0,-0.19999999999999996
385.0,"-0.60856851
",sample name,-1200.0,-0.19999999999999996
374.0,"-0.61129731
",sample name,-1200.0,-0.19999999999999996
363.0,"-0.60799522
",sample name,-1200.0,-0.19999999999999996
352.0,"-0.60863591
",sample name,-1200.0,-0.19999999999999996
341.0,"-0.60860215
",sample name,-1200.0,-0.19999999999999996
330.0,"-0.60678308
",sample name,-1200.0,-0.19999999999999996
319.0,"-0.605940875
",sample name,-1200.0,-0.19999999999999996
308.0,"-0.606176085
",sample name,-1200.0,-0.19999999999999996
297.0,"-0.60017912
",sample name,-1200.0,-0.19999999999999996
286.0,"-0.612140315
",sample name,-1200.0,-0.19999999999999996
275.0,"-0.606681965
",sample name,-1200.0,-0.19999999999999996
264.0,"-0.607086765
",sample name,-1200.0,-0.19999999999999996
253.0,"-0.60530101
",sample name,-1200.0,-0.19999999999999996
242.0,"-0.60725531
",sample name,-1200.0,-0.19999999999999996
231.0,"-0.608501985
",sample name,-1200.0,-0.19999999999999996
220.0,"-0.607727505
",sample name,-1200.0,-0.19999999999999996
209.0,"-0.603515625
",sample name,-1200.0,-0.19999999999999996
198.0,"-0.606750725
",sample name,-1200.0,-0.19999999999999996
187.0,"-0.609075565
",sample name,-1200.0,-0.19999999999999996
176.0,"-0.60563841
",sample name,-1200.0,-0.19999999999999996
165.0,"-0.60766006
",sample name,-1200.0,-0.19999999999999996
154.0,"-0.606682
",sample name,-1200.0,-0.19999999999999996
143.0,"-0.60644619
",sample name,-1200.0,-0.19999999999999996
132.0,"-0.605839225
",sample name,-1200.0,-0.19999999999999996
121.0,"-0.60543488
",sample name,-1200.0,-0.19999999999999996
110.0,"-0.60388406
",sample name,-1200.0,-0.19999999999999996
99.0,"-0.60941046
",sample name,-1200.0,-0.19999999999999996
88.0,"-0.606849585
",sample name,-1200.0,-0.19999999999999996
77.0,"-0.60785986
",sample name,-1200.0,-0.19999999999999996
66.0,"-0.60246875
",sample name,-1200.0,-0.19999999999999996
55.0,"-0.603917565
",sample name,-1200.0,-0.19999999999999996
44.0,"-0.603816985
",sample name,-1200.0,-0.19999999999999996
33.0,"-0.605972915
",sample name,-1200.0,-0.19999999999999996
22.0,"-0.604793695
",sample name,-1200.0,-0.19999999999999996
11.0,"-0.6093427
",sample name,-1200.0,-0.19999999999999996
6.77242983915e-13,"-0.605433735
",sample name,-1200.0,-0.19999999999999996
-11.0,"-0.6052324
",sample name,-1200.0,-0.19999999999999996
-22.0,"-0.609073955
",sample name,-1200.0,-0.19999999999999996
-33.0,"-0.606882995
",sample name,-1200.0,-0.19999999999999996
-44.0,"-0.60745622
",sample name,-1200.0,-0.19999999999999996
-55.0,"-0.60550197
",sample name,-1200.0,-0.19999999999999996
-66.0,"-0.604018915
",sample name,-1200.0,-0.19999999999999996
-77.0,"-0.60543392
",sample name,-1200.0,-0.19999999999999996
-88.0,"-0.60502926
",sample name,-1200.0,-0.19999999999999996
-99.0,"-0.600345795
",sample name,-1200.0,-0.19999999999999996
-110.0,"-0.60307523
",sample name,-1200.0,-0.19999999999999996
-121.0,"-0.604322375
",sample name,-1200.0,-0.19999999999999996
-132.0,"-0.606242465
",sample name,-1200.0,-0.19999999999999996
-143.0,"-0.601963485
",sample name,-1200.0,-0.19999999999999996
-154.0,"-0.604962805
",sample name,-1200.0,-0.19999999999999996
-165.0,"-0.61018545
",sample name,-1200.0,-0.19999999999999996
-176.0,"-0.604457995
",sample name,-1200.0,-0.19999999999999996
-187.0,"-0.60863575
",sample name,-1200.0,-0.19999999999999996
-198.0,"-0.60819802
",sample name,-1200.0,-0.19999999999999996
-209.0,"-0.60762556
",sample name,-1200.0,-0.19999999999999996
-220.0,"-0.605300675
",sample name,-1200.0,-0.19999999999999996
-231.0,"-0.609444625
",sample name,-1200.0,-0.19999999999999996
-242.0,"-0.609309295
",sample name,-1200.0,-0.19999999999999996
-253.0,"-0.60890524
",sample name,-1200.0,-0.19999999999999996
-264.0,"-0.60297502
",sample name,-1200.0,-0.19999999999999996
-275.0,"-0.605064165
",sample name,-1200.0,-0.19999999999999996
-286.0,"-0.603110345
",sample name,-1200.0,-0.19999999999999996
-297.0,"-0.602538085
",sample name,-1200.0,-0.19999999999999996
-308.0,"-0.610253955
",sample name,-1200.0,-0.19999999999999996
-319.0,"-0.604222785
",sample name,-1200.0,-0.19999999999999996
-330.0,"-0.59913511
",sample name,-1200.0,-0.19999999999999996
-341.0,"-0.60597449
",sample name,-1200.0,-0.19999999999999996
-352.0,"-0.601998605
",sample name,-1200.0,-0.19999999999999996
-363.0,"-0.60199905
",sample name,-1200.0,-0.19999999999999996
-374.0,"-0.60038132
",sample name,-1200.0,-0.19999999999999996
-385.0,"-0.59960586
",sample name,-1200.0,-0.19999999999999996
-396.0,"-0.60297568
",sample name,-1200.0,-0.19999999999999996
-407.0,"-0.60442444
",sample name,-1200.0,-0.19999999999999996
-418.0,"-0.609546395
",sample name,-1200.0,-0.19999999999999996
-429.0,"-0.6103554
",sample name,-1200.0,-0.19999999999999996
-440.0,"-0.608704955
",sample name,-1200.0,-0.19999999999999996
-451.0,"-0.563082425
",sample name,-1200.0,-0.19999999999999996
-462.0,"-0.408595704
",sample name,-1200.0,-0.19999999999999996
-473.0,"-0.403170457
",sample name,-1200.0,-0.19999999999999996
-484.0,"-0.4028004135
",sample name,-1200.0,-0.19999999999999996
-495.0,"-0.410212293
",sample name,-1200.0,-0.19999999999999996
-506.0,"-0.403507075
",sample name,-1200.0,-0.19999999999999996
-517.0,"-0.4004745575
",sample name,-1200.0,-0.19999999999999996
-528.0,"-0.4046185485
",sample name,-1200.0,-0.19999999999999996
-539.0,"-0.408190598
",sample name,-1200.0,-0.19999999999999996
-550.0,"-0.4025976595
",sample name,-1200.0,-0.19999999999999996
