Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-1000.0,"-17.52527456
",2,200.0,0.5000000000000002
-975.0,"-17.50979006
",2,200.0,0.5000000000000002
-950.0,"-17.49469474
",2,200.0,0.5000000000000002
-925.0,"-17.47982916
",2,200.0,0.5000000000000002
-900.0,"-17.4612983
",2,200.0,0.5000000000000002
-875.0,"-17.43860218
",2,200.0,0.5000000000000002
-850.0,"-17.41927338
",2,200.0,0.5000000000000002
-825.0,"-17.40435378
",2,200.0,0.5000000000000002
-800.0,"-17.3859974
",2,200.0,0.5000000000000002
-775.0,"-17.36317822
",2,200.0,0.5000000000000002
-750.0,"-17.34680304
",2,200.0,0.5000000000000002
-725.0,"-17.31177918
",2,200.0,0.5000000000000002
-700.0,"-17.28633364
",2,200.0,0.5000000000000002
-675.0,"-17.26096898
",2,200.0,0.5000000000000002
-650.0,"-17.22836568
",2,200.0,0.5000000000000002
-625.0,"-17.19658572
",2,200.0,0.5000000000000002
-600.0,"-17.16155768
",2,200.0,0.5000000000000002
-575.0,"-17.12139472
",2,200.0,0.5000000000000002
-550.0,"-17.07598902
",2,200.0,0.5000000000000002
-525.0,"-17.04113106
",2,200.0,0.5000000000000002
-500.0,"-16.9903478
",2,200.0,0.5000000000000002
-475.0,"-16.93073678
",2,200.0,0.5000000000000002
-450.0,"-16.8753348
",2,200.0,0.5000000000000002
-425.0,"-16.79632966
",2,200.0,0.5000000000000002
-400.0,"-16.71426654
",2,200.0,0.5000000000000002
-375.0,"-16.63685182
",2,200.0,0.5000000000000002
-350.0,"-16.52515036
",2,200.0,0.5000000000000002
-325.0,"-16.41251766
",2,200.0,0.5000000000000002
-300.0,"-16.2805055
",2,200.0,0.5000000000000002
-275.0,"-16.12614988
",2,200.0,0.5000000000000002
-250.0,"-15.96685924
",2,200.0,0.5000000000000002
-225.0,"-15.78091164
",2,200.0,0.5000000000000002
-200.0,"-15.57055472
",2,200.0,0.5000000000000002
-175.0,"-15.35615454
",2,200.0,0.5000000000000002
-150.0,"-15.11477008
",2,200.0,0.5000000000000002
-125.0,"-14.84763222
",2,200.0,0.5000000000000002
-100.0,"-14.56119358
",2,200.0,0.5000000000000002
-75.0,"-14.25125114
",2,200.0,0.5000000000000002
-50.0,"-13.96083056
",2,200.0,0.5000000000000002
-25.0,"-13.62335372
",2,200.0,0.5000000000000002
-8.22619750096e-13,"-13.27408886
",2,200.0,0.5000000000000002
25.0,"-12.97886422
",2,200.0,0.5000000000000002
50.0,"-12.64301086
",2,200.0,0.5000000000000002
75.0,"-12.32007598
",2,200.0,0.5000000000000002
100.0,"-11.97637904
",2,200.0,0.5000000000000002
125.0,"-11.63334936
",2,200.0,0.5000000000000002
150.0,"-11.30173514
",2,200.0,0.5000000000000002
175.0,"-10.93966174
",2,200.0,0.5000000000000002
200.0,"-10.61326332
",2,200.0,0.5000000000000002
225.0,"-10.30072188
",2,200.0,0.5000000000000002
250.0,"-9.95624958
",2,200.0,0.5000000000000002
275.0,"-9.64558498
",2,200.0,0.5000000000000002
300.0,"-9.34482234
",2,200.0,0.5000000000000002
325.0,"-9.09031238
",2,200.0,0.5000000000000002
350.0,"-8.851173
",2,200.0,0.5000000000000002
375.0,"-8.65131466
",2,200.0,0.5000000000000002
400.0,"-8.46537124
",2,200.0,0.5000000000000002
425.0,"-8.30019046
",2,200.0,0.5000000000000002
450.0,"-8.13465982
",2,200.0,0.5000000000000002
475.0,"-8.01151548
",2,200.0,0.5000000000000002
500.0,"-7.8963484
",2,200.0,0.5000000000000002
525.0,"-7.7977068
",2,200.0,0.5000000000000002
550.0,"-7.71995486
",2,200.0,0.5000000000000002
575.0,"-7.64348276
",2,200.0,0.5000000000000002
600.0,"-7.56950452
",2,200.0,0.5000000000000002
625.0,"-7.50572322
",2,200.0,0.5000000000000002
650.0,"-7.44760738
",2,200.0,0.5000000000000002
675.0,"-7.40821256
",2,200.0,0.5000000000000002
700.0,"-7.35146276
",2,200.0,0.5000000000000002
725.0,"-7.30280886
",2,200.0,0.5000000000000002
750.0,"-7.26846234
",2,200.0,0.5000000000000002
775.0,"-7.22156004
",2,200.0,0.5000000000000002
800.0,"-7.18258304
",2,200.0,0.5000000000000002
825.0,"-7.14330954
",2,200.0,0.5000000000000002
850.0,"-7.11041794
",2,200.0,0.5000000000000002
875.0,"-7.07474296
",2,200.0,0.5000000000000002
900.0,"-7.04666978
",2,200.0,0.5000000000000002
925.0,"-7.01778746
",2,200.0,0.5000000000000002
950.0,"-6.99658324
",2,200.0,0.5000000000000002
975.0,"-6.96121732
",2,200.0,0.5000000000000002
1000.0,"-6.93963984
",2,200.0,0.5000000000000002
975.0,"-6.96593352
",2,200.0,0.5000000000000002
950.0,"-6.9775871
",2,200.0,0.5000000000000002
925.0,"-6.99361584
",2,200.0,0.5000000000000002
900.0,"-7.01203958
",2,200.0,0.5000000000000002
875.0,"-7.0337471
",2,200.0,0.5000000000000002
850.0,"-7.06142568
",2,200.0,0.5000000000000002
825.0,"-7.08534822
",2,200.0,0.5000000000000002
800.0,"-7.10512412
",2,200.0,0.5000000000000002
775.0,"-7.14553798
",2,200.0,0.5000000000000002
750.0,"-7.17796914
",2,200.0,0.5000000000000002
725.0,"-7.2128135
",2,200.0,0.5000000000000002
700.0,"-7.24825934
",2,200.0,0.5000000000000002
675.0,"-7.28770308
",2,200.0,0.5000000000000002
650.0,"-7.3257145
",2,200.0,0.5000000000000002
625.0,"-7.37089108
",2,200.0,0.5000000000000002
600.0,"-7.41233288
",2,200.0,0.5000000000000002
575.0,"-7.4607444
",2,200.0,0.5000000000000002
550.0,"-7.51217454
",2,200.0,0.5000000000000002
525.0,"-7.55704294
",2,200.0,0.5000000000000002
500.0,"-7.63085804
",2,200.0,0.5000000000000002
475.0,"-7.69452512
",2,200.0,0.5000000000000002
450.0,"-7.77203356
",2,200.0,0.5000000000000002
425.0,"-7.856306
",2,200.0,0.5000000000000002
400.0,"-7.95773762
",2,200.0,0.5000000000000002
375.0,"-8.06522062
",2,200.0,0.5000000000000002
350.0,"-8.19770976
",2,200.0,0.5000000000000002
325.0,"-8.32753662
",2,200.0,0.5000000000000002
300.0,"-8.50025652
",2,200.0,0.5000000000000002
275.0,"-8.67353204
",2,200.0,0.5000000000000002
250.0,"-8.89434926
",2,200.0,0.5000000000000002
225.0,"-9.12170838
",2,200.0,0.5000000000000002
200.0,"-9.37810518
",2,200.0,0.5000000000000002
175.0,"-9.71157412
",2,200.0,0.5000000000000002
150.0,"-9.98341602
",2,200.0,0.5000000000000002
125.0,"-10.28622788
",2,200.0,0.5000000000000002
100.0,"-10.61513328
",2,200.0,0.5000000000000002
75.0,"-10.9332614
",2,200.0,0.5000000000000002
50.0,"-11.2670994
",2,200.0,0.5000000000000002
25.0,"-11.59906248
",2,200.0,0.5000000000000002
-7.65887353538e-13,"-11.93635344
",2,200.0,0.5000000000000002
-25.0,"-12.30903908
",2,200.0,0.5000000000000002
-50.0,"-12.63397572
",2,200.0,0.5000000000000002
-75.0,"-12.97883724
",2,200.0,0.5000000000000002
-100.0,"-13.2836168
",2,200.0,0.5000000000000002
-125.0,"-13.6215496
",2,200.0,0.5000000000000002
-150.0,"-13.92456072
",2,200.0,0.5000000000000002
-175.0,"-14.2471285
",2,200.0,0.5000000000000002
-200.0,"-14.57394748
",2,200.0,0.5000000000000002
-225.0,"-14.87249868
",2,200.0,0.5000000000000002
-250.0,"-15.13402436
",2,200.0,0.5000000000000002
-275.0,"-15.39114766
",2,200.0,0.5000000000000002
-300.0,"-15.62402232
",2,200.0,0.5000000000000002
-325.0,"-15.82945962
",2,200.0,0.5000000000000002
-350.0,"-16.01617616
",2,200.0,0.5000000000000002
-375.0,"-16.18617696
",2,200.0,0.5000000000000002
-400.0,"-16.3306155
",2,200.0,0.5000000000000002
-425.0,"-16.4749878
",2,200.0,0.5000000000000002
-450.0,"-16.59239154
",2,200.0,0.5000000000000002
-475.0,"-16.69540192
",2,200.0,0.5000000000000002
-500.0,"-16.78328888
",2,200.0,0.5000000000000002
-525.0,"-16.85770958
",2,200.0,0.5000000000000002
