Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
850.0,"-7.24916946364
",2,200.0,-1.0999999999999999
875.0,"-7.21921839091
",2,200.0,-1.0999999999999999
900.0,"-7.18659618182
",2,200.0,-1.0999999999999999
925.0,"-7.15573267273
",2,200.0,-1.0999999999999999
950.0,"-7.12800409091
",2,200.0,-1.0999999999999999
975.0,"-7.09954200909
",2,200.0,-1.0999999999999999
1000.0,"-7.0745899
",2,200.0,-1.0999999999999999
975.0,"-7.03247508182
",2,200.0,-1.0999999999999999
950.0,"-7.03846853636
",2,200.0,-1.0999999999999999
925.0,"-7.05383293636
",2,200.0,-1.0999999999999999
900.0,"-7.07545914545
",2,200.0,-1.0999999999999999
875.0,"-7.09862680909
",2,200.0,-1.0999999999999999
850.0,"-7.12144588182
",2,200.0,-1.0999999999999999
825.0,"-7.14966293636
",2,200.0,-1.0999999999999999
800.0,"-7.17845182727
",2,200.0,-1.0999999999999999
775.0,"-7.20766276364
",2,200.0,-1.0999999999999999
750.0,"-7.2406827
",2,200.0,-1.0999999999999999
725.0,"-7.27733052727
",2,200.0,-1.0999999999999999
700.0,"-7.31444253636
",2,200.0,-1.0999999999999999
675.0,"-7.35549812727
",2,200.0,-1.0999999999999999
650.0,"-7.39977135455
",2,200.0,-1.0999999999999999
625.0,"-7.44134954545
",2,200.0,-1.0999999999999999
600.0,"-7.49071518182
",2,200.0,-1.0999999999999999
575.0,"-7.54229786364
",2,200.0,-1.0999999999999999
550.0,"-7.59695634545
",2,200.0,-1.0999999999999999
525.0,"-7.66308763636
",2,200.0,-1.0999999999999999
500.0,"-7.72776139091
",2,200.0,-1.0999999999999999
475.0,"-7.80298053636
",2,200.0,-1.0999999999999999
450.0,"-7.88884436364
",2,200.0,-1.0999999999999999
425.0,"-7.98443026364
",2,200.0,-1.0999999999999999
400.0,"-8.10085442727
",2,200.0,-1.0999999999999999
375.0,"-8.22560081818
",2,200.0,-1.0999999999999999
350.0,"-8.38470898182
",2,200.0,-1.0999999999999999
325.0,"-8.54305680909
",2,200.0,-1.0999999999999999
300.0,"-8.72504012727
",2,200.0,-1.0999999999999999
275.0,"-8.94241524545
",2,200.0,-1.0999999999999999
250.0,"-9.16566690909
",2,200.0,-1.0999999999999999
225.0,"-9.428503
",2,200.0,-1.0999999999999999
200.0,"-9.70781618182
",2,200.0,-1.0999999999999999
175.0,"-10.0339970909
",2,200.0,-1.0999999999999999
150.0,"-10.3416881818
",2,200.0,-1.0999999999999999
125.0,"-10.6600078182
",2,200.0,-1.0999999999999999
100.0,"-11.0122522727
",2,200.0,-1.0999999999999999
75.0,"-11.3498081818
",2,200.0,-1.0999999999999999
50.0,"-11.6876820909
",2,200.0,-1.0999999999999999
25.0,"-12.0244104545
",2,200.0,-1.0999999999999999
-7.65887353538e-13,"-12.36562
",2,200.0,-1.0999999999999999
-25.0,"-12.7175696364
",2,200.0,-1.0999999999999999
-50.0,"-13.0715051818
",2,200.0,-1.0999999999999999
-75.0,"-13.4007018182
",2,200.0,-1.0999999999999999
-100.0,"-13.719322
",2,200.0,-1.0999999999999999
-125.0,"-14.058985
",2,200.0,-1.0999999999999999
-150.0,"-14.386687
",2,200.0,-1.0999999999999999
-175.0,"-14.7101468182
",2,200.0,-1.0999999999999999
-200.0,"-14.9898423636
",2,200.0,-1.0999999999999999
-225.0,"-15.264882
",2,200.0,-1.0999999999999999
-250.0,"-15.5215084545
",2,200.0,-1.0999999999999999
-275.0,"-15.7662480909
",2,200.0,-1.0999999999999999
-300.0,"-15.9741522727
",2,200.0,-1.0999999999999999
-325.0,"-16.158103
",2,200.0,-1.0999999999999999
-350.0,"-16.3147459091
",2,200.0,-1.0999999999999999
-375.0,"-16.4704321818
",2,200.0,-1.0999999999999999
-400.0,"-16.5955995455
",2,200.0,-1.0999999999999999
-425.0,"-16.7140170909
",2,200.0,-1.0999999999999999
-450.0,"-16.811324
",2,200.0,-1.0999999999999999
-475.0,"-16.9007839091
",2,200.0,-1.0999999999999999
-500.0,"-16.9782245455
",2,200.0,-1.0999999999999999
-525.0,"-17.0548265455
",2,200.0,-1.0999999999999999
-550.0,"-17.1183026364
",2,200.0,-1.0999999999999999
-575.0,"-17.1731110909
",2,200.0,-1.0999999999999999
-600.0,"-17.2338346364
",2,200.0,-1.0999999999999999
-625.0,"-17.2781089091
",2,200.0,-1.0999999999999999
-650.0,"-17.3130708182
",2,200.0,-1.0999999999999999
-675.0,"-17.3478254545
",2,200.0,-1.0999999999999999
-700.0,"-17.3811493636
",2,200.0,-1.0999999999999999
-725.0,"-17.4149638182
",2,200.0,-1.0999999999999999
-750.0,"-17.4604140909
",2,200.0,-1.0999999999999999
-775.0,"-17.476897
",2,200.0,-1.0999999999999999
-800.0,"-17.5017168182
",2,200.0,-1.0999999999999999
-825.0,"-17.5318427273
",2,200.0,-1.0999999999999999
-850.0,"-17.5558730909
",2,200.0,-1.0999999999999999
-875.0,"-17.5766321818
",2,200.0,-1.0999999999999999
-900.0,"-17.5957976364
",2,200.0,-1.0999999999999999
-925.0,"-17.6193386364
",2,200.0,-1.0999999999999999
-950.0,"-17.6360515455
",2,200.0,-1.0999999999999999
-975.0,"-17.6539012727
",2,200.0,-1.0999999999999999
-1000.0,"-17.6670266364
",2,200.0,-1.0999999999999999
