Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-1000.0,"-17.6644907
",2,200.0,-0.2999999999999998
-975.0,"-17.6523068333
",2,200.0,-0.2999999999999998
-950.0,"-17.6389975
",2,200.0,-0.2999999999999998
-925.0,"-17.6199631
",2,200.0,-0.2999999999999998
-900.0,"-17.6010308333
",2,200.0,-0.2999999999999998
-875.0,"-17.6257719667
",2,200.0,-0.2999999999999998
-850.0,"-17.6301297
",2,200.0,-0.2999999999999998
-825.0,"-17.6177115333
",2,200.0,-0.2999999999999998
-800.0,"-17.6046832667
",2,200.0,-0.2999999999999998
-775.0,"-17.5788513333
",2,200.0,-0.2999999999999998
-750.0,"-17.5592414
",2,200.0,-0.2999999999999998
-725.0,"-17.5395193
",2,200.0,-0.2999999999999998
-700.0,"-17.4954171
",2,200.0,-0.2999999999999998
-675.0,"-17.4735610333
",2,200.0,-0.2999999999999998
-650.0,"-17.4574778667
",2,200.0,-0.2999999999999998
-625.0,"-17.4168868667
",2,200.0,-0.2999999999999998
-600.0,"-17.3986248
",2,200.0,-0.2999999999999998
-575.0,"-17.3595163
",2,200.0,-0.2999999999999998
-550.0,"-17.3171968667
",2,200.0,-0.2999999999999998
-525.0,"-17.2754839333
",2,200.0,-0.2999999999999998
-500.0,"-17.2288637
",2,200.0,-0.2999999999999998
-475.0,"-17.1754253333
",2,200.0,-0.2999999999999998
-450.0,"-17.1117216
",2,200.0,-0.2999999999999998
-425.0,"-17.0539611667
",2,200.0,-0.2999999999999998
-400.0,"-16.9712091333
",2,200.0,-0.2999999999999998
-375.0,"-16.8779907333
",2,200.0,-0.2999999999999998
-350.0,"-16.7849508667
",2,200.0,-0.2999999999999998
-325.0,"-16.6854614333
",2,200.0,-0.2999999999999998
-300.0,"-16.5650622
",2,200.0,-0.2999999999999998
-275.0,"-16.4176405333
",2,200.0,-0.2999999999999998
-250.0,"-16.2602005667
",2,200.0,-0.2999999999999998
-225.0,"-16.0906308333
",2,200.0,-0.2999999999999998
-200.0,"-15.9000254
",2,200.0,-0.2999999999999998
-175.0,"-15.6788144333
",2,200.0,-0.2999999999999998
-150.0,"-15.4640523
",2,200.0,-0.2999999999999998
-125.0,"-15.2021841333
",2,200.0,-0.2999999999999998
-100.0,"-14.9223444
",2,200.0,-0.2999999999999998
-75.0,"-14.6130354
",2,200.0,-0.2999999999999998
-50.0,"-14.2218386
",2,200.0,-0.2999999999999998
-25.0,"-13.9366092
",2,200.0,-0.2999999999999998
-8.22619750096e-13,"-13.6397115667
",2,200.0,-0.2999999999999998
25.0,"-13.3116688
",2,200.0,-0.2999999999999998
50.0,"-13.0108512333
",2,200.0,-0.2999999999999998
75.0,"-12.6749241
",2,200.0,-0.2999999999999998
100.0,"-12.3404345667
",2,200.0,-0.2999999999999998
125.0,"-12.0013999667
",2,200.0,-0.2999999999999998
150.0,"-11.6510065333
",2,200.0,-0.2999999999999998
175.0,"-11.2998555
",2,200.0,-0.2999999999999998
200.0,"-10.9628495667
",2,200.0,-0.2999999999999998
225.0,"-10.6113486333
",2,200.0,-0.2999999999999998
250.0,"-10.2781615333
",2,200.0,-0.2999999999999998
275.0,"-9.9123347
",2,200.0,-0.2999999999999998
300.0,"-9.64404196667
",2,200.0,-0.2999999999999998
325.0,"-9.383993
",2,200.0,-0.2999999999999998
350.0,"-9.14532903333
",2,200.0,-0.2999999999999998
375.0,"-8.91677253333
",2,200.0,-0.2999999999999998
400.0,"-8.72357213333
",2,200.0,-0.2999999999999998
425.0,"-8.5299
",2,200.0,-0.2999999999999998
450.0,"-8.37297246667
",2,200.0,-0.2999999999999998
475.0,"-8.2294368
",2,200.0,-0.2999999999999998
500.0,"-8.0916127
",2,200.0,-0.2999999999999998
525.0,"-7.99014933333
",2,200.0,-0.2999999999999998
550.0,"-7.9060046
",2,200.0,-0.2999999999999998
575.0,"-7.8276565
",2,200.0,-0.2999999999999998
600.0,"-7.75611323333
",2,200.0,-0.2999999999999998
625.0,"-7.69178046667
",2,200.0,-0.2999999999999998
650.0,"-7.6167555
",2,200.0,-0.2999999999999998
675.0,"-7.56399093333
",2,200.0,-0.2999999999999998
700.0,"-7.51877276667
",2,200.0,-0.2999999999999998
725.0,"-7.466727
",2,200.0,-0.2999999999999998
750.0,"-7.4226323
",2,200.0,-0.2999999999999998
775.0,"-7.38559153333
",2,200.0,-0.2999999999999998
800.0,"-7.33862233333
",2,200.0,-0.2999999999999998
825.0,"-7.30537663333
",2,200.0,-0.2999999999999998
850.0,"-7.2722625
",2,200.0,-0.2999999999999998
875.0,"-7.23564853333
",2,200.0,-0.2999999999999998
900.0,"-7.20083666667
",2,200.0,-0.2999999999999998
925.0,"-7.17527426667
",2,200.0,-0.2999999999999998
950.0,"-7.1378753
",2,200.0,-0.2999999999999998
975.0,"-7.11523173333
",2,200.0,-0.2999999999999998
1000.0,"-7.08518066667
",2,200.0,-0.2999999999999998
975.0,"-6.99488113333
",2,200.0,-0.2999999999999998
950.0,"-6.99569026667
",2,200.0,-0.2999999999999998
925.0,"-7.0105643
",2,200.0,-0.2999999999999998
900.0,"-7.02494033333
",2,200.0,-0.2999999999999998
875.0,"-7.04571723333
",2,200.0,-0.2999999999999998
850.0,"-7.07330176667
",2,200.0,-0.2999999999999998
825.0,"-7.10010363333
",2,200.0,-0.2999999999999998
800.0,"-7.12231913333
",2,200.0,-0.2999999999999998
775.0,"-7.154036
",2,200.0,-0.2999999999999998
750.0,"-7.18409583333
",2,200.0,-0.2999999999999998
725.0,"-7.2196766
",2,200.0,-0.2999999999999998
700.0,"-7.2519329
",2,200.0,-0.2999999999999998
675.0,"-7.29007376667
",2,200.0,-0.2999999999999998
650.0,"-7.33670563333
",2,200.0,-0.2999999999999998
625.0,"-7.380935
",2,200.0,-0.2999999999999998
600.0,"-7.4308882
",2,200.0,-0.2999999999999998
575.0,"-7.48327096667
",2,200.0,-0.2999999999999998
550.0,"-7.5328457
",2,200.0,-0.2999999999999998
525.0,"-7.58949813333
",2,200.0,-0.2999999999999998
500.0,"-7.6494129
",2,200.0,-0.2999999999999998
475.0,"-7.73342336667
",2,200.0,-0.2999999999999998
450.0,"-7.80638713333
",2,200.0,-0.2999999999999998
425.0,"-7.8949573
",2,200.0,-0.2999999999999998
400.0,"-8.01191593333
",2,200.0,-0.2999999999999998
375.0,"-8.11966856667
",2,200.0,-0.2999999999999998
350.0,"-8.26603303333
",2,200.0,-0.2999999999999998
325.0,"-8.41551643333
",2,200.0,-0.2999999999999998
300.0,"-8.59772723333
",2,200.0,-0.2999999999999998
275.0,"-8.80072016667
",2,200.0,-0.2999999999999998
250.0,"-9.0137547
",2,200.0,-0.2999999999999998
225.0,"-9.2556484
",2,200.0,-0.2999999999999998
200.0,"-9.53494856667
",2,200.0,-0.2999999999999998
175.0,"-9.8244528
",2,200.0,-0.2999999999999998
150.0,"-10.1266637
",2,200.0,-0.2999999999999998
125.0,"-10.4582991
",2,200.0,-0.2999999999999998
100.0,"-10.7919560333
",2,200.0,-0.2999999999999998
75.0,"-11.1288239
",2,200.0,-0.2999999999999998
